 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
74,61676.582,9633.122,4485.839,3486.192,809.089,897.936,804.436,725.965
75,55451.996,10267.077,4875.831,3194.569,753.291,854.102,735.964,824.772
76,51531.524,10933.025,5568.399,2890.023,621.399,896.034,654.501,1011.373
77,48095.336,11467.720,5790.247,2598.700,626.246,921.086,591.051,1107.413
78,31310.563,11716.667,5557.380,1753.980,447.482,919.394,382.593,1011.965
79,27070.297,12278.700,5908.645,1559.891,320.954,912.316,376.972,1058.824
80,42337.061,11846.863,5803.019,2423.278,474.459,889.233,580.657,1018.119
81,52240.785,12164.794,5860.257,2750.637,690.160,918.436,710.780,958.039
82,51693.102,11380.270,5480.362,2706.075,713.548,925.592,768.742,892.048
83,52168.068,10554.839,4891.889,2813.381,665.468,956.761,787.338,864.181
84,41038.022,10047.935,4735.240,2473.008,478.314,970.676,528.680,785.197
85,36368.608,10062.732,4950.491,2000.170,466.479,921.631,513.830,758.097
86,46924.406,9602.535,4811.303,2669.578,626.656,861.147,627.036,729.298
87,53028.794,8896.074,4469.276,3057.522,752.483,871.587,680.846,703.927
88,47400.071,9630.695,4595.318,2674.565,561.280,894.225,570.910,730.819
89,46188.031,10697.646,4656.505,2509.383,570.856,896.647,573.440,711.598
90,48779.580,8771.845,4481.463,2938.127,615.461,854.459,619.890,727.325
91,48541.172,10977.240,5178.344,2837.693,625.336,894.988,572.470,788.074
92,46067.511,11264.975,5226.467,2652.102,599.612,875.699,566.325,868.701
93,46176.963,10480.856,4847.524,2729.355,631.168,861.830,606.975,821.885
94,49841.759,11249.803,4868.721,2824.766,609.675,868.835,618.939,789.647
95,55040.384,10413.815,4787.458,3125.003,657.372,828.066,685.641,723.625
96,52097.989,9412.684,4565.790,2950.312,686.343,844.406,635.607,677.584
97,53426.917,10815.765,4809.137,3024.828,760.895,878.750,666.253,685.411
98,47592.897,11884.183,5201.840,2646.572,704.821,961.412,643.529,772.530
99,48431.010,11651.922,5531.678,2680.475,618.446,895.146,598.117,748.667
100,55972.342,11844.940,5696.049,2990.394,684.347,940.070,709.125,805.411
101,54183.164,12956.641,6146.135,2997.148,660.375,952.716,683.705,867.754
102,46004.970,13110.158,6465.926,2694.018,636.501,973.130,578.911,924.185
103,39185.564,12137.365,6004.152,2617.490,559.857,918.491,537.207,886.361
104,32266.950,12626.630,5475.710,2065.814,407.936,975.382,401.634,899.209
105,39822.307,13067.910,5355.061,2231.503,560.775,963.435,375.061,846.779
106,43871.680,11474.539,5404.913,2532.753,576.587,892.865,495.588,803.053
107,56264.575,11822.578,5469.259,3188.246,722.644,896.697,678.753,792.210
108,61683.382,10788.738,4948.052,3492.667,788.452,852.063,695.528,779.384
109,65590.542,10034.983,4919.657,3817.046,811.126,828.799,751.041,729.087
110,59435.323,11145.963,5265.541,3218.966,681.962,862.061,658.648,754.119
111,45607.164,13198.722,5745.904,2480.209,536.068,887.823,495.508,802.784
112,38857.918,12913.346,5673.563,2067.079,479.849,910.336,400.436,773.461
113,45420.626,12532.663,5478.582,2408.446,557.508,893.266,487.982,748.209
114,50205.046,11912.419,5608.119,2635.185,569.706,862.125,543.857,760.788
115,50463.550,11944.389,5694.237,2584.813,551.702,924.806,518.848,830.971
116,46835.288,12061.823,5682.362,2370.907,582.286,905.856,448.700,830.639
117,59414.990,11038.053,5386.205,3267.718,670.699,871.923,625.598,746.172
118,57495.068,11718.930,5468.176,3107.780,648.101,873.652,656.883,786.531
119,54049.523,11872.909,5560.806,2914.137,645.252,978.020,566.500,762.432
120,58542.347,14096.032,6126.002,3055.182,680.184,944.583,573.961,775.305
121,58048.355,13997.826,5998.179,3079.685,664.964,877.582,599.817,847.627
122,41146.904,14347.476,5740.796,2424.850,443.694,929.676,469.100,846.479
123,57281.057,14648.254,6450.763,3037.531,621.364,935.961,659.541,928.389
124,49957.783,14766.874,6628.041,2654.219,616.139,922.409,453.505,929.305
125,40115.405,13069.283,6377.301,2134.751,469.136,944.090,390.680,948.367
126,48757.834,12857.538,6129.527,2475.245,559.208,940.392,474.625,956.164
127,55571.375,12294.183,5536.939,2952.947,679.784,921.605,619.391,889.629
128,30787.438,11924.549,5143.478,1734.787,432.796,878.207,338.240,760.291
129,45409.197,10973.607,5096.092,2625.625,558.412,878.991,472.214,722.113
130,52475.834,8207.129,4786.122,2968.989,541.840,873.698,575.303,656.743
131,65233.120,8056.099,4697.219,3533.229,732.497,990.241,691.373,685.986
132,55126.294,8975.635,4843.260,3184.031,655.268,942.330,597.305,709.168
133,59116.109,9461.568,5193.471,2982.571,718.678,869.597,581.731,701.351
134,61661.687,8972.962,5185.772,3107.522,749.008,884.662,653.042,692.358
135,48535.167,10652.091,5554.940,2438.673,599.746,896.708,520.552,745.288
136,56187.618,12153.957,5410.978,3058.686,647.522,883.233,643.797,757.701
137,46539.995,13434.183,5434.380,2622.795,554.651,867.032,485.747,780.875
138,51052.987,12554.403,5231.987,2799.280,607.779,888.540,510.849,730.536
139,50136.145,11858.450,5266.716,2609.625,639.680,911.185,486.154,749.085
140,47417.525,12939.973,6155.018,2576.858,665.308,883.298,511.064,838.124
141,35774.550,13578.200,6728.274,1872.810,436.733,915.849,340.176,885.507
142,47332.552,14576.594,6504.416,2519.628,647.401,858.033,591.670,892.304
143,57500.992,15211.287,6172.497,2787.589,716.814,902.895,635.272,858.114
144,51451.361,13837.622,5777.864,2858.206,680.942,904.130,554.069,815.718
145,49107.126,13444.099,5882.576,2636.509,595.752,887.840,549.093,881.304
146,56696.311,13921.841,6245.129,3207.988,618.560,939.474,599.380,900.247
147,56536.231,12883.159,5680.167,2917.343,639.643,946.696,591.789,816.389
148,59617.569,11755.961,5162.621,3274.790,777.901,888.280,576.226,774.503
149,48751.411,10572.713,5062.052,2675.005,673.576,872.238,511.456,773.172
150,48595.242,9672.276,4928.935,2934.236,614.164,878.819,527.768,771.465
151,62699.132,9332.315,5100.012,3653.297,797.069,926.690,674.126,735.780
152,55406.203,9857.080,4945.540,3009.214,713.598,883.676,539.166,712.226
153,57763.878,11369.217,5218.306,3213.777,767.588,887.936,608.451,818.976
154,41377.818,12569.901,5461.268,2247.470,531.215,917.473,432.880,844.521
155,51756.866,12764.350,6029.921,2900.544,632.160,877.901,524.884,823.815
156,52460.256,12943.100,6511.742,2999.351,658.490,904.164,500.940,886.149
157,44016.372,12528.687,6672.773,2279.686,514.856,916.329,478.677,845.381
158,63964.706,13578.870,6729.038,3259.053,825.852,925.389,693.203,874.440
159,59685.377,13436.051,7000.847,3023.962,741.453,920.793,648.708,904.835
160,63223.727,14603.981,7107.345,3204.647,745.723,928.279,677.845,965.733
161,48730.495,13285.355,6106.662,2708.606,593.893,870.635,529.154,863.304
162,51808.575,12225.778,5820.406,2745.514,623.896,881.528,551.205,849.277
163,57132.949,11186.639,5798.241,3111.686,680.964,843.406,602.033,792.666
164,59958.595,11265.085,5729.953,3202.020,753.609,860.872,682.902,789.565
165,55892.805,12272.165,6054.069,2902.822,742.958,887.259,628.555,883.690
166,50407.547,12092.832,6133.843,2648.301,633.001,945.445,646.130,839.195
167,57137.599,10442.669,5602.688,3072.314,652.650,946.976,679.219,831.452
168,56847.162,11545.756,5489.321,2928.960,644.951,867.315,608.015,749.882
169,58753.729,11493.778,5363.933,3175.384,647.335,856.414,619.247,775.925
170,48139.439,12205.798,5493.372,2746.642,512.424,902.417,500.244,758.079
171,60296.906,12400.430,5952.517,3419.358,696.183,907.451,646.283,834.087
172,66878.403,15322.830,6906.531,3818.284,853.689,924.875,788.759,922.228
173,55176.614,16316.434,7478.731,2978.699,709.129,972.211,656.854,1004.312
174,46288.935,15536.323,7122.442,2566.377,610.511,977.205,574.201,975.573
175,44966.919,13674.359,6670.894,2653.823,569.273,936.670,602.381,928.804
176,55847.737,14683.510,6633.061,2941.420,618.926,961.698,658.200,922.601
177,53034.620,14418.800,6602.674,2743.943,627.809,926.357,553.360,859.818
178,50847.134,13054.672,6213.860,2685.469,568.277,949.731,526.055,845.446
179,54977.166,12068.314,5725.756,2943.265,671.157,960.052,539.531,791.358
180,55654.195,13165.405,6231.039,2946.698,689.839,878.944,561.460,833.644
181,55994.814,14979.133,6804.028,3312.969,699.884,860.677,580.371,934.168
182,48780.194,15679.923,6751.388,2538.276,564.149,878.589,481.423,932.680
183,41181.729,13025.764,6068.578,2374.288,465.065,866.743,496.507,893.123
184,50443.572,11441.982,5965.238,2735.483,595.264,905.701,556.233,856.465
185,52215.367,10684.262,5442.334,2841.577,689.387,898.058,642.690,824.392
186,44837.876,10305.267,5244.760,2341.854,525.599,923.724,549.133,769.910
187,46281.378,9958.485,5354.673,2362.725,534.220,891.532,529.378,714.525
188,60890.085,10313.518,5664.359,3201.925,762.537,872.791,752.202,730.494
189,66648.561,10951.257,5820.041,3573.809,899.917,911.401,835.285,742.428
190,60114.015,12266.206,5782.556,3162.207,789.105,961.331,706.040,722.039
191,46716.265,11499.509,5601.225,2495.698,578.642,859.701,550.430,757.721
192,58698.609,13121.319,6088.435,2786.731,631.554,897.252,703.216,832.018
193,59042.821,16181.508,7282.410,2790.359,690.990,916.081,687.394,920.681
194,54811.322,17212.858,7259.457,2597.299,623.966,927.076,599.048,987.066
195,36119.340,16806.017,7435.676,1844.857,454.141,942.974,422.772,1019.106
196,52862.354,18261.620,8023.122,2785.651,734.500,981.628,588.584,1118.224
197,56061.676,15950.070,7922.765,3059.840,738.470,966.777,714.992,1020.652
198,59479.267,13272.500,6716.148,3477.507,729.730,940.089,646.583,870.035
199,54803.221,13647.096,6227.046,2990.234,688.549,932.678,596.298,849.749
200,42662.567,14219.012,6522.351,2329.502,476.094,963.234,461.684,898.517
201,43903.464,13524.420,6098.979,2407.573,470.690,903.355,484.063,824.555
202,28257.241,13377.750,6216.977,1531.154,339.013,900.417,299.079,861.391
203,35133.950,14346.977,6979.625,1943.620,422.124,905.015,429.191,931.927
204,49610.219,15856.096,7526.356,2519.561,664.738,946.700,569.048,927.897
205,43899.307,16729.181,7512.943,2361.583,484.052,950.192,470.458,885.204
206,45590.772,15943.005,6870.559,2653.986,571.464,914.111,502.640,868.006
207,48292.565,16517.253,7187.548,2761.818,553.326,925.137,530.803,896.742
208,56503.713,16467.962,7481.328,3368.608,626.407,940.517,659.809,888.407
209,53397.876,18510.631,7832.983,3116.261,644.659,958.803,641.239,931.763
210,49388.066,17460.168,7859.220,3078.490,615.840,956.674,567.314,886.684
211,46982.414,13219.844,6964.295,2668.132,612.675,942.502,515.999,845.647
212,52393.895,11766.624,6070.960,2821.545,675.975,903.035,572.817,773.794
213,55474.291,11734.761,5825.285,3069.796,746.576,878.570,689.927,808.662
214,57192.593,12925.947,5769.049,2936.778,774.943,968.699,612.601,920.711
215,56443.843,13043.603,6200.973,3172.483,781.677,1007.055,668.720,909.091
216,40583.402,12066.314,5699.785,2415.264,543.843,915.941,559.821,784.351
217,38809.104,12952.507,6102.301,2285.499,468.872,907.215,460.801,788.416
218,41384.161,14714.900,6639.235,2213.404,515.404,933.581,556.486,897.293
219,52095.227,15364.377,7368.357,2930.300,611.926,940.735,589.490,1038.647
220,51362.466,15501.281,7766.096,2800.503,586.317,976.686,580.697,964.488
221,38945.631,14730.111,6944.579,2076.322,485.768,933.182,479.250,908.260
222,45447.191,13331.618,6167.846,2562.527,608.881,923.832,595.147,813.689
223,59765.918,12043.592,5698.433,3424.145,702.080,898.901,689.152,763.177
224,49066.198,13197.114,6277.132,2717.021,598.615,924.736,539.850,816.984
225,63001.945,15247.894,6652.643,3371.567,711.321,936.253,682.155,839.210
226,67214.278,16361.942,6627.549,3713.432,789.519,987.653,657.142,865.424
227,58984.980,15513.107,6906.179,3527.887,724.924,957.695,639.536,945.999
228,54474.520,17082.315,7840.695,3219.762,645.205,923.026,606.160,954.328
229,56961.820,17112.106,7061.318,3295.420,650.841,882.688,683.302,887.253
230,57603.020,13089.056,6172.292,3280.109,672.661,898.636,649.403,757.225
231,48994.984,10844.257,5932.351,2674.712,613.245,872.563,558.398,735.432
232,47266.695,11056.657,5471.576,2746.392,622.614,868.629,553.543,703.135
233,57725.847,11470.821,5526.352,3164.270,729.988,913.385,635.015,711.782
234,59504.682,13162.046,6058.657,3312.497,748.466,892.199,699.808,767.857
235,58806.369,15397.728,7105.067,3099.089,657.517,940.134,647.216,939.278
236,60109.524,16126.509,7928.998,3117.893,712.632,966.521,603.181,1062.172
237,60912.915,16527.102,7891.108,3077.590,690.081,960.711,644.920,1030.975
238,53313.558,15958.123,7426.516,2911.169,649.307,953.711,556.164,910.356
239,58716.043,14569.619,6664.265,3488.514,741.488,946.294,697.630,884.831
240,57486.027,13677.903,6058.688,3274.021,761.286,918.560,667.371,865.854
241,64433.652,13532.509,6174.351,3696.455,848.615,937.337,787.146,845.667
242,44573.701,13056.194,6357.184,2457.888,590.961,883.209,513.958,884.769
243,47194.157,12881.676,6216.693,2360.358,553.684,884.988,525.689,832.224
244,64791.930,13840.007,6381.594,3423.104,729.084,930.370,708.251,895.910
245,50229.314,13773.144,6186.205,2743.349,639.298,950.989,567.181,861.343
246,54657.862,13590.094,6355.755,3201.054,759.545,952.546,720.331,905.712
247,59137.129,14613.504,7029.363,3492.761,767.200,922.068,762.916,920.535
248,50225.258,13080.426,6816.213,2896.985,607.403,908.835,611.021,915.521
249,44778.266,13120.992,6241.784,2572.327,563.690,937.953,541.498,842.788
250,54242.819,12609.012,6069.756,2903.809,742.795,953.221,641.990,877.224
251,52803.091,13415.063,6331.672,2657.914,622.531,915.562,540.307,858.550
252,51409.102,14091.676,6521.994,2731.656,672.981,915.721,603.329,881.589
253,44765.279,14258.956,7567.488,2528.457,560.085,915.768,515.233,945.410
254,55369.396,14756.907,8084.470,3029.258,611.853,951.159,596.157,916.254
255,57376.560,15023.595,7515.864,3157.291,680.006,961.044,681.844,872.270
256,49431.070,14463.515,7360.033,2726.129,533.626,961.955,585.714,851.097
257,48699.808,14792.113,7116.942,2572.733,556.157,948.602,553.649,853.770
258,53272.998,13067.649,6739.521,2997.401,616.291,955.651,597.420,767.779
259,54671.229,13178.929,6918.605,3045.876,579.050,911.787,603.821,812.430
260,55106.466,13745.538,7069.630,3113.302,684.165,893.583,656.246,886.543
261,42512.785,13651.150,6665.006,2299.513,541.630,923.445,524.027,867.164
262,34950.408,13923.517,6649.863,1786.444,431.987,915.160,396.746,837.960
263,40914.481,14432.876,6376.646,2212.304,487.727,944.691,486.842,832.470
264,48214.630,14610.568,6640.495,2759.555,567.812,985.266,528.609,929.376
265,45262.231,13340.853,6450.746,2365.079,536.797,950.974,473.044,901.831
266,61354.524,13215.209,6732.624,3287.836,801.614,953.380,693.823,879.653
267,61087.582,13995.299,7557.075,3348.422,808.474,954.770,784.710,995.795
268,61341.934,14010.396,8134.985,3629.290,859.889,963.870,788.434,1016.365
269,54623.469,15519.584,8341.955,3282.158,661.478,927.986,669.578,965.480
270,65667.478,15635.951,7694.293,3674.991,808.948,938.214,765.029,880.309
271,58021.263,14521.428,6816.783,3149.835,746.285,1008.757,677.349,800.823
272,57720.868,14774.144,6847.267,2870.898,714.282,951.092,672.104,787.612
273,37766.732,12999.673,7022.930,2002.710,402.357,976.585,422.273,904.987
274,40498.322,13921.608,7712.726,2438.016,410.897,958.477,458.763,989.795
275,40787.547,14303.658,8582.658,2395.008,470.378,1023.688,489.769,1055.361
276,50283.547,14765.298,8972.814,3178.996,635.972,1022.874,618.870,1098.382
277,57023.107,14692.197,7674.743,3503.744,763.394,959.638,715.087,1037.590
278,55563.878,13974.196,7652.336,3102.404,766.977,884.312,637.168,909.487
279,63909.595,12971.684,7656.483,3329.965,812.029,949.936,706.799,890.679
280,77709.437,14723.613,8226.630,3857.073,959.634,985.887,890.639,963.272
281,66784.499,14770.610,7523.920,3463.432,787.743,907.974,811.845,864.026
282,63690.248,12240.120,6191.592,3493.424,731.740,877.489,802.168,755.865
283,52195.701,13124.193,6129.038,2936.741,541.733,922.690,588.520,716.612
284,32450.342,16256.841,7555.717,1800.451,342.497,918.666,415.829,928.194
285,54089.072,16043.454,7816.522,3115.497,597.822,952.087,654.839,1006.633
286,43032.625,15363.046,7887.601,2417.391,504.026,955.209,550.747,959.024
287,56604.853,13974.323,7649.360,3034.745,686.250,951.589,618.802,935.669
288,59760.082,15449.795,8249.612,3203.234,690.203,945.298,680.852,978.827
289,60163.726,15643.507,7568.312,3336.536,716.683,933.620,685.235,930.390
290,38212.656,16425.326,7288.915,2211.526,429.819,898.469,387.262,868.805
291,45952.368,16843.869,7553.980,2726.674,549.023,928.983,479.100,890.299
292,47890.811,15983.080,7675.684,2502.361,563.673,962.524,461.774,935.994
293,48358.397,13186.066,7029.760,2587.382,588.708,960.220,485.690,836.036
294,55631.379,12877.484,7084.171,2793.127,665.794,956.438,594.244,831.058
295,52460.442,11492.389,6859.822,2792.209,620.368,926.825,641.006,899.252
296,42359.246,12249.811,6436.319,2431.945,525.149,953.153,489.382,883.336
297,55871.175,14937.450,6814.595,3088.473,652.499,959.181,633.591,974.178
298,46199.014,18355.474,8360.458,2509.626,509.196,989.960,556.354,1101.025
299,38839.573,19060.961,8322.501,2403.330,453.647,983.622,467.104,1094.320
300,32828.056,16348.059,8014.057,1891.349,405.218,931.110,405.626,1030.990
301,44601.024,13998.560,7105.439,2331.477,516.006,944.374,485.122,891.768
302,59451.586,10768.678,6088.552,3376.703,688.993,913.591,635.879,750.333
303,60000.754,10619.455,5936.520,3291.903,697.246,903.647,586.480,735.343
304,57055.736,11593.533,6293.690,3358.528,687.895,905.156,687.430,739.326
305,64886.227,10753.000,5941.613,3605.909,791.726,899.043,805.184,694.562
306,55467.538,11836.161,6173.618,3201.195,712.563,880.780,587.251,724.079
307,41733.872,11804.429,5990.561,2505.958,549.498,890.921,486.844,754.177
308,42361.554,13506.720,6248.307,2480.661,535.844,932.582,447.071,801.014
309,47287.455,14071.819,6515.808,2795.847,612.377,928.098,549.784,861.443
310,38531.819,14626.545,6841.844,2190.172,470.531,949.390,402.145,925.153
311,46061.578,15271.937,7567.756,2552.209,549.635,928.225,531.552,981.189
312,55712.217,15748.730,7827.688,3018.364,657.587,895.225,571.686,962.578
313,51300.594,16347.686,8061.841,2918.888,565.809,908.312,532.490,908.783
314,44921.328,14597.068,7640.206,2406.907,531.202,921.395,465.986,868.179
315,52530.585,15442.777,7514.053,2860.779,648.040,903.216,563.794,841.436
316,54315.348,15480.645,7360.034,3167.964,662.545,931.050,535.438,786.061
317,59556.515,13598.397,7002.673,3460.081,715.452,911.005,641.212,749.140
318,43270.974,13048.549,6998.507,2195.507,486.361,951.071,445.858,794.216
319,42088.379,12882.006,7123.967,2086.976,471.343,933.782,414.034,880.669
320,37741.530,13058.006,6701.127,2230.522,376.389,891.698,432.183,834.606
321,48838.500,12915.773,6732.501,2766.887,542.603,961.643,489.318,943.034
322,47079.865,13680.998,7406.813,2814.535,547.308,1003.879,479.349,923.191
323,55646.515,14396.586,7430.083,3284.763,667.821,925.314,605.913,848.705
324,55249.600,14971.188,7642.770,2828.144,592.026,928.035,495.502,909.425
325,57295.621,14741.613,7971.593,2847.163,654.526,891.696,540.760,1001.080
326,59719.133,13440.914,7784.808,3057.390,699.688,956.806,621.063,987.011
327,59763.706,12320.456,7118.353,3160.829,713.696,960.730,628.254,853.125
328,43760.563,9961.741,6462.344,2339.214,473.477,933.306,474.756,743.186
329,49561.047,10146.933,6475.069,2558.955,535.448,913.121,473.089,721.396
330,53715.788,12449.586,7367.995,2801.109,637.771,929.931,556.338,788.075
331,64668.094,12465.349,7365.316,3164.461,790.676,913.647,664.134,830.818
332,69226.594,13180.883,7326.837,3215.514,782.547,962.329,719.372,868.104
333,65470.904,15056.518,7129.456,3274.358,764.545,944.846,696.016,923.963
334,64651.925,17160.988,7609.335,3298.464,697.308,945.660,657.325,995.807
335,55872.399,15983.376,7447.635,2986.068,648.196,955.886,655.181,968.938
336,55669.383,14900.781,7167.838,3310.470,654.015,955.206,612.638,899.083
337,51076.137,15597.135,7469.205,3108.446,624.087,938.715,541.580,919.652
338,60422.047,15688.945,7766.015,3653.649,640.481,914.764,604.353,938.358
339,35334.124,14946.143,7665.290,1914.278,372.542,924.760,376.201,930.490
340,50900.104,12504.548,6471.446,2842.489,555.961,912.581,466.980,798.847
341,58735.275,11337.333,6024.774,3223.000,682.425,884.154,593.089,742.395
342,56089.134,11817.507,6254.475,3062.346,631.648,906.979,600.149,776.108
343,43885.308,11877.848,6735.314,2413.050,512.543,925.797,468.571,782.130
344,47286.833,11406.140,6155.212,2617.905,576.292,883.424,486.554,731.729
345,66207.655,10318.585,6109.442,3323.894,828.322,923.992,733.808,726.280
346,64945.358,11039.424,6626.339,3465.514,793.291,912.408,671.707,794.570
347,45822.593,11628.748,6803.858,2642.082,549.446,942.456,463.475,795.817
348,34573.056,12038.475,7452.474,1849.203,396.547,944.702,399.988,814.359
349,42639.773,12444.855,7295.590,2350.102,518.669,921.415,467.237,839.571
350,53927.602,14095.189,7185.345,3125.546,641.798,936.806,561.058,868.102
351,56063.027,14234.708,6940.154,3270.060,702.804,931.483,590.344,843.929
352,51172.285,13136.230,6486.585,2946.104,631.442,965.072,523.846,765.639
353,54877.606,14940.818,7007.177,3268.099,628.483,962.356,604.275,811.410
354,53466.676,14910.668,6904.298,3185.901,546.821,959.858,541.652,792.036
355,55044.388,13978.557,7038.598,3186.583,583.800,977.471,638.837,837.537
356,53326.565,14695.376,7485.155,3186.683,619.736,932.168,564.907,830.732
357,41716.372,14401.412,7431.542,2486.543,485.646,943.568,389.315,827.048
358,55597.376,14634.288,7391.963,3121.065,617.728,902.829,520.004,841.873
359,58971.869,15095.460,8237.827,3225.110,653.895,922.396,579.380,884.099
360,54440.347,16705.334,8182.180,2847.520,551.769,946.375,552.835,863.881
361,59741.922,18131.166,8200.903,3173.698,609.833,994.669,551.813,981.372
362,54137.587,17934.329,7808.684,3092.865,618.196,998.583,532.233,908.452
