 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
777,75402.487,28011.648,10908.939,3773.666,870.343,1075.293,559.334,986.736
778,55826.596,26355.855,10870.768,2861.166,647.648,1129.010,439.280,1027.945
779,61640.613,27359.308,11172.023,3017.714,702.795,1134.010,489.402,995.279
780,63852.119,26906.625,11089.397,3356.881,715.140,1199.354,471.916,1021.124
781,58654.160,27394.893,10839.192,3124.677,701.764,1176.309,471.419,968.482
782,56107.217,29906.853,10513.115,3083.848,649.353,1138.404,475.182,940.898
783,72772.342,30386.903,11120.230,3838.856,859.661,1235.781,583.494,967.300
784,63168.875,30111.922,11527.067,3418.021,707.272,1248.994,498.923,1010.633
785,70712.366,30946.471,11674.055,3701.722,783.551,1246.193,557.971,1049.916
786,55401.224,32085.501,12128.201,2873.447,653.166,1282.143,461.815,1108.984
787,62410.715,33714.296,13418.729,3154.097,714.198,1318.305,506.512,1166.820
788,61563.354,32210.962,13308.497,3079.236,729.258,1307.445,498.918,1208.900
789,59349.333,26971.850,12026.019,2846.014,734.466,1187.645,463.296,1141.117
790,82868.986,26972.788,11393.745,4005.525,1014.901,1197.047,677.975,990.606
791,86255.729,26483.789,11165.971,4093.421,1011.338,1173.596,690.955,992.917
792,81080.670,24062.378,9916.276,3764.147,956.156,1141.789,675.477,893.455
793,84533.698,22613.561,9639.615,4037.086,1053.960,1116.516,683.530,791.452
794,94713.191,23493.026,9714.552,4557.760,1223.277,1060.692,772.586,863.210
795,99915.280,25701.359,10221.280,4665.147,1235.009,1074.950,763.258,908.638
796,94326.155,30468.730,11436.974,4463.336,1096.004,1168.699,751.393,909.775
797,65587.145,34164.694,12158.280,3087.970,812.134,1345.878,539.635,1017.959
798,62934.176,33528.400,12704.845,3186.648,735.672,1346.461,513.589,1061.235
799,72685.548,31761.010,12327.039,3678.534,805.529,1342.461,594.758,1034.613
800,73874.428,30202.819,12693.059,3845.834,870.740,1252.930,586.038,1026.447
801,74578.541,30346.909,12673.418,4029.191,921.974,1225.242,608.531,1054.107
802,67582.030,29472.810,12722.383,3627.145,828.354,1242.030,541.701,1119.146
803,73945.107,29785.395,12805.191,3771.605,876.382,1203.940,581.420,1150.745
804,63615.525,29731.597,12654.241,3390.036,695.727,1189.562,495.234,1092.665
805,45331.341,32288.542,12969.612,2519.748,497.254,1191.178,350.888,1054.559
806,47856.889,33996.376,13707.970,2473.858,487.220,1342.613,358.993,1074.257
807,52365.681,34666.716,14190.334,2601.485,602.928,1373.512,385.672,1136.767
808,70894.765,34563.442,14462.139,3543.656,785.401,1317.312,548.410,1141.773
809,71987.768,35411.479,15310.713,3680.442,831.096,1342.018,563.151,1230.817
810,72922.073,38229.592,16260.031,4013.312,855.060,1407.553,551.300,1175.352
811,64973.329,36403.455,16151.180,3488.664,756.032,1461.967,516.863,1194.182
812,67583.010,33635.573,15055.040,3585.207,760.435,1432.251,538.793,1204.516
813,53088.700,33844.605,15608.822,2844.066,654.167,1542.063,439.745,1243.127
814,54705.974,33830.678,16004.740,3076.660,704.058,1567.661,450.718,1292.953
815,53221.384,33752.775,15430.328,2964.757,570.417,1535.269,390.389,1225.086
816,52559.766,32925.839,15234.360,2928.767,572.515,1592.990,398.672,1257.402
817,65106.839,33121.075,14659.879,3384.821,700.335,1560.756,467.261,1228.740
818,58591.655,30342.605,12895.928,3077.626,656.007,1409.907,459.145,1115.157
819,61577.883,25727.253,10559.469,3127.714,718.755,1235.324,450.477,1017.362
820,85688.180,18750.770,8441.631,4387.348,1069.011,1039.441,727.411,825.392
821,63394.503,16823.252,7482.731,3335.333,834.966,1046.127,581.369,757.169
822,78234.451,14183.452,6252.731,3856.467,950.488,1007.055,659.523,717.236
823,97585.783,11802.669,6016.930,4841.889,1217.385,947.672,741.293,704.541
824,103260.592,8642.141,5362.108,5146.930,1246.715,965.695,827.837,599.839
825,104563.648,7289.419,5225.172,5051.447,1253.550,887.475,824.789,612.973
