 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
187,50063.776,14627.872,2635.742,744.624,1870.835,2729.843,1103.461,1816.680
188,51989.730,13720.268,2563.598,872.655,1810.325,2627.409,1205.041,1724.772
189,49925.227,12397.627,2509.649,792.074,1727.283,2524.170,1212.709,1515.696
190,53480.956,10676.057,2491.093,856.779,1809.427,2092.522,1297.337,1267.071
191,59335.197,10732.814,2576.061,963.977,2067.169,2229.608,1355.511,1327.337
192,55145.513,11442.389,2555.520,873.851,1989.124,2274.976,1289.444,1412.536
193,49919.278,12536.604,2563.284,827.938,1818.904,2385.468,1123.302,1497.237
194,43894.168,12158.888,2587.910,762.166,1566.731,2376.652,1071.594,1471.276
195,29560.901,14355.496,2628.118,451.909,1024.656,2779.860,692.825,1692.526
196,39260.322,15400.430,2757.917,693.548,1255.499,2981.324,879.499,1759.806
197,33176.696,13593.873,2649.228,586.584,1289.209,2818.502,737.286,1682.151
198,52706.123,13038.247,2592.163,854.926,1950.687,2673.074,1113.453,1594.680
199,46443.596,12836.216,2653.018,757.752,1712.021,2378.192,1018.269,1525.075
200,58297.323,11160.288,2506.382,948.650,2452.296,2229.152,1367.819,1386.543
201,44653.727,10946.909,2585.937,649.776,1936.621,2459.744,1150.691,1452.248
202,30385.598,10766.351,2488.027,462.090,1244.302,2467.703,706.125,1403.708
203,49422.805,12738.192,2722.563,749.493,1864.876,2669.059,1022.689,1615.741
204,51004.442,14645.185,2810.388,771.856,1808.175,2966.789,1047.660,1763.179
205,37149.073,13391.989,2563.746,517.509,1462.091,2880.991,800.358,1722.885
206,46591.718,14839.882,2627.839,813.847,1586.023,3117.268,1041.777,1885.728
207,55877.708,16385.018,2753.560,929.739,1936.121,3379.202,1276.318,2064.278
208,49331.939,16672.164,2694.094,870.256,2005.026,3407.237,1103.132,2008.098
209,42042.092,15729.668,2687.562,771.262,1912.589,3153.849,1072.316,1885.383
210,46417.160,14723.358,2569.259,806.444,2037.948,2988.786,1126.891,1777.832
211,46108.778,14854.863,2644.748,716.713,1876.200,3047.944,1097.291,1784.397
212,48795.098,14352.336,2634.504,807.472,1882.057,3079.086,1100.705,1752.193
213,66584.893,14226.815,2683.546,1045.205,2546.457,3183.172,1422.203,1818.624
214,45434.408,14237.677,2820.092,680.175,1725.753,3099.717,1009.310,1770.979
215,51656.147,14414.466,2685.827,790.871,2170.938,2983.769,1269.026,1668.492
216,50045.691,14847.123,2534.183,820.887,2175.434,3109.011,1165.598,1744.970
217,46880.794,14211.396,2673.619,824.971,2126.589,3168.474,1230.627,1745.735
218,61067.459,13056.746,2712.680,1119.502,2876.843,3000.937,1578.421,1634.520
219,51239.666,12364.067,2624.430,837.788,1987.865,2855.362,1139.421,1599.477
220,38663.396,12814.312,2636.025,729.206,1456.834,3083.959,994.097,1764.179
221,45742.751,13575.025,2737.458,832.110,1816.584,3346.065,1215.339,1836.379
222,56427.163,14248.863,2787.309,884.813,2403.854,3245.342,1364.173,1859.658
223,50013.182,12906.785,2751.316,758.545,2236.971,2935.277,1245.711,1670.669
224,50700.853,12466.252,2652.863,830.491,2133.468,2706.793,1274.449,1647.047
225,62371.170,11752.691,2675.008,1102.222,2450.051,2710.837,1478.045,1552.054
226,66583.174,11738.250,2701.821,1234.097,2564.554,2593.099,1656.784,1450.275
227,64264.773,10772.906,2608.648,1215.051,2798.455,2331.212,1755.011,1299.295
228,57041.642,10080.638,2595.708,1025.190,2551.223,2185.431,1479.832,1266.598
229,53836.929,8496.061,2645.246,946.053,2548.225,2072.434,1479.262,1175.739
230,50903.858,9326.393,2742.160,925.268,2370.129,2158.029,1313.362,1147.359
231,56729.991,11539.072,2569.066,1004.952,2551.411,2727.168,1385.344,1473.383
232,55656.715,13006.682,2816.043,937.238,2534.809,3121.248,1425.820,1762.053
233,65252.188,12076.740,2729.317,1129.586,2845.135,2974.688,1685.663,1703.713
234,49452.135,12189.141,2693.663,874.334,2087.981,2995.045,1294.941,1643.417
235,34724.809,16372.886,2891.847,565.833,1397.018,3639.326,892.986,2120.196
236,36522.046,14815.629,2948.728,601.553,1725.738,3186.864,882.009,1791.831
237,49067.705,11618.482,2817.580,789.622,2153.029,2640.361,1146.310,1380.879
238,52733.618,10842.624,2906.899,867.507,2348.771,2393.277,1262.229,1260.135
239,61314.517,10964.798,2825.057,1007.560,2956.217,2489.455,1561.585,1328.461
240,57231.091,10335.928,2718.553,959.326,2697.345,2637.994,1364.641,1390.941
241,68910.843,10378.785,2695.604,1135.963,3279.892,2831.763,1628.196,1411.624
242,64582.831,10921.042,2795.964,1213.380,3346.703,2797.816,1688.987,1424.799
243,44952.816,10577.820,2752.106,848.667,2293.203,2643.577,1224.015,1220.315
244,49157.258,9771.446,2671.204,825.135,2393.093,2668.359,1189.390,1256.974
245,53411.498,11110.166,2715.272,918.545,2509.203,2899.192,1347.149,1411.974
246,51167.091,11516.410,2811.025,950.354,2488.414,3168.465,1261.073,1454.966
247,54797.968,13678.350,2740.478,937.300,2623.192,3294.814,1358.211,1585.424
248,60615.690,15088.292,2781.407,1038.257,2788.175,3365.064,1299.864,1674.018
249,41167.698,16260.421,2812.725,689.860,1848.594,3846.645,894.311,1835.343
250,43002.039,15581.523,2837.041,736.695,1999.247,3877.717,982.782,1901.350
251,46680.850,15891.889,2996.443,755.065,2246.965,4082.223,1041.452,1902.937
252,51761.863,14312.432,2924.710,922.020,2307.461,4051.162,1071.022,1850.127
253,37134.181,14335.714,2957.801,587.820,1513.084,4380.050,845.501,1877.360
254,47264.873,13493.536,2825.973,824.054,1890.064,3740.715,1125.954,1686.304
255,48407.164,12295.310,2837.544,791.488,2202.698,3163.272,1260.189,1500.098
256,57196.232,11036.187,2919.311,966.079,2597.422,2715.346,1399.817,1343.318
257,35600.034,10875.678,2873.995,595.555,1767.675,2930.787,891.616,1479.180
258,46428.882,11429.878,2851.611,736.053,2287.752,3106.508,1166.664,1512.406
259,48300.879,11568.786,2827.600,770.500,2323.288,3135.485,1252.583,1507.228
260,49465.357,12085.746,2882.852,771.001,2232.561,3133.130,1241.895,1550.738
261,49291.076,11806.721,2883.700,840.922,2360.948,3244.966,1295.317,1486.305
262,59933.351,11956.101,2890.754,966.538,2745.517,3198.222,1549.323,1501.984
263,50735.894,12682.896,2955.453,924.352,2439.393,3367.312,1197.124,1738.994
264,63246.399,13158.131,2845.336,1069.003,3106.274,3574.286,1447.832,1772.180
265,62748.650,13438.201,2871.229,1021.981,2970.312,3800.585,1455.602,1668.676
266,58555.910,13316.257,3005.431,1009.556,2667.622,3868.727,1310.335,1699.461
267,45584.525,13068.874,2958.083,797.098,2220.083,3656.840,1111.012,1715.285
268,62573.432,13512.338,2919.786,1066.164,2827.287,3752.854,1562.451,1689.143
269,63812.963,12871.559,2820.532,1122.022,2707.854,3455.780,1528.941,1537.246
270,63417.041,12007.548,2893.851,1119.616,2753.525,3027.803,1443.297,1532.724
271,50352.358,11448.594,2934.675,826.488,2295.546,3049.714,1328.034,1407.680
272,34442.553,12057.092,2913.475,589.800,1745.450,3353.050,1048.234,1523.265
273,29977.129,13878.383,3046.956,575.148,1671.764,4038.898,882.404,1807.589
274,20426.374,14329.865,3194.991,421.603,1323.582,3766.908,621.911,1866.420
275,20800.091,15131.327,3144.013,359.734,1174.647,3841.507,577.455,1866.614
276,42293.688,12315.923,2932.128,703.943,2026.456,3600.796,1057.506,1562.219
277,46860.152,13860.938,3082.549,870.820,2288.949,3856.552,1279.195,1742.751
278,54977.427,14450.735,3105.913,874.536,2810.172,3954.850,1410.894,1790.911
279,57924.385,13423.542,2990.490,976.984,3240.206,3759.607,1386.099,1687.936
280,50740.437,13144.016,2982.475,883.897,3381.588,4090.590,1235.445,1690.328
281,37223.313,12318.646,2951.349,717.486,3092.904,3870.691,892.527,1598.331
282,56944.078,11366.034,2826.788,989.085,3537.082,3667.006,1381.145,1536.315
283,65669.250,10792.086,2948.515,1079.022,3390.035,3686.995,1539.838,1487.765
284,59486.628,11236.772,2969.193,1036.178,3043.259,3356.309,1507.170,1410.649
285,60833.068,11194.325,2997.019,1060.171,3132.318,3020.143,1559.285,1394.145
286,48391.007,12242.132,2975.849,813.519,2568.401,3370.967,1219.307,1442.874
287,40388.214,11642.103,3064.653,649.416,2055.410,3442.269,1082.257,1546.723
288,42238.909,11656.155,3021.323,689.256,2384.719,3355.187,1022.857,1509.620
289,58891.314,12820.336,3148.047,960.872,3164.166,3530.373,1525.093,1505.912
290,45393.058,12123.989,3100.303,778.652,2245.752,3213.837,1128.947,1508.254
291,47171.247,12745.453,3075.876,832.431,2421.602,3505.168,1146.504,1480.746
292,51071.548,12717.596,3036.682,959.408,2720.424,3719.012,1210.546,1615.122
293,64391.084,12331.160,3074.796,1196.260,3832.738,3774.362,1705.030,1620.760
294,52505.693,13229.198,3074.273,915.140,2704.991,3756.414,1352.357,1650.420
295,56560.087,13737.168,3048.691,983.886,2826.962,3842.790,1436.054,1792.441
296,52830.553,14527.090,3030.608,929.972,2642.460,3996.072,1287.065,1812.204
297,50084.775,14404.995,2976.405,769.064,2534.143,3870.222,1239.618,1686.854
298,50013.379,14371.801,3116.119,869.566,2490.948,3553.383,1233.022,1558.791
299,41276.025,13831.619,3267.986,679.311,1952.737,3647.859,1053.734,1565.844
300,39907.326,13868.881,3007.732,661.855,2177.473,3892.094,1043.228,1715.209
301,56855.381,15286.802,3084.434,872.716,3016.153,4307.221,1377.864,1918.176
302,42434.769,14853.166,3165.739,592.793,2368.413,4218.639,1042.320,1893.493
303,51920.437,12424.736,3081.770,890.962,3136.241,3566.092,1249.328,1602.723
304,30041.323,12007.198,3132.188,572.684,1941.730,3581.911,867.748,1588.262
305,44627.961,11377.969,3111.790,708.273,2519.209,3175.010,1112.554,1407.385
306,66259.909,11430.977,3034.206,1056.683,3003.003,2766.179,1399.660,1293.606
307,78762.408,11568.073,3121.932,1235.996,3691.178,3010.375,1699.485,1456.858
308,65033.234,12701.468,3136.457,1009.591,3090.231,3436.489,1434.300,1549.707
309,63230.418,13746.119,3089.739,1152.400,3125.863,3549.802,1517.446,1538.870
310,37068.260,12797.012,3043.666,601.918,2003.640,3743.398,888.457,1560.832
311,44774.580,11295.409,3113.456,819.958,2483.118,3704.925,1153.316,1429.425
312,46441.506,11262.450,3251.756,816.551,2460.742,4366.328,1171.421,1449.585
313,54733.942,10152.878,3191.150,963.874,2826.474,3591.139,1397.418,1306.298
314,55095.466,9455.452,3041.992,1039.276,2760.731,3019.671,1426.718,1168.562
315,50551.420,9886.113,3140.142,883.011,2675.554,3298.414,1246.292,1287.350
316,48466.152,10680.581,3106.155,800.514,2617.745,3387.605,1127.640,1319.245
317,40976.180,13811.521,3251.009,681.109,2106.605,3794.092,1008.587,1617.576
318,53562.610,15359.821,3273.985,861.076,2705.535,4516.967,1315.802,1845.879
319,65794.460,15737.193,3281.532,1077.619,3211.015,4909.384,1374.757,2096.706
320,68957.181,16489.126,3162.565,1242.679,3603.484,4472.863,1578.598,2026.241
321,61600.161,16683.837,3226.736,1058.931,3375.583,4788.434,1307.938,2011.120
322,34025.776,17736.060,3291.236,581.830,2092.732,5004.285,735.511,2101.423
323,34446.492,15121.856,3195.508,579.682,1683.390,4341.755,796.526,1855.858
324,55502.942,15214.280,3154.726,901.034,2633.193,4462.963,1258.431,1932.973
325,57874.748,16358.255,3244.022,930.573,2882.789,4976.940,1323.307,2124.964
326,59281.974,15426.030,3168.369,965.130,2813.847,4684.242,1387.632,1957.708
327,44360.014,15462.122,3289.274,721.072,2281.711,4273.376,1068.969,1879.142
328,48167.674,16720.428,3281.190,873.028,2463.795,4415.903,1132.260,2033.881
329,48089.140,16981.495,3261.883,825.288,2695.125,4348.258,1169.685,1967.251
330,44158.160,16508.370,3291.836,749.726,2480.113,4300.108,984.646,1874.824
331,52444.105,16104.139,3321.489,811.790,2819.160,4083.958,1057.166,1805.867
332,56321.184,13474.982,3246.600,938.846,3356.028,4066.768,1278.328,1660.718
333,47430.062,14577.511,3201.713,780.615,2706.471,4653.534,1167.513,1771.182
334,52675.843,14342.691,3329.276,891.109,2919.510,4221.844,1296.978,1795.147
335,42167.808,13267.471,3182.034,741.229,2186.110,3919.844,955.639,1633.078
336,41658.600,14649.353,3180.111,659.251,2357.679,4677.005,857.743,1801.170
337,44122.466,15390.374,3210.499,732.380,2625.350,4954.517,870.735,2061.325
338,51923.426,16158.352,3176.515,877.374,2699.592,5054.172,1094.510,1984.256
