 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
229,43524.930,8688.493,5251.212,3750.518,6429.830,7417.827,1688.255,1569.500
230,47774.867,10036.152,6071.369,4138.222,7271.180,9113.161,1896.735,1970.809
231,45572.553,11347.593,7286.527,3839.855,7331.633,9962.986,1756.615,2094.563
232,54120.124,11817.681,7648.875,4364.048,7943.435,9625.549,1912.947,2276.534
233,47368.302,9971.999,6899.953,4242.667,7350.496,8582.859,1813.826,2028.440
234,31198.036,9281.349,6121.428,2819.959,4631.784,7910.435,1182.818,1839.867
235,39137.763,9484.234,5728.764,3488.553,5949.649,7847.446,1401.906,1834.199
236,40523.684,11708.663,6823.829,3672.690,5935.275,8829.283,1499.231,2134.123
237,47276.190,12566.924,7643.088,4306.392,6258.815,9718.627,1734.398,2435.370
238,40002.236,11988.480,7971.695,3536.938,5413.336,9768.719,1524.265,2451.975
239,35714.233,10898.960,7353.181,3032.002,5269.422,9023.523,1267.384,2260.078
240,40633.191,10362.722,6600.711,3232.993,5872.248,8520.566,1347.260,2094.049
241,48569.652,9449.860,6082.982,4041.938,6497.089,7586.971,1557.966,1937.080
242,52294.620,9823.257,5832.038,4367.301,7155.773,7024.561,1737.617,1824.951
243,51770.934,9397.274,5686.358,4285.359,7252.185,7298.628,1812.151,1802.689
244,48500.227,10241.976,6272.299,3988.918,6918.087,8139.662,1680.338,2037.564
245,45672.566,8673.624,5563.128,3740.661,6011.725,7134.937,1518.329,1742.383
246,44275.933,9014.511,6113.019,3653.821,5708.097,7503.499,1437.263,1748.560
247,44618.061,9226.124,5805.493,3536.512,5988.072,7047.402,1561.340,1706.953
248,50387.301,9952.618,6348.206,4172.226,7248.915,8211.589,1906.528,1935.617
249,52862.824,10120.757,6592.701,4474.733,8148.171,8452.579,2058.263,2028.427
250,42567.019,10125.028,6540.918,3555.701,6868.107,8486.429,1625.490,1962.891
251,43161.654,9172.029,6092.459,3839.909,7225.724,7838.094,1597.271,1872.914
252,39398.476,9051.472,5766.931,3477.085,5919.173,7863.920,1436.606,1874.514
253,44496.781,9460.629,5729.566,3933.066,6696.213,7335.196,1680.971,1805.835
254,36505.509,9757.440,5933.948,3362.590,5650.360,7490.927,1443.209,1838.840
255,43039.391,9185.791,5571.211,3673.595,6320.982,6903.331,1580.743,1754.065
256,47146.850,9354.943,6062.679,3940.957,6782.928,7729.928,1630.147,1746.037
257,52593.158,10411.268,6406.074,4515.714,7743.657,8715.726,1935.653,1922.402
258,51393.204,9635.051,5696.701,4599.230,7623.121,7709.973,1972.264,1878.842
259,41842.708,8861.672,5402.101,4019.525,6162.208,7230.244,1669.718,1682.762
260,36605.673,9268.085,5579.136,3472.840,5558.687,7152.955,1403.430,1720.650
261,45636.776,9923.357,6336.722,4385.869,6986.844,7565.870,1714.446,1867.676
262,44950.075,11420.051,7230.232,4087.944,6606.225,8412.847,1690.707,2053.342
263,50261.571,10042.789,6605.841,4427.838,7439.465,7657.139,1964.583,1884.490
264,50067.782,9431.815,6003.278,4391.382,7529.139,7137.753,1902.736,1726.435
265,44987.059,8395.540,5118.201,4007.319,6183.724,6255.451,1592.171,1536.556
266,43508.778,9452.209,5842.076,3933.543,6155.937,7083.925,1600.821,1785.815
267,44301.011,9589.747,6126.627,3760.027,6045.294,7445.529,1583.656,1898.016
268,54003.903,9701.995,6377.513,4364.435,7403.372,7273.002,1862.518,1905.940
269,57977.057,8934.451,5876.969,4891.346,8263.607,6958.617,2072.490,1805.997
270,53298.306,9230.076,6423.447,4500.826,7802.631,7705.559,1856.339,1823.401
271,49493.347,8626.345,6049.227,4363.488,6987.531,7722.152,1760.934,1742.837
272,42816.342,5805.519,3975.082,3827.119,5905.806,4936.551,1534.211,1120.665
273,32555.079,5262.359,3230.689,2875.228,5080.772,3557.724,1245.532,961.607
274,35406.903,5951.635,3735.481,3246.598,5422.897,4386.891,1296.836,1098.278
275,47709.580,9300.476,5317.937,4205.552,7218.848,6356.132,1732.792,1537.554
276,50916.077,7031.552,4467.406,4441.126,7230.643,5904.298,1749.813,1507.814
277,62537.182,7674.268,5158.565,5060.703,8327.708,7269.837,2222.031,1632.712
278,56388.458,7596.707,4560.487,4662.619,7422.571,6416.813,2002.234,1430.902
279,58095.129,8114.250,5188.814,5065.067,7748.909,6707.806,2168.213,1516.430
280,53581.808,8278.440,5098.979,4819.271,7635.978,6488.371,2034.316,1507.877
281,52106.084,10364.563,6453.187,4635.431,6952.723,7833.583,1935.578,1862.371
282,52569.116,10949.176,6757.638,4714.287,6819.624,9223.106,1918.608,2114.745
283,37207.338,10888.477,6856.990,3259.551,5022.136,9657.432,1345.853,2071.859
284,28803.011,10184.097,6417.388,2707.919,4637.241,8276.986,1084.399,1880.666
285,45163.499,9747.796,6038.833,4046.725,6596.958,7991.875,1515.727,2008.780
286,55892.852,9450.907,6028.133,5182.386,8256.561,7501.675,2107.825,1812.836
287,49969.269,9027.113,5819.263,3982.481,6653.942,7094.517,1688.153,1793.750
288,53250.112,8272.883,5211.854,4480.343,7119.869,6533.238,1904.557,1553.503
289,60125.679,7732.851,5021.673,4793.108,7880.719,6163.960,2219.242,1458.212
290,58991.507,7938.862,4995.072,4831.916,7695.795,6709.974,1910.791,1510.737
291,51180.312,8588.827,5447.518,4611.133,6796.764,6994.720,1783.552,1560.360
292,48506.341,8812.460,5458.081,4368.624,6514.359,6698.272,1673.979,1585.458
293,43227.172,7537.802,4326.844,3373.681,5337.478,5484.395,1488.730,1361.557
294,61809.170,8376.558,5284.744,4913.492,7513.626,6472.755,2022.267,1485.981
295,65535.540,9134.672,5239.262,5340.096,8450.111,6540.932,2327.587,1587.197
296,57480.214,9574.686,5687.493,4923.083,7254.055,6875.905,1994.642,1651.110
297,52893.015,10379.464,6134.489,4231.183,6387.436,7177.762,1737.857,1783.449
298,52959.387,10170.330,6421.674,4438.310,6895.782,7853.241,1940.377,1898.121
299,51603.768,10395.785,6732.276,4376.851,6615.106,8224.417,1733.870,1849.092
300,45592.016,11019.981,6891.240,4048.472,6282.175,8676.825,1560.071,2040.358
301,45753.968,9407.547,6055.934,4174.528,6562.914,7609.645,1665.134,1853.012
302,54075.807,9386.882,6358.196,4780.296,7721.238,7734.468,1921.600,1866.564
303,41868.406,10182.465,6672.412,3832.739,6465.925,8120.014,1444.398,2004.044
304,42291.420,10718.994,6742.460,3894.138,6320.685,8662.018,1550.767,2163.889
305,49203.281,11584.192,7152.974,4064.350,6947.867,9524.002,1804.293,2348.540
306,45164.743,11979.280,7640.842,3603.096,6495.435,10231.914,1498.016,2245.812
307,47078.600,11025.137,7215.210,3991.925,6655.421,9975.481,1682.294,2236.412
308,56566.092,9435.162,5505.643,4899.819,7978.887,7937.381,2023.737,1848.575
309,56429.950,9748.817,5156.632,4690.374,8053.143,7081.370,1985.320,1592.588
310,62295.823,9791.831,5387.498,5017.366,8768.858,6935.458,2115.688,1587.901
311,56703.488,7714.505,4263.782,4694.029,8169.597,5546.818,2004.232,1343.272
312,50604.606,6703.272,3657.255,4416.321,7514.285,5120.812,1846.190,1234.500
313,59622.983,8034.544,4377.277,4961.636,8384.918,6179.649,2115.839,1339.586
314,57120.783,9210.946,5185.270,4779.069,8395.645,7266.418,1990.123,1562.821
315,60754.629,8489.155,4956.883,5196.704,8243.556,6683.545,2043.187,1502.271
316,48190.193,6664.448,3717.418,4127.109,6128.495,4899.069,1584.003,1148.358
317,49610.069,5914.279,3211.813,4018.572,6240.943,4103.400,1593.284,1001.559
318,54720.858,6670.074,3693.058,4529.720,6635.597,4846.907,1745.926,1194.637
319,47247.922,7513.785,5292.771,4051.739,5897.005,6761.403,1545.270,1647.709
320,44318.760,8513.793,6406.318,3782.525,5840.178,7633.801,1441.365,1847.935
321,47961.796,9225.262,6185.550,4079.661,6338.246,7320.444,1636.601,1811.899
322,46990.917,8413.565,5250.648,3715.761,6095.458,6546.898,1532.768,1641.983
323,61679.823,7551.815,4831.255,4804.438,7432.511,6258.655,1903.493,1383.073
324,62063.531,6463.369,4319.726,4969.012,7288.174,5489.394,1944.198,1336.531
325,59875.923,6502.702,4079.105,4884.667,7523.756,5260.142,1934.372,1139.349
326,57400.280,7145.806,4695.155,4856.476,7320.214,5796.137,1955.098,1401.099
327,49992.918,8421.307,5558.850,4177.777,6820.763,7050.016,1786.710,1711.475
328,45475.810,9431.730,6074.390,3608.207,5967.591,7651.673,1580.599,1832.521
329,53261.394,10029.375,6381.669,4215.928,6317.622,7814.097,1737.265,1843.852
