 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
52,34385.157,12655.262,4896.403,2099.398,3513.565,6142.644,1448.316,2125.386
53,38864.331,12759.641,5227.944,2176.223,3257.535,6135.697,1407.186,2216.744
54,36889.997,12797.701,5476.641,2345.490,2980.332,6414.079,1417.012,2293.226
55,32850.989,14560.202,6088.809,1932.014,2806.553,6790.212,1085.648,2565.793
56,22317.244,15030.590,6082.165,1248.675,1864.878,6970.871,665.587,2595.274
57,24358.543,13859.162,5813.542,1469.939,2090.762,6554.141,879.909,2479.887
58,15241.992,13094.583,5908.073,1203.790,1500.912,6799.396,898.692,2490.692
59,1588.797,13700.435,6189.548,475.308,295.096,7195.395,356.481,2605.904
60,138.183,14273.557,6515.962,0.000,94.515,7055.946,118.258,2498.491
61,2379.125,12975.574,6243.374,609.018,316.273,6955.888,209.430,2420.913
62,9339.727,12296.165,6266.264,1347.863,1055.768,6921.498,475.824,2386.561
63,9445.325,13024.591,6374.580,1039.897,808.390,7097.013,503.928,2405.485
64,21441.808,12198.753,6007.688,1807.993,1797.996,6712.801,921.485,2240.308
65,39049.939,12001.622,5746.736,2228.675,3777.067,5903.406,1355.124,1977.855
66,32391.927,12975.897,6047.479,1958.116,2873.536,5882.532,1166.013,2053.094
67,22413.935,13212.378,6224.719,1225.354,2176.016,5952.311,873.491,2145.020
68,21450.464,13536.994,6273.213,1139.645,2253.704,5965.207,802.117,2211.442
69,41858.616,13123.122,6185.285,2280.332,3810.278,6081.888,1242.834,2215.914
70,35948.890,13235.907,5918.946,1792.336,3142.802,6506.500,1126.100,2414.213
71,24349.137,13809.773,5619.891,1446.571,2268.682,6753.574,868.585,2339.301
72,16892.896,13301.555,5420.654,923.568,1507.727,6948.779,528.272,2233.823
73,17338.165,13833.546,5170.912,941.406,1249.782,6677.165,492.284,2122.512
74,24173.876,14318.546,5617.744,1746.452,1762.473,6517.014,599.794,2252.719
75,23581.674,13904.331,5832.276,1246.286,1599.531,6505.999,589.942,2189.640
76,28515.635,14410.863,6230.921,1531.368,2128.399,6900.222,863.552,2290.192
77,29557.360,14866.071,6197.885,1473.503,2673.440,7409.274,948.744,2441.567
78,23873.772,14925.585,6228.645,1365.753,1736.623,7605.691,712.654,2419.217
79,44470.213,14241.752,6442.881,2277.875,3231.938,7597.854,1303.278,2413.596
80,39202.453,14783.020,6742.850,2368.352,3039.018,7647.749,1148.692,2430.079
81,29631.128,13158.119,5985.011,1697.227,2521.323,6869.171,990.732,2110.165
82,23872.929,12463.886,5276.727,1424.918,2439.353,6235.012,918.145,1955.628
83,38283.449,14026.813,5363.367,2223.351,3168.063,6421.883,1434.969,2132.722
84,33062.368,15031.729,5612.769,1720.350,2812.519,7035.627,1202.623,2193.784
85,29138.608,15567.685,5832.776,1495.167,2651.806,7249.491,1054.121,2312.354
86,16982.892,16629.969,6355.052,1302.046,1774.655,7895.267,848.400,2517.733
87,23113.230,19294.999,7031.998,1739.246,2509.715,8346.838,974.055,2767.213
88,19581.703,20633.277,7327.176,1453.094,1848.869,8614.839,445.560,2737.442
89,13975.240,18478.064,7068.740,778.645,1211.013,8321.485,302.770,2667.721
90,23179.949,16333.397,6740.306,1445.886,1630.681,8324.424,692.365,2562.787
91,28351.211,16473.547,6541.257,1576.631,2646.049,8523.447,837.098,2638.626
92,38920.443,16529.406,6521.187,2099.110,3845.552,8614.516,1300.704,2555.848
93,41671.489,14889.519,6412.000,2137.899,3814.220,8116.622,1475.570,2507.404
94,43774.111,14911.154,5970.246,2532.233,4343.944,7184.802,1546.475,2307.350
95,33482.691,15493.208,6012.908,1831.993,3613.134,7220.838,1165.600,2415.181
96,18957.879,15802.053,6328.705,1253.918,2351.488,7622.963,771.994,2493.885
97,35944.098,16344.682,6561.222,1771.279,3989.120,8228.890,1154.267,2554.762
98,44274.539,18094.100,7030.481,2345.771,3930.341,8832.097,1516.859,2775.389
99,41723.180,18890.875,7274.027,2112.353,3916.656,9066.436,1347.780,2794.289
100,26215.164,17098.481,6925.315,1355.961,2668.295,9229.709,742.308,2787.710
101,35494.234,17042.549,7211.612,1780.000,3512.375,9375.614,1092.890,2755.304
102,41013.935,19650.779,7649.129,2274.730,3934.932,9824.714,1393.609,2880.530
103,22934.420,19732.191,7458.458,1582.309,2204.695,9602.196,804.618,2872.100
104,23377.811,18702.640,6885.946,1876.553,2283.246,9342.605,759.465,2752.558
105,24534.556,17814.943,6932.503,1625.117,3071.849,8895.740,748.198,2619.816
106,11494.047,18578.202,7305.824,632.331,1367.148,9610.585,377.493,2798.815
107,27897.391,18747.531,7552.560,1285.297,3113.958,10363.318,853.624,2996.520
108,26323.584,20827.921,7947.821,1208.577,2511.043,10874.211,753.040,3036.396
109,19838.096,22818.595,8205.799,911.710,1917.495,11002.515,654.172,3122.011
110,20436.583,22658.053,7906.096,1213.237,2221.354,10479.338,742.783,3039.203
111,26782.949,21112.394,7414.464,1647.663,2606.800,10071.283,871.547,2827.859
112,13842.921,18553.820,7068.950,696.285,1246.775,9593.136,419.486,2692.580
113,29873.271,19179.212,6897.754,1862.772,2862.333,9606.741,910.895,2730.596
114,21482.220,19993.679,7309.437,1471.077,2141.065,9992.762,709.105,2786.194
115,28580.523,19080.458,6764.534,1952.826,3012.552,9397.112,925.135,2712.141
116,18154.947,17893.344,6347.121,907.683,1970.932,8743.935,611.798,2512.533
117,19429.853,19278.994,6898.358,996.786,1752.057,9199.084,612.603,2692.004
118,22367.560,21891.409,8071.978,1377.864,2069.458,10012.968,610.324,2917.556
119,15169.775,23173.122,8691.493,952.550,1639.377,11114.120,488.029,3091.643
120,51316.615,22579.200,8354.839,3455.550,4398.448,10907.492,1278.754,3049.768
121,47703.779,21290.213,7743.145,2626.830,4046.078,10716.137,1258.653,3039.645
122,54324.072,19844.585,7286.457,3179.452,4771.108,10098.270,1652.722,2909.667
123,39796.048,20529.791,7349.710,2037.471,3599.506,10450.816,1279.454,2913.403
124,11185.720,22339.524,8090.699,536.132,1063.910,10796.580,310.739,3070.982
125,0.000,22033.824,8600.621,0.000,0.000,10903.275,0.000,3138.690
126,11223.310,22729.663,8314.721,1174.882,1063.862,10999.153,591.637,3119.642
127,24469.764,20451.126,7797.230,2197.793,2239.177,9986.926,1053.375,2958.481
128,40221.471,18689.354,7479.435,2382.687,3493.450,9864.135,1277.516,2753.831
129,16719.668,19184.316,7327.171,1031.520,1722.047,9666.974,507.640,2750.760
130,38562.487,19382.428,7202.735,2115.423,4394.110,9496.978,1162.436,2692.620
131,29356.572,21833.522,8210.458,1412.617,3038.510,10762.144,877.352,2868.172
132,28168.410,24156.037,8934.367,1153.706,2510.828,11650.889,678.286,3019.169
133,19787.589,24126.888,9315.461,826.636,1704.936,11997.741,464.983,3186.770
134,11739.273,23839.439,8987.551,694.878,1073.930,11714.957,281.491,3226.438
135,49955.654,22557.222,8555.235,2937.872,5035.212,11086.213,1510.324,3152.462
136,51611.191,22002.266,7979.479,2707.730,5505.424,10467.195,1958.363,2958.912
137,44267.275,20859.591,8202.136,2511.270,4808.331,11303.173,1488.368,2951.993
138,16149.072,20508.058,8392.832,860.610,1498.943,11250.043,385.384,2936.598
139,26441.868,19843.073,8052.601,1373.968,2528.813,11155.636,684.275,2826.227
140,25861.287,19361.599,7714.974,1374.709,2730.378,10542.340,794.901,2746.009
141,27979.491,19203.044,7637.573,1671.548,3127.890,10038.252,892.131,2657.202
142,28336.234,18857.169,7608.664,1937.211,3137.840,9900.188,942.466,2651.420
143,18261.871,19321.118,7214.355,1089.161,1896.872,9936.669,604.783,2597.539
144,48534.007,19695.596,7251.326,2608.094,5068.976,10529.986,1524.766,2703.181
145,44910.307,22293.056,8230.577,2575.739,5020.000,11728.896,1642.862,2943.472
146,40148.262,22061.728,8072.882,2303.919,4320.735,11958.110,1093.630,3172.611
147,11957.873,23483.249,8449.222,659.014,1397.625,12194.766,403.819,3223.495
148,44414.128,23114.750,8355.966,2750.276,5241.612,11778.980,1391.706,3132.099
149,27168.649,23592.155,9000.429,1398.102,2624.712,11976.093,739.175,3137.868
150,50142.279,23575.998,9257.617,2180.955,3709.094,12867.375,1119.820,3285.743
151,24170.871,24202.686,9145.616,1412.352,2166.919,13445.686,411.849,3355.636
152,7302.670,24062.042,9110.081,351.182,949.051,13616.873,168.525,3220.574
153,31491.535,21483.972,8536.905,1300.226,4686.886,12297.015,877.643,3067.397
154,25392.043,21663.591,8599.993,1567.794,2969.474,12507.099,734.994,3038.439
155,47497.786,21683.862,8113.554,2706.951,5560.258,12165.321,1569.585,2880.503
156,36837.523,20075.059,7895.189,2032.310,4295.765,11027.409,1242.092,2662.409
157,41417.260,20412.716,7939.219,2301.745,4879.137,11092.302,1383.537,2686.594
158,32219.937,20573.686,8190.674,1764.969,3189.891,11994.578,958.390,2788.684
159,48513.218,21917.356,8873.646,2766.337,4852.339,13009.643,1467.728,2978.671
160,24426.263,22741.643,9119.700,1117.083,1946.812,13523.995,638.369,3090.813
161,978.899,22380.941,9353.737,41.217,69.553,13995.301,23.184,3169.643
162,30692.427,24343.428,9645.680,1800.383,3442.953,13359.312,954.352,3221.859
163,40205.197,24259.350,9598.105,2328.563,3787.908,12858.938,1026.166,3146.275
164,41511.779,23752.394,9281.173,2196.467,4008.360,12727.360,1063.674,3083.163
165,56174.947,22314.171,8421.661,3003.006,5392.702,11555.684,1624.013,2922.636
166,35209.017,22233.156,8126.690,2022.305,2904.913,11640.210,918.665,2914.263
167,41821.961,21640.659,8119.025,2348.506,4845.904,12316.070,1195.595,2853.749
168,25652.076,21268.180,8265.043,1792.476,3883.574,13050.887,742.278,2928.566
169,13318.386,22143.646,8869.019,752.673,1589.018,13736.777,352.566,3087.132
170,19847.782,23092.603,8868.209,1025.174,2099.804,14235.824,466.806,3095.146
171,42050.733,23961.987,8778.386,2027.144,4111.005,13413.635,1042.414,2976.063
172,14416.529,23864.915,9051.214,693.612,1631.430,12921.734,387.109,2891.931
173,26299.694,24727.604,9038.440,1428.655,3374.320,12869.598,723.226,2965.766
174,38161.008,24167.540,8550.210,1614.723,4541.235,12271.266,1010.757,2914.876
175,28844.314,23711.355,8523.960,1586.686,3339.893,11776.058,600.870,2851.867
176,20544.666,22904.466,8690.647,974.730,2313.440,12305.228,474.860,2947.564
177,28773.169,24122.772,8710.528,1934.631,3393.463,12840.918,743.061,2981.918
178,27097.867,23499.768,8566.202,1331.757,3181.985,12099.828,693.748,2817.268
179,27028.744,21028.497,7642.362,1592.897,3542.555,11239.031,857.484,2503.690
180,61490.455,20812.312,7278.903,3455.087,6967.218,10690.056,1876.781,2483.269
181,55188.797,20100.676,7457.209,3047.697,5875.193,10633.968,1673.507,2531.001
182,46280.940,21661.173,8289.008,2544.497,4646.194,11612.948,1236.731,2698.397
183,38610.576,22211.753,9115.285,2254.189,3532.442,12405.121,903.049,2900.842
184,23292.007,23753.112,9901.473,1232.908,1793.920,12791.750,460.573,3181.205
185,25149.339,25762.964,10476.017,1470.188,2012.693,13310.701,746.564,3287.174
186,29734.957,26299.486,10306.552,1486.369,2860.227,13595.015,1032.972,3264.060
187,19676.997,26146.780,10530.628,984.779,2122.895,12966.401,664.124,3265.515
188,59350.538,28141.558,10688.118,2828.508,7604.432,13333.899,1731.731,3388.637
189,46007.660,27435.673,10681.735,2242.522,5718.058,14095.324,1180.239,3342.335
190,37987.459,25794.542,10185.058,2104.865,4002.646,13582.999,972.520,3104.110
191,21924.575,24976.120,9157.283,1346.355,2824.454,13292.898,599.443,2902.911
192,14870.894,23818.916,9185.866,1112.390,2458.967,12850.932,468.375,2948.501
193,0.000,23881.095,9900.516,0.000,0.000,13701.466,0.000,3041.514
194,12562.723,24557.806,9751.965,676.598,1511.641,13842.432,344.660,3097.962
195,28685.029,24681.228,9634.413,1479.910,3354.779,14625.267,853.321,3227.923
196,34487.015,23219.544,8875.822,1728.235,3784.620,13663.725,1091.780,2988.197
197,35051.310,22372.923,8517.930,1891.792,3708.497,12840.046,1041.825,2821.676
198,24056.015,23672.790,8651.978,1294.291,3225.017,12806.642,782.210,2821.022
199,12501.754,25462.865,8859.052,682.278,2059.700,12885.315,456.003,2959.123
200,0.000,26996.145,9532.477,0.000,0.000,13494.320,0.000,3105.884
201,773.214,25463.284,9683.916,48.706,109.589,13676.214,24.353,3061.417
202,19271.758,24238.423,9631.591,1070.004,2777.330,13864.805,692.998,3079.681
203,20595.069,23438.103,9206.692,1119.957,3003.826,13823.229,679.502,2837.907
204,23740.795,23129.220,9285.044,1459.621,2518.435,13664.916,745.993,2929.799
205,35311.141,22800.176,8672.203,1892.403,3640.821,12764.507,1024.112,2853.515
206,38611.427,21305.931,8412.680,1973.085,4214.504,12519.283,927.951,2789.236
207,18785.036,20898.876,8424.967,915.153,2089.849,12715.296,449.340,2741.278
208,26685.405,22843.207,9036.224,1443.278,3174.752,13088.641,693.017,2825.067
209,31364.215,24707.508,9769.868,2031.565,3791.212,13957.715,919.829,3131.670
210,36775.590,24829.485,10084.176,2264.163,3788.508,14375.626,1212.421,3207.380
211,39245.943,25221.380,10138.701,2303.090,4105.945,15199.483,1214.038,3311.896
212,12709.077,24021.011,10072.138,906.456,1456.896,14951.325,362.026,3240.138
213,610.069,23906.062,9995.687,36.350,53.250,14480.569,16.784,3095.430
214,37408.665,23562.352,9068.838,2119.246,3379.087,13556.054,971.516,2770.368
215,41936.291,22180.325,8293.976,2154.677,4043.832,12503.097,1175.929,2601.937
216,48288.536,22240.224,8351.308,2440.181,4886.039,11909.955,1290.020,2504.610
217,32383.892,22021.617,8222.531,1827.659,3418.760,11329.774,929.371,2467.766
218,47853.981,22903.119,8220.058,2644.754,4933.360,11680.441,1362.082,2511.918
219,25947.060,22827.150,8387.424,1540.060,2859.007,11510.987,787.787,2629.320
220,50637.044,22212.453,8712.163,2916.723,6051.219,12129.904,1702.515,2692.950
221,33659.141,21322.598,7991.488,1783.970,3880.957,12561.823,913.939,2504.188
222,43403.872,21851.791,8104.623,2396.760,5805.985,12438.605,1045.696,2609.489
223,39925.504,23069.612,8254.896,1940.043,5146.653,12899.309,1057.973,2664.204
224,47176.694,23267.551,8761.829,2455.558,6422.369,13528.626,1354.989,2740.493
225,21331.306,23277.168,8961.059,1160.862,2811.843,14621.224,579.430,2744.295
226,22925.281,23228.746,9271.439,1337.372,3346.001,15243.579,559.020,2936.804
227,27555.066,23483.992,9534.572,1758.618,3507.971,16188.170,674.853,3001.525
228,24354.798,23231.986,9584.423,1433.094,2999.419,15308.084,643.771,2980.813
229,23707.881,23045.256,9434.288,1319.084,3112.309,14886.844,612.509,3066.971
230,42541.053,23165.973,9225.314,2210.697,5594.455,14726.766,1162.482,2938.745
231,52508.341,22450.099,9033.696,2746.514,6327.660,13944.804,1525.936,2844.563
232,37875.429,22612.429,8907.980,2009.222,4025.078,14853.229,1105.777,2845.414
233,70456.583,22989.082,9181.869,3432.862,7506.345,14724.496,2262.941,2942.487
234,34022.913,23677.693,9854.837,1597.342,4194.106,14782.714,957.984,2940.701
235,45496.793,21964.602,9475.317,2309.188,5853.683,13658.548,1145.573,2855.322
236,51813.374,23617.883,8981.940,2580.686,6194.144,12747.572,1286.197,2783.901
237,54942.588,23173.407,8985.691,2749.984,6167.096,13052.567,1261.967,2720.990
238,51407.394,24190.308,9669.669,2564.275,6269.476,14329.002,1303.755,2956.636
239,61579.256,24521.431,10070.708,3067.541,7372.805,15280.553,1544.874,3216.876
240,30904.057,25997.717,10174.468,1525.909,3073.660,15488.369,706.970,3234.296
241,32802.687,26395.254,9776.945,1735.174,2931.903,14284.433,600.234,3084.820
242,26962.524,25764.277,9647.563,1548.810,3416.342,13361.205,818.706,2926.313
243,35106.225,25331.138,9372.920,1980.208,5231.938,13194.121,898.093,2916.074
244,27070.597,25598.606,9270.664,1754.123,4283.520,14124.424,897.909,2903.356
245,27194.103,25594.663,9658.841,1769.758,4905.408,14811.561,868.349,2967.988
246,32506.440,24145.214,9687.471,2053.026,5931.674,14642.372,1025.211,2925.886
247,45208.783,23193.681,9508.876,2137.074,5229.097,14296.318,1197.636,2936.095
248,50291.615,25705.712,9420.824,2406.414,5318.787,13851.581,1323.578,2830.897
249,29432.579,25044.132,9142.580,1757.207,3684.232,14195.750,794.523,2775.282
250,45399.719,24904.641,9844.374,2759.139,5520.483,14609.815,1256.260,2995.835
251,54260.614,26399.969,10371.527,2725.057,6098.450,14574.218,1323.490,3125.567
252,37772.676,26284.945,9890.321,2010.748,4098.512,14685.805,922.391,3062.177
253,38294.144,27568.482,9905.142,1925.177,3590.038,14337.972,908.667,3041.508
254,27197.648,26653.561,10023.518,1452.911,2694.635,13838.536,637.699,2960.340
255,27117.022,26447.182,10188.524,1394.503,2978.807,14133.164,729.201,2933.371
256,52953.018,26684.293,10296.214,2868.494,7147.044,14292.359,1184.851,3068.242
257,35991.896,25648.871,9868.819,2087.731,4930.645,13873.753,901.129,2972.292
258,32895.895,23521.865,9013.100,1985.558,3042.494,13220.541,906.409,2783.123
259,32510.722,21850.592,8497.927,1948.741,3519.970,13246.613,847.069,2652.751
260,39308.276,22629.433,8425.986,2240.590,4837.521,13664.566,1160.093,2776.870
261,42640.952,24037.108,8801.112,2435.217,5564.406,13697.263,1073.884,2884.999
262,54545.037,22861.883,8928.332,2993.226,6538.441,13686.403,1482.150,2658.657
263,10662.885,23345.826,9446.558,553.044,1091.663,14709.052,277.501,2814.857
264,2589.241,25373.082,9738.586,182.676,246.216,14622.877,87.367,2881.519
265,35955.210,25791.166,9990.665,2069.643,3554.369,13836.996,1033.599,2890.355
266,52607.978,25607.481,10577.336,2849.131,4284.851,13548.024,1243.053,3034.753
267,70875.670,24564.442,10371.062,3853.281,6104.487,14193.800,1605.120,2998.762
268,47119.848,23709.060,10193.621,2449.737,3894.182,14610.809,1078.478,2950.840
269,38741.637,24684.212,10224.277,2022.884,3504.804,14695.612,999.444,3049.066
270,59862.502,25039.121,10312.877,3401.770,5168.960,14687.672,1444.529,3122.798
271,37652.636,23735.054,10234.215,1865.988,3565.567,14638.233,784.155,3039.509
272,35194.274,23829.509,9761.792,1665.456,3431.473,14046.994,713.917,2907.480
273,41955.214,22824.084,9090.443,1941.875,4774.871,12949.873,975.762,2740.601
274,34791.234,23414.626,8569.243,1993.780,4710.185,13082.558,973.299,2592.560
275,27412.901,25467.040,9528.808,1374.072,2881.965,14552.988,859.435,2636.993
276,13982.487,27309.229,10472.444,647.939,1300.860,15194.172,399.568,2838.427
277,29818.871,25638.376,10181.134,2376.006,4633.211,14091.145,712.802,2901.427
278,7673.596,26140.365,10296.018,359.650,760.636,14423.884,136.644,2950.989
279,52409.536,26553.787,10048.427,2220.636,4667.542,14487.637,958.735,2902.801
280,17626.641,27265.464,10355.779,954.325,1522.845,15440.014,366.487,2939.574
281,37752.383,27595.988,10575.179,2353.436,3195.872,15492.362,905.257,3011.975
282,49040.012,26090.058,10184.949,2507.757,4627.091,15060.917,1101.186,2994.938
283,48683.545,26642.949,9637.530,2655.089,6204.267,14572.444,1208.048,2756.159
284,31038.560,24723.864,9019.084,1726.517,3743.466,14899.256,962.046,2648.738
285,28458.470,24329.222,9451.477,1763.383,2702.159,14119.721,811.506,2677.698
286,49643.562,24957.387,10222.962,2164.185,3794.796,14490.672,1182.174,2904.887
287,36347.122,23070.742,10277.006,1651.530,2944.093,15230.007,812.630,2998.728
288,24797.257,22278.167,9456.697,1312.253,3311.059,14113.399,610.526,2864.275
289,39871.888,22719.583,8711.368,2017.050,5489.598,12957.797,1014.069,2610.916
290,47665.943,23636.254,8410.606,2261.801,4253.650,12414.347,989.739,2604.646
291,18673.037,24687.940,8724.385,1052.904,2351.354,12350.798,365.727,2617.436
292,28940.304,27221.180,9312.814,1801.563,3811.406,13114.017,743.972,2787.567
293,47595.492,26777.628,9448.128,2744.773,5689.205,13048.164,1448.204,2809.656
294,16688.466,24156.518,9290.464,1050.481,2125.382,12858.582,485.961,2761.600
295,29096.368,22398.334,8729.082,1675.606,3066.122,12017.615,893.393,2599.754
296,38179.948,21962.386,8576.072,2233.437,3796.311,12632.375,1012.063,2585.342
297,38814.372,23071.462,8827.415,2285.980,3521.087,12521.337,809.613,2707.436
298,12959.853,24187.799,9653.425,720.980,1166.085,13043.124,206.877,2708.965
299,49348.600,26809.173,10090.810,3038.707,3889.545,15177.779,850.838,2813.453
300,6700.902,28116.776,10205.113,412.617,528.150,14444.290,115.533,2902.738
301,0.000,28367.686,10713.547,0.000,0.000,14568.238,0.000,2895.013
302,0.000,25739.825,10590.353,0.000,0.000,15155.518,0.000,2933.274
303,0.000,23526.860,9934.769,0.000,0.000,14003.411,0.000,2771.886
304,17248.915,25191.220,9960.954,1141.314,1942.893,13723.001,400.180,2792.254
305,25187.295,25313.140,9397.680,1632.361,2956.408,13224.429,605.165,2636.901
306,10209.605,23247.500,7946.257,569.323,1607.681,12192.184,211.330,2407.102
307,19367.288,22763.635,7706.502,1155.217,2865.224,12225.411,421.389,2307.321
308,38391.465,21969.924,7830.821,2229.305,4926.659,11935.393,886.977,2342.542
309,51565.027,23341.663,8822.488,2565.176,7046.205,12461.439,1271.949,2570.589
310,32898.797,25565.186,9602.620,1733.055,4244.573,13851.045,831.138,2836.617
311,18851.596,27342.981,9899.294,862.749,1999.990,15112.270,363.798,2865.656
312,10720.362,27529.054,10818.199,526.323,914.139,14405.248,193.908,2837.663
313,45424.505,27698.301,10596.461,2230.334,3920.962,13925.311,845.442,2713.962
314,41599.927,25383.948,10183.240,2322.281,4335.134,13246.726,941.782,2646.230
315,33246.733,24186.697,9962.789,1751.872,3662.510,12938.656,693.463,2724.331
316,47691.964,23096.184,9460.476,2526.288,5486.888,12806.984,1071.685,2502.805
317,28117.925,23225.276,9414.844,1646.639,2803.398,12184.971,568.564,2410.279
318,26102.973,23717.108,9632.404,1473.612,3208.192,11367.338,598.047,2603.768
319,20423.532,25469.123,10650.086,1271.396,4002.745,12578.401,616.091,2801.567
320,35555.056,27168.793,11494.215,1903.592,6857.453,13270.704,1044.765,2879.108
321,47122.029,27416.100,11076.406,2538.175,7654.015,13705.219,1071.110,2853.777
322,17460.474,26241.396,10163.867,1350.739,1634.013,13279.418,273.043,2794.083
323,23892.006,27284.992,10783.147,1441.121,2244.245,14038.419,655.680,2820.304
324,58773.477,27267.367,11068.978,3151.364,5275.442,13775.928,1385.073,2809.490
325,66399.623,27074.466,10615.690,3034.034,5849.280,13321.974,1499.614,2740.844
326,31619.934,25333.763,9503.796,1571.867,2914.425,12545.220,645.521,2530.506
327,19155.822,24031.281,9117.674,898.735,1546.757,11663.854,259.458,2404.768
328,20361.196,25660.334,9762.649,1095.343,1785.922,12359.873,457.821,2574.220
329,46278.245,25925.990,10888.414,2807.940,4298.400,13788.140,1086.769,3001.159
330,39719.588,28652.839,11638.411,2444.096,3232.928,13937.858,858.063,3263.686
331,58531.535,29520.241,11338.705,3105.743,5070.045,14493.024,1196.577,3216.095
332,63858.851,28048.514,10792.042,2682.527,5461.333,13516.439,1204.743,3002.028
333,48999.869,27351.929,9977.500,2131.064,4335.567,12487.329,877.466,2734.979
334,14588.834,27020.285,9954.319,734.308,4614.001,12385.434,313.039,2683.223
335,34175.056,26561.511,10096.013,2113.589,3807.759,12434.477,725.888,2684.695
336,33542.723,27871.400,11191.339,1785.821,3871.646,13505.961,860.969,2897.843
