 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
47,53056.485,10273.739,7792.438,4350.277,4682.557,6213.562,1840.521,2185.251
48,52689.195,10651.072,7236.716,4090.073,4000.560,5777.689,1746.821,2175.164
49,50502.566,10472.542,6927.875,4303.626,3914.698,5644.652,1652.978,2116.918
50,49052.489,12171.966,7608.565,4380.480,3919.551,6117.740,1690.732,2285.887
51,59327.414,12989.383,8179.150,4631.599,4473.968,6441.742,1993.540,2491.064
52,65200.288,11915.350,8261.302,4711.091,5084.917,6231.325,2257.511,2354.974
53,51137.172,10859.658,7226.240,3656.434,4251.184,6097.697,1788.578,2244.933
54,52621.525,10224.542,6761.595,4003.584,4508.309,6092.755,1720.269,2213.007
55,45842.476,10575.582,7427.539,3391.668,4021.780,6046.322,1527.288,2280.146
56,37801.015,10440.826,7166.689,3081.317,3442.714,5786.440,1341.358,2056.044
57,31850.318,11685.463,7392.289,2560.986,3072.605,6163.877,1108.953,2222.300
58,29459.352,10675.634,7291.168,2269.577,2444.168,5902.522,1004.160,2117.136
59,28411.014,10358.594,7210.990,2326.177,2421.602,5514.172,984.228,2084.199
60,34940.462,10504.438,7029.951,2814.274,3190.539,5114.017,1201.354,2046.488
61,42640.565,11772.537,7741.599,3413.334,3487.057,5513.763,1378.086,2174.456
62,55103.957,12751.035,7863.026,4130.784,4407.866,6258.968,1662.830,2351.691
63,51117.719,12437.544,7906.769,4003.967,4401.331,6576.205,1605.548,2391.514
64,42442.654,11917.888,8371.395,3427.748,3852.231,6694.097,1463.416,2432.107
65,29779.166,12806.746,9091.785,2366.402,2674.206,7052.691,1026.364,2635.344
66,35480.190,12159.225,8742.930,2949.517,3039.059,6696.126,1206.796,2642.112
67,35102.391,11613.842,8236.930,3369.207,2751.351,6051.714,1226.550,2436.506
68,43178.893,11647.184,8296.807,3605.456,3213.785,6142.695,1452.425,2362.888
69,45095.985,10750.023,8321.188,3402.944,3671.798,6394.915,1498.017,2444.567
70,51065.531,10540.728,8558.179,3709.559,4226.866,6374.772,1590.722,2451.804
71,52639.608,10539.031,8275.130,3965.040,4332.664,6405.918,1641.521,2260.828
72,54638.521,11390.166,7529.805,4260.928,4221.243,6201.978,1612.884,2194.129
73,45959.231,12020.106,7395.405,3906.689,3892.121,6180.079,1504.358,2123.338
74,40759.526,11769.742,7013.606,3625.131,3490.260,6048.291,1377.720,2112.965
75,36803.969,12201.381,7680.599,3451.403,3282.297,6079.098,1237.894,2248.767
76,33531.670,13242.051,8682.250,3084.421,3094.640,6411.104,1141.499,2353.324
77,32859.666,12745.206,8297.766,2906.030,3098.467,6397.951,1175.928,2289.796
78,37895.651,11633.997,7791.470,3348.928,3249.724,6263.090,1311.681,2367.165
79,35783.652,12144.658,8231.984,3023.140,2534.578,6771.608,1170.111,2371.991
80,40907.195,13061.507,8159.057,3211.648,2803.328,6758.996,1254.305,2389.568
81,36104.002,13419.103,8604.446,2929.229,2754.528,6468.236,1104.321,2508.948
82,48835.737,12373.179,8412.816,3556.274,3567.442,6094.573,1392.815,2507.643
83,47917.778,11503.760,8479.135,3605.953,3644.170,5739.216,1436.149,2362.113
84,50106.355,11910.060,8680.613,4011.916,3803.491,6134.546,1395.712,2507.428
85,50222.557,12492.076,9187.045,4051.918,4038.852,6734.149,1473.715,2616.504
86,43874.015,11081.556,8543.539,3657.983,3611.677,6883.428,1313.254,2573.040
87,33995.170,10919.421,7782.260,3144.230,3051.033,6543.826,1210.303,2387.984
88,39949.919,11471.876,7700.444,3760.390,3535.532,6459.564,1334.120,2311.041
89,29495.172,12389.323,8794.791,2489.977,2535.443,6954.548,902.702,2538.956
90,41372.434,12944.245,9754.732,3246.436,3402.748,7182.256,1206.740,2782.100
91,43677.375,13819.584,10325.740,3394.522,3907.049,7183.116,1388.206,2676.032
92,30732.402,14085.757,9835.829,2391.664,2906.626,6990.476,1014.939,2669.551
93,36457.942,13377.505,9125.189,2850.882,3371.568,6083.925,1126.197,2400.207
94,45301.981,13327.022,8364.277,3702.254,4109.016,5766.124,1458.755,2255.103
95,44867.569,11697.726,7285.331,3615.800,3927.949,5483.049,1420.973,2002.444
96,47359.464,11821.281,7021.661,3821.505,3772.114,5530.497,1454.664,1986.102
97,58765.994,12671.603,8050.205,4719.880,4635.474,6251.200,1960.326,2287.144
98,59852.599,14466.405,9220.314,4470.676,4548.260,7217.017,1953.562,2573.011
99,48186.217,14816.848,9381.520,4104.829,4437.637,7312.952,1609.043,2633.906
100,32017.271,14954.339,9111.918,3058.596,2821.732,6906.962,972.738,2486.597
101,17792.407,14912.756,8980.786,1732.418,1571.014,6599.547,531.279,2468.518
102,33875.189,12938.486,8574.695,2864.955,2678.091,6464.164,877.677,2351.902
103,43013.447,12707.173,8574.210,3499.971,2891.555,6287.385,1236.064,2312.082
104,46247.852,12580.911,8042.500,3822.470,3280.259,6266.750,1416.021,2206.755
105,54117.269,12655.967,8174.313,4574.366,4526.883,6966.571,1857.332,2408.119
106,49746.789,13506.387,8835.623,4068.989,4448.074,7777.889,1706.133,2552.907
107,38696.917,13309.256,8947.204,3187.335,3387.360,7477.437,1241.149,2568.182
108,54904.740,14098.515,9829.434,4453.501,4489.281,7682.579,1768.406,2726.502
109,38854.573,14997.716,10124.596,3192.276,3147.317,7670.276,1357.495,2773.758
110,47536.758,15372.445,10220.180,3836.621,3415.899,7529.119,1436.398,2815.572
111,44171.396,14896.691,10435.104,3460.478,3216.974,7541.189,1282.534,2885.699
112,31039.001,14616.667,10046.061,2560.215,2553.170,7219.310,1005.596,2728.973
113,29710.732,13117.801,9447.602,2582.722,2590.501,6640.130,1035.535,2506.340
114,36628.924,14561.885,10278.652,2780.660,2581.580,6981.278,1019.859,2617.667
115,45065.430,15145.064,11544.388,3687.504,3294.270,7843.325,1382.992,2975.100
116,36053.916,15194.092,11798.663,2609.786,2700.398,8084.673,1189.035,3029.821
117,38672.340,15436.118,12558.124,3247.912,3273.500,8193.088,1323.036,3179.291
118,49864.710,15165.126,11867.596,4400.571,4197.987,7682.251,1685.136,2993.237
119,33537.617,14348.959,10959.256,3194.260,3207.512,7407.848,1050.633,2694.590
120,40537.710,13892.163,10238.245,3718.730,3759.636,7126.463,1342.440,2580.140
121,27111.532,13300.950,9753.219,2354.702,2248.566,6843.233,877.905,2500.961
122,49858.510,14281.164,10517.153,4380.498,4274.222,7569.010,1740.562,2652.391
123,35056.507,15208.099,10966.981,3235.300,3181.459,7852.780,1215.299,2815.615
124,46196.210,15928.953,10740.835,4461.002,4284.789,7804.408,1715.547,2981.884
125,38894.403,15277.419,11325.104,3864.522,3602.579,7981.395,1371.131,2977.269
126,45506.009,14134.568,10803.013,4369.445,4414.336,7274.899,1534.982,2822.635
127,36242.565,15383.175,11641.615,3023.562,3311.714,7565.883,1091.913,2997.056
128,37502.659,15304.388,11746.821,3070.028,3226.526,7795.534,1273.848,2979.550
129,28672.250,13695.580,10422.863,2519.459,2427.841,7276.932,872.794,2763.160
130,25554.806,14475.352,9626.308,2397.763,2176.903,6965.528,789.709,2673.600
131,23171.576,15425.338,10095.053,2362.124,2352.744,7023.243,813.997,2645.627
132,27344.492,14635.603,9965.746,2628.927,2296.704,6822.308,929.016,2586.841
133,39804.003,14010.920,8853.117,3903.390,3216.618,6562.032,1367.168,2405.491
134,49869.761,14016.017,8578.080,4834.095,4133.461,6756.662,1701.597,2359.006
135,51355.259,14987.206,9011.981,4803.411,4322.040,7140.114,1658.797,2513.683
136,58537.920,14644.251,8780.451,5119.419,4888.098,6735.454,1817.098,2478.534
137,51281.246,13800.951,8740.967,4533.756,4750.452,6652.763,1704.785,2548.906
138,39568.173,14770.422,9795.013,3586.392,3552.091,7192.339,1209.933,2766.046
139,40042.125,14964.982,9787.310,3932.226,3654.763,7045.979,1267.842,2796.632
140,32349.750,17300.494,10841.208,3176.921,2911.504,7520.326,1017.276,2865.306
141,24975.725,17636.040,11653.198,2281.824,2454.526,8169.826,770.941,3102.771
142,43852.316,17830.373,11376.929,3673.810,3992.716,8269.154,1448.018,2978.300
143,42446.823,16530.378,10517.403,3748.869,3756.617,7632.625,1387.928,2742.305
144,32523.954,15082.894,9716.423,2912.899,2977.671,7053.442,1030.442,2578.229
145,45263.582,14533.460,9943.898,3639.642,3682.580,6790.226,1283.834,2582.421
146,52448.176,14999.896,10927.489,4280.320,4262.497,7531.904,1830.454,2800.131
147,43568.286,15056.545,11419.362,4056.463,3510.379,7936.736,1504.156,3036.750
148,29194.878,14403.436,11124.626,2631.094,2103.229,8056.734,942.007,3193.801
149,32309.050,14716.913,11135.627,2939.811,2671.566,8249.016,1084.145,3064.916
150,45193.579,14430.653,11050.335,3990.384,3548.543,8093.672,1532.856,2837.200
151,46790.029,14622.811,10846.783,4108.113,3799.399,8267.573,1704.163,2777.746
152,39497.184,14470.022,10121.696,3342.627,3180.621,7987.287,1426.985,2566.395
153,44476.203,14438.891,9332.086,3771.667,3801.320,7511.076,1625.178,2337.471
154,45438.324,14535.593,9016.248,4068.261,4158.290,6753.954,1834.217,2346.609
155,34206.330,14336.350,9001.494,3141.517,3346.548,6516.694,1360.408,2476.916
156,27663.693,15096.930,10101.998,2539.524,3115.883,7270.130,1249.128,2660.233
157,19921.648,14478.949,10305.984,1735.499,1767.127,7306.706,661.300,2631.036
158,20630.129,14554.025,10262.332,1905.828,1678.805,7454.562,716.395,2638.601
159,40453.570,14616.153,10460.576,3655.085,3424.250,8176.460,1330.758,2829.116
160,42166.148,15945.497,11517.688,3490.747,3569.945,8846.487,1259.517,3191.681
161,36342.261,16740.450,11886.723,3313.947,3364.621,8741.505,1238.748,3102.048
162,40113.489,18715.575,12873.429,3929.761,4102.446,8911.705,1673.739,3104.090
163,52944.342,18244.963,11797.384,4901.814,5153.785,8147.604,2023.952,3036.138
164,33580.765,16538.135,10484.327,3165.849,3156.151,7342.828,1335.854,2726.367
165,43245.364,16008.103,10172.443,3911.038,4071.379,7051.514,1642.215,2532.566
166,47170.882,15286.221,9864.384,4276.603,4379.024,7100.185,1682.726,2480.435
167,38836.467,16811.604,11132.474,3426.114,3691.039,8073.377,1368.231,2870.200
168,33208.513,14952.048,10394.984,2815.195,3311.758,7634.070,1218.484,2810.130
169,37521.252,13731.068,9972.862,3306.424,3674.424,7506.160,1411.392,2710.191
170,51643.873,15214.785,10877.726,4463.859,4338.866,8775.250,1695.930,2962.365
171,50051.228,16468.326,11423.884,4647.155,4520.612,8932.528,1631.535,3066.231
172,40758.017,16932.072,11762.020,3727.864,3927.900,8696.205,1262.529,3139.098
173,37070.959,15887.961,11580.639,3190.861,3469.316,8643.908,1180.404,3200.416
174,50709.250,15677.063,11184.036,4284.831,4380.638,8519.549,1567.879,3068.593
175,37417.698,15285.004,10780.973,3131.069,3203.937,8217.427,1183.940,2834.636
176,42982.727,14697.249,10206.806,3822.697,3781.266,8243.677,1575.215,2902.434
177,44038.348,15646.814,11651.171,3835.571,3910.806,8760.362,1640.236,3082.808
178,42293.169,16982.284,13208.578,3594.236,3670.802,9193.026,1457.197,3239.063
179,46792.178,18351.469,13359.540,4280.141,4353.177,9491.555,1516.505,3190.861
180,20454.667,18070.314,12146.012,1795.005,1943.608,9074.343,744.710,3082.922
181,33217.206,16991.474,11415.626,2972.340,3305.290,8877.551,1104.673,2881.129
182,47238.878,16442.731,10829.545,3908.458,4667.587,8441.710,1484.422,2747.452
183,50946.114,14915.716,9590.513,4196.806,5303.788,7664.746,1826.577,2518.682
184,61043.219,15384.641,9768.310,5110.277,6017.966,7957.867,2120.491,2693.886
185,36823.977,14749.409,10395.924,3466.904,3871.117,8785.358,1415.495,2797.234
186,34414.012,14036.979,10531.288,3464.726,3197.333,9495.830,1210.268,3083.282
187,30434.877,16249.035,11827.294,3185.672,3183.945,10279.169,1139.978,3324.711
188,36578.640,18166.015,12923.202,3601.234,3670.905,11150.707,1482.099,3505.310
189,31557.664,16806.091,12450.531,3155.124,3463.059,10666.605,1185.463,3415.078
190,31456.350,17197.193,12365.994,2923.363,3542.155,10351.993,1102.979,3393.034
191,51974.788,17340.795,12269.609,4556.866,5002.065,10028.524,1624.838,3206.364
192,56569.138,17950.570,12308.239,4631.854,5134.518,9928.985,1766.013,3148.935
193,62843.737,16368.622,10886.632,5644.192,5964.029,8824.698,2155.271,2832.569
194,38086.126,16130.392,9870.095,3584.083,3584.519,7611.687,1329.722,2616.862
195,39753.330,15187.665,9142.044,3447.274,3718.621,6999.472,1276.020,2476.903
196,42445.032,15383.053,9227.495,3723.284,3872.902,7396.114,1423.423,2612.194
197,46439.930,16630.062,11056.893,3812.352,4105.412,8930.121,1692.281,3088.179
198,50509.695,16476.924,12210.341,4316.847,4826.344,9512.159,1823.997,3373.214
199,44634.664,16167.115,12046.488,3543.330,3897.343,9208.183,1645.413,3343.822
200,26462.321,15604.850,11354.956,2375.550,2520.707,8731.977,973.838,3063.543
201,31189.008,16775.277,11843.977,2763.567,2981.328,9085.921,1071.072,3061.027
202,41233.082,16673.006,11846.450,3704.863,3737.979,9166.080,1450.285,3030.822
203,37659.830,16842.951,11863.855,3348.395,3493.220,9038.476,1372.712,3051.438
204,34000.744,15602.955,10995.758,3206.729,3143.986,8867.491,1150.034,2885.766
205,45605.994,14877.838,10223.132,4110.222,3787.704,8495.089,1630.691,2876.375
206,73302.316,14416.357,10370.713,6135.648,6345.394,8244.416,2397.135,2814.852
207,67446.741,15166.516,11170.423,5323.313,5595.380,8375.405,2149.821,2922.161
208,42826.459,15392.939,10926.967,4006.371,3997.763,8139.769,1541.439,2933.569
209,24885.132,14036.005,10581.487,2387.569,2663.739,7545.320,973.047,2614.666
210,40882.779,13850.159,9723.241,3873.485,4266.353,7206.087,1509.974,2429.074
211,43353.682,13234.320,8639.884,4052.491,4143.566,6713.898,1581.637,2326.753
212,50086.327,13194.867,8397.276,4554.499,4615.270,6870.050,1762.369,2378.738
213,50437.952,13209.678,8654.695,4469.543,4690.630,6967.038,1842.606,2397.007
214,44945.899,13398.797,8774.684,3993.257,4305.338,6924.221,1800.188,2399.297
215,39622.095,14916.431,9295.848,3681.593,3995.326,7362.716,1544.116,2601.402
216,34238.094,14361.425,9247.506,3078.348,3231.833,6828.564,1246.699,2498.926
217,31388.930,15042.306,9314.767,2768.409,3087.315,7270.470,1202.324,2603.578
218,23032.619,17099.855,10201.355,2227.444,2344.890,8484.049,1000.626,2902.712
219,27491.578,18769.176,11919.162,2580.055,2499.521,9586.024,1037.233,3245.479
220,31643.779,17062.592,11794.188,2772.940,2713.115,9064.628,1123.492,3120.565
221,38558.553,15216.813,10178.989,3390.224,3445.165,8054.943,1366.274,2865.989
222,33286.249,13862.413,8867.974,3041.094,3074.737,7445.972,1180.718,2620.037
223,35818.324,14173.750,9107.548,3201.375,3430.839,7764.701,1301.925,2678.846
224,38546.189,13747.198,9707.047,3714.351,4210.551,8128.671,1379.794,2808.529
225,35261.883,14975.502,9898.098,3527.172,4160.826,8065.348,1396.680,2688.429
226,28020.331,14656.326,9613.678,2942.223,3610.211,7845.411,1236.411,2579.553
227,22871.715,14117.045,9570.288,2224.148,2721.788,8001.902,966.122,2578.976
228,37937.631,12514.608,9069.940,3393.616,3850.963,7079.647,1380.096,2499.698
229,41786.841,13133.737,9474.096,3710.732,4117.988,7458.810,1538.594,2704.824
230,30391.161,14138.137,10300.162,2877.325,3287.379,7617.101,1109.305,2815.536
231,20554.824,14579.512,10520.465,2121.910,2292.485,7964.668,842.388,2850.711
232,42759.181,15935.950,11054.088,3869.833,4215.409,8678.049,1533.121,2978.363
233,44392.450,16437.214,11101.267,3871.697,4188.853,9144.103,1665.263,3085.889
234,51695.023,16117.513,10848.638,4699.023,4665.925,8879.676,1855.493,3011.970
235,49776.231,15331.106,10305.068,4658.456,4559.717,8783.499,1807.537,2791.612
236,42484.208,15258.927,10166.760,3748.531,4365.996,8430.155,1535.035,2855.973
237,41067.855,16394.854,10622.801,3559.274,3759.352,8749.372,1501.538,2960.315
238,21511.392,16891.461,11159.577,1971.940,2076.950,8768.131,807.728,3042.484
239,36644.053,17494.427,10953.313,3153.192,3983.238,8658.501,1554.422,2953.828
240,23394.006,17020.029,11523.659,2045.295,2599.624,8726.381,1017.383,2935.016
241,34345.347,16236.894,11608.386,3370.350,3580.407,8847.379,1524.344,2952.974
242,42400.758,15802.875,11084.602,4042.538,4434.385,8888.373,1668.259,2965.125
243,38796.418,14886.027,10918.014,3750.425,4214.237,9030.020,1597.757,3105.540
244,36932.741,17529.268,11803.527,3545.581,4035.542,9471.106,1464.644,3293.705
245,19634.688,16405.979,11527.168,2035.644,2382.064,9108.409,855.585,3093.615
246,22164.059,16819.251,10471.313,2079.245,2760.197,8294.628,1010.667,2837.795
247,31066.749,17417.859,10116.793,2826.640,3256.788,8134.862,1126.285,2749.905
248,40622.707,17438.262,11215.394,3779.759,4116.328,8986.464,1475.969,2933.962
249,27428.762,17622.681,11597.065,2512.117,2767.268,9579.640,1033.148,3156.772
250,33220.723,18223.044,12312.920,2974.022,3302.075,9838.202,1335.357,3277.200
251,26076.561,17782.450,11973.852,2630.027,3084.547,9735.280,1475.030,3196.587
252,33205.704,16800.057,11237.565,3241.004,3612.596,9313.415,1346.117,3110.517
253,48750.966,15307.135,10816.719,3939.922,4668.106,9060.983,1819.640,2946.059
254,47534.041,13385.515,9555.556,4118.300,4185.935,8063.671,1568.747,2634.580
255,49350.013,11960.457,8734.724,4368.315,4744.740,7162.117,1645.746,2441.642
256,53696.738,12234.187,8944.226,4550.823,5346.091,7374.620,1831.798,2489.495
257,42036.780,13634.087,9654.509,3811.533,4603.869,7979.010,1676.334,2665.547
258,41364.609,14232.907,9031.247,3843.291,4158.729,7767.061,1600.182,2534.466
259,54103.826,13181.268,8583.476,4985.699,5481.706,7522.832,2026.980,2389.276
260,52482.018,12140.378,8509.781,4722.714,5680.884,7077.186,1950.463,2305.118
261,46186.324,13191.074,9234.992,4146.973,4805.629,7553.765,1653.459,2540.726
262,50808.662,14747.510,10428.641,4430.344,5096.347,7963.678,1662.430,2749.757
263,48278.790,14521.793,9981.029,4165.591,4693.099,7801.353,1634.409,2717.881
264,44164.954,15036.655,10246.699,3481.096,4281.321,8923.645,1508.254,2932.939
265,50321.494,17140.643,11644.714,3891.449,4394.752,9872.174,1812.553,3191.115
266,46395.637,17167.269,12387.303,3825.727,4286.794,10509.640,1730.987,3258.584
267,44904.082,15916.651,11688.554,3602.759,4309.475,9487.393,1641.083,2975.626
268,44367.683,15041.101,11203.119,3828.675,4305.485,8952.136,1591.495,2871.955
269,41957.886,14861.584,10403.948,3345.259,4043.064,8116.601,1389.828,2765.889
270,46905.772,14442.080,9810.269,3744.055,4235.106,8327.057,1653.143,2613.025
271,50894.294,15075.153,9984.325,4490.513,5730.383,8611.838,1994.948,2719.869
272,48913.416,15549.269,10234.769,4585.753,5411.796,8789.913,1929.184,2850.621
273,26822.726,15257.321,10175.981,2637.515,3121.340,8847.544,1062.145,2814.789
274,17817.927,17412.276,11289.692,1843.316,2479.804,9690.385,792.378,3045.575
275,15424.322,17966.386,11953.845,1655.037,2244.316,10210.907,731.718,3265.319
276,27898.795,15427.246,10926.851,2616.952,2736.710,9271.061,1037.623,3028.795
277,51424.184,13752.044,10502.003,4561.280,4561.522,8565.925,1754.818,2808.819
278,51944.402,14398.993,10563.170,4474.159,4933.122,8775.628,1806.512,2920.293
279,46308.420,15488.908,10431.537,3869.700,4596.453,8855.325,1629.583,2939.829
280,41844.714,15081.891,9342.057,3311.440,4513.772,8224.704,1463.287,2666.816
281,41659.883,15877.307,9154.568,3319.591,4587.094,8286.528,1524.349,2567.416
282,37520.794,16163.451,9635.433,3328.948,4308.838,8671.217,1605.300,2656.503
283,45824.142,14962.741,9516.811,4422.255,5030.247,7963.173,1755.892,2669.350
284,33721.593,13003.614,9638.212,3289.332,3836.626,7780.475,1366.815,2659.439
285,49713.261,15387.865,10275.909,4429.637,5071.516,8712.340,1839.319,2984.963
286,41785.945,16295.459,10801.705,3753.249,4302.971,8714.058,1470.014,2809.692
287,35813.833,16704.744,11257.667,3233.431,3852.991,9088.266,1232.999,2919.280
288,39903.592,15921.059,12247.803,3431.266,4265.076,9832.687,1535.010,3157.095
289,57213.374,14985.257,11401.181,4835.027,5723.145,9638.200,2042.255,2948.376
290,60049.701,15809.183,10204.473,4410.859,5296.660,8408.961,1965.085,2826.677
291,49331.733,14905.723,8699.446,3867.449,4711.441,7223.178,1786.078,2472.667
292,43390.619,13827.773,8348.594,3690.883,4325.447,6316.333,1736.615,2289.107
293,47594.739,12817.777,8040.035,3960.778,5231.004,6631.858,1708.777,2162.309
294,33444.857,13328.350,9287.350,2988.597,3866.455,7664.966,1084.478,2310.240
295,42609.076,14492.246,9270.303,3596.846,4875.141,7339.000,1570.489,2329.364
296,42546.505,14884.314,9215.061,3530.210,3855.383,8378.435,1450.767,2454.397
297,48422.986,13285.185,9718.660,4093.365,4782.211,8307.592,1759.059,2476.674
298,35878.892,14757.777,10461.394,3195.408,3565.229,8596.185,1343.857,2822.116
299,46453.823,15731.506,10823.585,3910.056,4603.981,8537.837,1684.963,2761.871
300,46923.877,15891.307,9794.016,4042.021,4956.695,8387.074,1587.823,2654.571
301,33584.590,14275.196,9778.736,2950.572,2942.070,9062.792,1185.390,2581.858
302,46157.724,14164.233,9540.704,4156.884,4771.705,9052.443,1616.161,2617.258
303,45480.967,15511.575,10157.105,4065.727,5010.930,9410.226,1697.600,2814.207
304,50444.624,14208.698,10329.002,4518.462,5119.340,8698.525,1779.426,2575.516
305,44994.105,14502.794,10105.434,3955.011,4667.584,8205.543,1654.217,2587.456
306,41274.269,12715.540,9691.265,3458.376,4136.916,7560.910,1477.048,2498.139
307,50655.366,13314.971,10190.498,4461.611,5284.300,8460.584,1796.380,2891.644
308,34828.831,13474.719,10460.971,3105.032,3367.808,8593.798,1214.426,2892.669
309,38268.763,15465.340,11343.987,3491.355,4018.413,9488.820,1410.026,3014.598
310,30099.231,15241.304,11862.677,2626.846,2846.856,10457.841,995.493,3155.179
311,27800.890,14638.506,11541.953,2500.283,2601.304,11128.638,1047.012,3196.051
312,50512.557,15854.336,11742.840,4178.912,4348.067,10494.290,1462.504,3205.168
313,47140.523,15874.533,10609.510,3913.379,4781.285,8878.438,1690.283,2828.672
314,52163.020,14248.980,9631.947,4738.832,5334.290,8258.569,1927.210,2618.021
315,40138.563,12358.411,8751.162,3388.344,4006.262,7888.519,1440.618,2591.037
316,42145.858,12509.322,8482.440,3717.439,4375.149,7421.207,1524.816,2319.139
317,41475.184,13493.676,9039.790,3678.765,4555.777,7231.030,1547.125,2355.100
318,41975.593,12380.134,8621.958,3779.684,4478.867,6934.132,1644.481,2172.664
319,40568.733,13311.245,8791.136,3725.999,4251.193,7293.229,1512.433,2323.514
320,38932.553,14475.466,9968.131,3355.554,3872.708,8123.007,1367.414,2579.411
321,49718.608,15219.802,10927.522,4204.806,5262.700,9039.827,1685.181,2879.802
322,42558.642,14750.370,10603.769,3463.572,4497.120,8939.175,1489.304,2751.584
323,42393.017,14555.161,10297.234,3372.474,4446.404,8910.788,1392.605,2575.748
324,35785.876,15216.314,10137.687,3174.154,3914.849,8705.878,1288.958,2624.988
325,50961.833,17026.724,11128.816,4712.453,5577.087,9237.952,1937.371,2936.075
326,37388.030,18170.633,12123.826,3015.690,3693.116,9449.045,1202.758,3107.947
327,41885.796,18255.308,12261.176,3664.910,4210.179,9727.012,1489.357,3187.945
328,45969.995,16752.758,11992.296,4138.138,4571.250,8946.025,1752.090,2938.578
329,40370.353,15864.390,11758.013,3644.706,3615.852,8191.071,1361.378,2845.513
