 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
1,29729.019,5230.517,3813.517,1567.278,5746.358,8606.707,1368.411,1629.134
2,35144.251,5233.968,3656.718,2028.874,6620.598,8665.301,1524.747,1662.281
3,30409.976,5468.152,3619.003,1725.632,5945.148,9104.232,1379.010,1730.431
4,22851.682,6408.026,3866.831,1233.566,5078.502,10029.809,1052.733,1819.324
5,30303.817,6505.833,4002.357,1660.282,6260.853,10347.872,1227.298,1932.137
6,29724.819,5967.604,3808.958,1575.423,5726.543,9470.456,1166.258,1793.670
7,27194.434,4770.539,3675.958,1351.090,5316.695,7720.154,1126.380,1543.638
8,32698.712,4801.351,3511.824,1589.492,6297.630,7520.674,1405.498,1487.318
9,41570.169,3944.089,3556.805,2070.571,7801.290,6769.942,1649.663,1348.765
10,38030.980,4644.048,3713.382,1863.828,7106.759,7067.692,1519.344,1485.034
11,37871.268,6140.863,3801.705,1773.646,6887.956,8671.914,1515.967,1739.067
12,42177.834,5509.491,3750.101,1939.789,7533.833,8185.998,1572.297,1673.511
13,39036.132,4825.346,3710.160,1754.111,7293.643,7253.609,1517.050,1535.067
14,37692.462,3615.836,3543.777,1626.344,7128.053,5051.349,1528.191,1149.366
15,29060.682,2980.753,3464.784,1337.786,5674.520,3940.683,1189.738,968.863
16,32428.215,3873.863,3562.465,1595.832,6646.929,5426.970,1454.983,1300.479
17,30796.805,4623.485,3808.544,1508.463,5793.687,6353.835,1357.393,1535.497
18,32929.612,4081.839,3773.095,1549.725,5810.277,5494.997,1392.701,1313.381
19,30767.162,4025.072,3673.493,1543.460,6026.680,5061.776,1360.639,1277.650
20,32786.250,3782.740,3567.176,1622.233,6035.097,4745.303,1397.355,1221.253
21,30407.050,4578.752,3539.077,1446.300,5139.852,5135.516,1210.647,1293.176
22,32950.024,5986.582,3844.824,1618.235,5365.278,6355.876,1313.609,1548.909
23,29764.326,6098.820,3828.923,1447.795,4903.792,6546.114,1245.103,1581.116
24,27730.659,5131.480,3817.578,1433.849,4559.942,6176.690,1197.256,1479.636
25,26586.916,4028.828,3690.476,1417.476,4465.122,5081.928,1219.057,1232.926
26,31658.156,4015.256,3653.339,1564.916,5391.314,4505.022,1364.429,1205.699
27,42186.914,4327.122,3625.855,1957.844,6388.298,4734.526,1680.845,1243.484
28,41592.632,4332.941,3630.116,2004.899,6528.652,5051.679,1648.225,1281.893
29,42264.161,4356.307,3672.554,2034.284,6724.973,4755.602,1678.856,1262.404
30,40466.463,5033.546,3676.703,2002.816,6362.208,5003.445,1644.125,1387.567
31,35621.307,5441.183,3734.335,1844.176,5685.240,5507.118,1492.974,1442.411
32,36617.731,5348.402,3783.476,1735.146,5712.400,5646.383,1465.460,1465.081
33,38956.391,5926.248,3964.117,1841.806,5970.139,6459.691,1441.769,1657.096
34,37576.195,5425.498,3750.035,1848.472,5273.091,5711.789,1396.881,1427.644
35,39996.588,4762.306,3716.592,1915.724,5542.566,4708.073,1440.043,1247.312
36,45193.949,5102.954,3775.748,2171.856,6273.049,5034.347,1689.440,1350.795
37,41094.035,5952.856,4013.201,2111.385,6075.385,5798.555,1569.858,1573.305
38,39535.827,5769.779,3925.320,2016.948,6064.948,5747.260,1599.972,1497.071
39,35235.963,5287.805,3970.203,1718.668,5485.740,4948.824,1376.505,1378.621
40,39021.266,5819.686,4033.075,1886.032,5876.691,5325.184,1533.633,1481.394
41,36888.661,5739.525,3945.289,1835.032,5800.902,5205.572,1463.486,1438.979
42,38134.148,5731.045,3899.353,1899.856,5675.776,4946.155,1505.677,1429.350
43,42852.173,6003.689,3935.606,2074.141,5884.434,5138.741,1617.235,1489.917
44,37142.917,5714.938,3816.422,1810.376,4636.521,5377.957,1330.126,1479.309
45,42492.715,6352.012,3976.312,1946.784,5478.790,6351.974,1614.347,1640.646
46,32362.316,7622.573,4228.771,1584.784,4471.797,6977.678,1234.615,1836.378
47,36574.249,7551.404,4177.601,1892.969,5401.043,6827.862,1409.858,1842.741
48,34704.812,7499.869,4286.829,1736.340,4974.765,6411.249,1370.784,1793.271
49,37224.827,7859.626,4300.656,2073.237,5437.558,6193.015,1415.848,1756.795
50,33212.556,7858.372,4289.914,1658.436,4621.735,6286.943,1252.936,1863.484
51,31695.700,8097.001,4371.006,1553.432,4735.968,6073.942,1137.999,1798.759
52,32182.160,8695.292,4341.728,1668.398,4553.013,6777.047,1220.903,1898.814
53,38282.521,8445.701,4437.394,1912.935,4931.345,6848.925,1503.189,1895.352
54,44253.455,7624.406,4326.523,2179.537,5646.104,6110.093,1655.547,1723.692
55,48190.823,7414.991,4328.779,2406.722,6235.473,5808.204,1869.188,1600.298
56,45013.122,6719.885,4252.183,2382.652,6093.199,5360.373,1780.859,1558.860
57,37111.886,6876.993,4248.299,1978.502,5251.491,5411.596,1521.589,1545.641
58,38026.552,7171.054,4096.451,2009.954,4793.094,5351.149,1478.373,1517.413
59,33043.268,7842.542,4257.796,1696.929,4091.429,5647.770,1256.239,1559.635
60,34044.555,8066.017,4396.731,1801.391,4404.218,5732.360,1305.197,1688.791
61,39349.361,8164.468,4396.124,2175.711,5317.567,5822.303,1581.248,1751.515
62,39746.953,8321.037,4610.672,2091.998,5031.690,5884.919,1488.728,1861.883
63,43535.241,8543.667,4626.407,2242.588,5719.748,6053.844,1613.722,1874.753
64,43944.036,8950.893,4676.071,2269.154,5659.055,6170.764,1648.024,1816.715
65,40192.015,9195.379,4398.278,2115.798,4676.415,6154.248,1489.906,1846.354
66,39730.052,9333.508,4459.343,1943.188,4176.120,6270.715,1384.232,1903.885
67,50540.873,9459.353,4513.078,2433.604,5452.475,6362.814,1673.236,1882.037
68,40306.290,9943.666,4581.677,1888.860,4726.516,6382.514,1407.590,1888.390
69,37682.405,9861.349,4696.445,1942.480,4288.653,6566.657,1303.558,1983.046
70,47211.359,9608.179,4712.252,2448.362,4830.613,6535.247,1635.191,1923.714
71,44792.335,9494.093,4566.951,2333.457,4698.465,6299.740,1549.257,1925.291
72,43192.458,9178.098,4552.108,2309.441,4673.663,6301.302,1537.083,1964.420
73,36378.199,9288.155,4753.135,1985.641,4037.034,6646.353,1287.274,2029.947
74,32361.141,9750.596,4709.531,1806.232,3792.837,6717.167,1163.348,2107.066
75,36076.138,9823.417,4750.510,1997.840,4294.252,7095.466,1275.631,2134.471
76,34831.887,9965.962,4848.398,1806.183,4260.524,7181.170,1303.690,2184.070
77,35952.949,9941.084,4824.197,1850.581,4206.008,6602.046,1369.273,2040.575
78,37608.464,10158.882,4848.995,1952.568,3937.549,6731.094,1257.060,2091.682
79,44803.534,10347.121,4810.617,2471.111,5000.642,6762.274,1510.481,2101.506
80,38786.118,10256.497,4938.402,2087.785,3909.172,6695.591,1344.071,2180.278
81,44780.080,11104.616,5192.386,2291.225,4255.389,7344.616,1537.630,2372.631
82,32938.415,11018.726,5204.101,1699.099,3358.520,7498.077,1200.691,2341.571
83,38453.605,10749.248,5132.777,2003.234,4031.450,7083.220,1383.398,2240.332
84,30700.744,10350.562,5013.784,1657.428,3224.942,6345.062,1077.624,2113.209
85,38843.932,10432.158,4976.900,2039.170,3818.297,6200.910,1280.730,2043.405
86,38051.164,10650.218,4962.417,1942.369,3656.856,5906.861,1181.436,2007.961
87,49157.726,9434.994,4929.000,2477.841,4501.131,5099.613,1485.816,1787.165
88,48800.421,9017.655,4845.169,2460.527,4533.355,5042.859,1449.010,1718.857
89,47695.839,9217.481,4850.506,2362.383,4533.913,5348.187,1582.734,1806.133
90,34851.416,9735.228,4946.806,1812.144,3445.464,5550.541,1198.978,1933.926
91,32368.801,10410.823,5009.302,1666.483,3096.358,6044.059,1089.737,2014.937
92,32981.103,10995.840,5163.321,1829.487,3286.408,5878.881,1102.152,2031.781
93,25715.476,11395.287,5087.990,1483.997,2810.589,5765.970,955.860,1971.257
94,40310.618,10674.229,4984.359,2095.920,4316.405,5601.318,1372.153,1976.036
95,51979.052,9831.221,4864.989,2589.059,5036.641,5217.545,1685.725,1757.494
96,51790.690,10107.241,4744.478,2526.111,4978.416,5150.767,1674.094,1675.913
97,47454.697,9958.061,4764.484,2366.445,4339.842,4950.404,1451.436,1647.993
98,48396.546,10288.664,4924.671,2486.203,4312.349,4983.989,1490.846,1698.040
99,40940.033,10220.727,4960.504,2114.013,3404.572,5256.363,1262.932,1804.413
100,49600.578,10505.163,5190.667,2546.118,3921.412,5309.114,1506.028,1869.639
101,37785.167,11526.864,5480.299,2108.258,3130.197,5963.435,1152.675,2133.463
102,38471.480,11334.981,5521.957,2108.571,3222.063,6125.810,1241.365,2151.217
103,38961.381,11897.977,5582.739,2052.689,3317.257,6241.693,1264.894,2228.365
104,41576.256,11560.808,5535.638,2208.179,3470.261,6412.269,1351.863,2201.631
105,45910.172,11584.462,5629.934,2369.115,3720.247,6385.923,1491.393,2247.904
106,46476.259,11172.478,5450.581,2403.605,4014.768,6117.005,1518.621,2216.131
107,42537.655,10595.862,5257.029,2173.144,3755.226,5596.422,1411.687,2044.038
108,40930.802,9876.540,5009.394,2103.230,3388.784,5020.620,1232.554,1861.049
109,40584.896,10468.080,5273.068,2110.607,3288.046,5214.796,1278.060,1897.023
110,37864.859,11094.931,5176.599,1896.717,3084.947,5346.998,1188.712,1944.232
111,44691.772,10811.529,5201.986,2302.522,3616.795,5172.747,1384.585,1967.544
112,45452.334,11470.979,5580.161,2342.593,4279.285,5461.467,1460.478,2031.621
113,59561.528,11453.108,5469.499,2962.535,5442.594,5434.237,1909.445,2011.109
114,49677.113,10971.415,5300.868,2536.565,4332.922,5321.140,1619.344,2026.228
115,40649.377,11055.199,5147.818,2199.195,3447.056,5118.657,1451.171,2021.157
116,47991.224,11817.577,5256.180,2455.916,4011.159,5761.061,1623.451,2213.055
117,46178.321,11259.796,5325.922,2412.959,4115.171,5892.781,1605.123,2243.047
118,44556.186,11922.917,5492.754,2414.859,3799.473,5853.719,1528.398,2246.020
119,53952.661,12110.649,5518.382,2840.046,4359.366,5829.516,1800.132,2278.742
120,43725.917,11965.662,5726.077,2201.825,3278.377,5761.853,1430.395,2239.639
121,44370.863,11825.915,5722.895,2257.182,3560.772,5896.561,1439.643,2190.506
122,36802.344,10876.039,5332.336,2080.384,3235.707,5169.534,1247.441,2094.283
123,43611.649,11126.083,5274.848,2310.378,3579.693,4991.901,1377.859,2049.071
124,47769.285,11480.831,5428.566,2374.997,3995.307,5009.801,1506.806,2045.324
125,41296.121,11573.553,5521.658,1993.183,3314.904,5368.163,1213.819,2148.456
126,40695.874,12604.724,5621.569,1846.886,2980.997,5719.523,1073.391,2225.547
127,48054.395,13279.294,5796.716,2360.554,3557.086,5610.087,1328.902,2282.607
128,43244.595,12670.384,5795.918,2356.786,3481.097,5673.975,1392.860,2262.221
129,37670.690,12648.906,5687.543,2134.598,2979.849,5698.693,1246.157,2196.746
130,42803.112,12611.191,5474.233,2319.399,2986.889,5677.345,1323.871,2143.444
131,52819.597,13171.591,5631.959,2632.116,3863.575,5961.765,1616.357,2170.592
132,49581.410,12878.884,5671.305,2646.643,4258.363,6124.211,1612.831,2228.959
133,44354.324,11794.026,5357.306,2394.637,3796.421,5924.659,1534.362,2190.133
134,43920.644,11759.557,5348.973,2303.482,3649.646,5895.344,1505.743,2195.214
135,56367.199,11611.167,5548.282,2887.350,4281.002,5677.073,1657.280,2194.797
136,53435.256,11763.544,5696.009,2484.222,3959.792,5469.367,1461.053,2226.007
137,52277.359,11619.946,5707.006,2556.610,4328.224,5588.205,1521.214,2221.893
138,48557.676,12178.143,5563.734,2425.582,4330.468,5476.270,1431.817,2159.722
139,50315.307,11877.028,5545.544,2560.280,4297.066,5060.928,1505.368,2040.522
140,51662.660,11666.184,5465.902,2669.161,4258.680,5039.964,1623.453,1935.589
141,44896.688,11974.997,5431.888,2288.137,3849.498,5578.734,1445.500,2057.246
142,31727.564,12743.319,5760.384,1697.972,2892.881,6500.864,1009.221,2343.318
143,42345.839,13985.453,6245.940,2377.804,3658.825,6738.486,1563.094,2501.072
144,27351.778,13710.733,6407.374,1540.828,2517.529,6626.001,932.707,2485.788
145,32171.249,12856.892,5977.136,1767.819,2938.394,6281.863,1065.809,2252.467
146,37163.180,12166.051,5677.986,2089.103,3206.885,5639.290,1184.597,2028.113
147,46335.619,12168.061,5524.845,2517.844,3704.876,5727.963,1406.961,2062.781
148,44137.431,12440.175,5743.220,2324.691,3561.675,5834.524,1262.266,2158.473
149,46616.600,12715.591,5635.988,2439.339,3788.880,5618.439,1414.924,2085.657
150,51381.524,11817.529,5498.845,2523.454,4357.475,5512.054,1594.931,2028.634
