 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
233,39059.230,10562.440,5128.282,2036.481,4810.490,8100.309,1246.177,2341.140
234,29521.580,10880.114,4844.441,1435.407,3699.780,8077.380,931.988,2215.854
235,30725.221,10497.612,4486.786,1412.241,3561.810,7872.877,961.454,2057.265
236,29098.454,9920.081,4230.432,1330.124,2968.870,7859.483,976.234,1774.421
237,27061.975,8727.684,4157.015,1322.549,2866.080,6850.605,1020.146,1541.126
238,35692.400,8702.994,4236.040,1756.869,4273.594,6564.499,1285.691,1506.340
239,37010.920,9356.094,4192.846,1804.830,4507.698,7008.457,1250.783,1619.995
240,40388.184,10126.343,4356.283,1907.617,4676.036,7471.906,1160.374,1702.447
241,43421.390,10479.417,4494.592,2144.479,4897.467,7411.038,1317.831,1734.704
242,32726.625,9228.710,4407.562,1788.244,4064.283,6628.796,1106.031,1610.290
243,31029.504,9200.984,4325.972,1629.594,3987.936,6677.881,1061.938,1665.430
244,29221.922,9793.974,4421.299,1460.849,3745.109,6892.466,976.000,1767.116
245,24702.942,9290.705,4413.580,1219.379,3510.771,6996.720,936.385,1883.013
246,27845.182,9401.620,4306.608,1306.350,3907.968,6815.640,864.535,1849.714
247,26734.515,9475.803,4119.061,1133.350,3266.735,6733.483,794.991,1757.403
248,31136.956,9146.840,4125.972,1474.519,4111.126,6599.782,1095.580,1679.667
249,35082.564,8953.853,4195.293,1674.406,4822.421,6342.778,1167.657,1548.949
250,48009.539,8426.839,3998.332,2041.577,5811.434,6256.420,1707.653,1428.125
251,49328.145,8245.457,3822.894,1905.627,5311.658,6149.795,1513.350,1422.144
252,47191.534,9146.564,3959.128,2259.658,5113.269,6694.685,1405.980,1523.478
253,47148.134,9674.960,4042.648,2392.869,5344.232,7026.424,1401.005,1568.541
254,41297.073,10074.767,4074.398,2033.283,5055.280,7302.750,1332.293,1567.203
255,47742.368,9649.651,4045.347,2358.549,5828.696,7018.441,1472.944,1581.217
256,42150.447,9793.124,4137.764,2019.411,5135.537,7117.426,1316.619,1546.497
257,32482.600,9787.583,4215.831,1634.810,4212.090,6580.612,1110.288,1612.963
258,34841.044,9116.267,4273.976,1749.612,4491.728,6805.409,1133.867,1551.698
259,30341.642,8023.599,4079.841,1371.155,4194.909,6171.686,937.001,1498.337
260,31182.460,8236.251,3877.249,1421.416,4398.336,6505.240,931.341,1502.043
261,43858.758,8592.365,4133.046,2086.747,6138.866,6888.160,1321.180,1547.798
262,41368.207,9375.903,4294.588,1824.065,6050.065,7460.247,1229.579,1654.420
263,44423.849,11190.915,4489.833,2012.173,6152.404,8693.775,1354.400,1978.252
264,42175.412,10557.449,4337.900,1851.588,5198.165,8824.901,1202.348,1999.701
265,52801.093,10486.729,4274.201,2333.524,6257.017,8554.666,1487.774,1884.911
266,48396.905,10001.012,4235.421,2226.907,5146.821,8577.394,1310.643,1862.837
267,30591.515,9901.213,4205.576,1507.900,3206.387,7873.352,942.512,1824.817
268,36716.328,9498.898,3915.498,1727.123,4504.122,7308.693,1206.098,1663.328
269,32294.094,8810.535,3966.375,1399.648,3919.512,6872.562,931.655,1572.767
270,25597.915,9120.389,4277.721,1115.941,3446.967,7228.303,811.621,1623.391
271,26365.477,9426.116,4341.147,1460.262,4227.902,7464.949,1027.868,1638.361
272,32583.719,10121.080,4623.118,1780.125,4586.960,8216.906,1124.014,1807.562
273,42341.796,10871.316,4845.016,2089.059,6130.438,9063.032,1425.166,2012.346
274,35372.155,10737.430,4715.874,1671.023,5626.607,8801.765,1287.480,1950.413
275,37590.383,10424.014,4601.179,1770.036,5301.334,8632.026,1313.469,1890.124
276,35753.566,10231.127,4375.721,1853.270,5041.479,8350.212,1167.421,1758.365
277,25189.660,9042.684,3998.239,1187.929,3817.040,7264.023,884.056,1521.099
278,27082.286,8841.192,4030.605,1429.109,4114.210,7341.684,935.540,1592.632
279,25249.433,9566.624,4144.060,1286.570,3612.631,7758.546,878.459,1601.559
280,38507.959,10753.774,4226.000,1893.645,5933.632,7919.244,1357.590,1732.929
281,47344.064,10093.418,4299.672,2242.446,6751.235,7978.844,1592.413,1571.394
282,57663.806,9942.002,4225.985,2497.978,7312.304,7795.103,1787.380,1649.294
283,47765.718,10525.794,4073.844,2110.698,5848.267,7829.062,1502.949,1721.347
284,41732.490,9556.737,4176.583,1981.419,5223.328,7427.814,1362.774,1663.991
285,42052.850,10908.605,4362.773,1747.334,4730.616,8306.939,1127.040,1882.704
