,bin_center,tail,Phase,intensity_norm,dnorm,normalized intensity,Distance_(microns),Gray_Value,Gray_Value_smooth
70,0.225,11,3,0.8758755460933136,0.22518509996251843,0.4866187989571466,134.54968656716417,1020.497223880597,1020.7774766843902
71,0.225,12,1,0.8357867138113694,0.22498217790648223,0.6590751057624131,140.2287323943662,1382.9573943661974,1382.5380869942512
72,0.225,13,1,0.6633978353661019,0.2250307745591335,0.7423042552215005,161.19753086419752,1555.8534320987653,1557.1273986967713
73,0.225,14,2,0.8934598970103943,0.2251677008777112,0.5933451157046571,148.31044594594596,1244.6656891891892,1244.6566620730678
74,0.225,15,2,0.8260688399522045,0.22496823940406577,0.8199538787952324,156.8290253164557,1720.8285822784812,1720.012570800587
75,0.275,1,1,0.7144049830691332,0.2750167592144886,0.5228686170123357,180.63735135135136,1097.0240945945945,1096.818513084841
76,0.275,2,2,0.6044144802867353,0.27505330575636583,0.5085179171669126,170.80821126760563,1067.857014084507,1066.7151319407928
77,0.275,3,2,0.624267633227921,0.27530486197245535,0.4008553268883209,198.98502439024392,841.9346219512195,840.8719309107306
78,0.275,4,1,0.8541110767135334,0.2751633475129091,0.453177609409983,185.66112987012986,950.6298831168832,950.6280842720262
79,0.275,5,1,0.6872509512012764,0.2750172197222517,0.4427413571272792,175.832,928.0356944444443,928.7360174344722
80,0.275,6,2,0.6856202533852926,0.27490643458461267,0.6611139197872564,170.7196119402985,1387.4247462686567,1386.8148955354923
81,0.275,7,1,0.7039466883890171,0.2751107660377588,0.579289452218065,164.47389705882352,1214.4188823529412,1215.1721770147094
82,0.275,8,2,0.5773734394793504,0.2751354289712335,0.4034143630132918,201.3877108433735,846.6190602409638,846.240006381695
83,0.275,9,1,0.730618919804368,0.27509653483485913,0.5881779936275173,188.50064102564102,1234.0340256410257,1233.8176195886294
84,0.275,10,3,0.8363105097610655,0.2750473660987679,0.5309221818306645,202.700775,1114.2795125,1113.7124300300677
85,0.275,11,3,0.7862407673329831,0.2748147636549693,0.45242236400309666,163.81862686567163,949.2784179104478,949.0438102933574
86,0.275,12,1,0.7710577737714837,0.2750177098615369,0.6294164011220694,171.02664285714286,1320.7939000000001,1320.3231915784172
87,0.275,13,1,0.6991401650198538,0.27496913542012297,0.7696678530470228,196.58234567901235,1616.8083086419754,1614.5278616488877
88,0.275,14,2,0.797785252010118,0.2748321676354295,0.5566255440289748,180.63735135135136,1167.5585135135136,1167.6302261845206
89,0.275,15,2,0.6717157249602048,0.27503162899738426,0.7140282975641316,191.340164556962,1498.1086075949368,1497.813083733642
90,0.32499999999999996,1,1,0.6512221932423382,0.32505031297640113,0.49419920171029086,213.18262666666666,1036.7975333333334,1036.6788442665486
91,0.32499999999999996,2,2,0.5458724100364668,0.3251599174873334,0.4841659865232917,201.60612857142857,1015.2129000000001,1015.6322260438964
92,0.32499999999999996,3,2,0.4455450876889223,0.3249999971279767,0.33038071832073784,234.58827160493829,692.4481728395062,693.0377468263779
93,0.32499999999999996,4,1,0.7484660549771248,0.3251633127423923,0.41522687758486326,219.08009210526316,871.0100526315789,871.0190507661439
94,0.32499999999999996,5,1,0.6587978675531119,0.3250517120669113,0.43369424573200566,207.5035890410959,910.2791095890411,909.7579435064999
95,0.32499999999999996,6,2,0.5401523585528748,0.32509368581543596,0.5627487916290319,201.55037313432837,1179.67823880597,1180.4749277202916
96,0.32499999999999996,7,1,0.5782589332398912,0.3249630696862521,0.5240670843355218,193.96125373134328,1098.795671641791,1099.3325311471776
97,0.32499999999999996,8,2,0.48999482486190354,0.32510534061399476,0.36333201398641396,237.64621686746986,761.6999879518072,762.1594916401293
98,0.32499999999999996,9,1,0.7434316725976139,0.3249678279168712,0.5966897201003226,222.35648051948053,1251.8920649350648,1251.6726196210122
99,0.32499999999999996,10,3,0.808345250893435,0.3251418831922795,0.5178450518720057,239.2835443037975,1086.4546329113923,1086.2806091672464
100,0.32499999999999996,11,3,0.7015916766603318,0.32481477794659946,0.42012801170880737,193.30598529411765,881.7109852941177,881.3001318395695
101,0.32499999999999996,12,1,0.6701503819456714,0.3250531916935709,0.5831807833544209,201.82454929577463,1223.4955774647888,1223.3350001255824
102,0.32499999999999996,13,1,0.5900315232422157,0.3249074827296027,0.6861365045922677,231.9671728395062,1437.2259999999999,1439.304628838274
103,0.32499999999999996,14,2,0.7242186593867195,0.3248321388159705,0.5283909603442086,213.18262666666666,1107.5744266666666,1108.402701167535
104,0.32499999999999996,15,2,0.6337511670934387,0.3250949839058136,0.6879749337662747,225.85127848101266,1443.7555949367088,1443.1610912218227
105,0.375,1,1,0.5366268635729187,0.37508391379759765,0.4422011638431178,245.72794594594592,927.6706081081081,927.6028570660077
