Distance_(microns),Gray_Value
190.106,2881.446
191.057,2864.009
192.008,3016.648
192.958,3046.416
193.909,3212.940
194.859,3422.329
195.810,3520.439
196.760,3530.523
197.711,3765.423
198.661,3835.692
199.612,3563.726
200.562,3448.481
201.513,3354.842
202.463,3475.412
203.414,3453.167
204.364,3532.207
205.315,3495.078
206.266,3438.910
207.216,3359.783
208.167,3389.541
209.117,3341.209
210.068,3263.864
211.018,3221.979
211.969,3315.585
212.919,3068.975
213.870,3022.174
214.820,3084.254
215.771,3053.333
216.721,3034.549
217.672,2907.838
218.622,3002.680
219.573,2825.369
220.524,2890.654
221.474,2998.344
222.425,2928.158
223.375,2981.566
224.326,3008.631
225.276,3018.284
226.227,3001.778
227.177,2765.533
228.128,2722.990
229.078,2779.564
230.029,2895.196
230.979,3012.754
231.930,3124.029
232.880,3023.731
233.831,2877.805
234.781,2861.454
235.732,2763.561
236.683,2784.616
237.633,2774.664
238.584,2757.770
239.534,2713.594
240.485,2763.236
241.435,2807.488
242.386,2679.574
243.336,2652.034
244.287,2616.950
245.237,2636.521
246.188,2527.771
247.138,2687.167
248.089,2775.079
249.039,2738.322
249.990,2908.065
250.941,2986.281
251.891,2881.489
252.842,2960.400
253.792,2882.701
254.743,2934.069
255.693,3015.641
256.644,3105.723
257.594,2880.749
258.545,2863.111
259.495,2865.830
260.446,2776.211
261.396,2818.470
262.347,2924.034
263.297,2830.806
264.248,2675.253
265.199,2737.072
266.149,2676.216
267.100,2628.098
268.050,2605.385
269.001,2637.410
269.951,2659.058
270.902,2643.974
271.852,2761.115
272.803,2927.232
273.753,2964.746
274.704,2761.479
275.654,2642.758
276.605,2675.546
277.555,2584.383
278.506,2551.776
279.457,2711.102
280.407,2859.916
281.358,2798.691
282.308,2823.452
283.259,2894.176
284.209,3086.974
285.160,3104.194
286.110,2925.752
287.061,2902.297
288.011,2990.341
288.962,2943.076
289.912,3032.335
290.863,2902.765
291.813,2917.299
292.764,3038.153
293.715,3104.491
294.665,3132.014
295.616,3042.472
296.566,2972.891
297.517,2946.140
298.467,3043.599
299.418,3024.515
300.368,2990.251
301.319,2877.714
302.269,2789.078
303.220,2760.000
304.170,2724.286
305.121,2611.976
306.071,2561.823
307.022,2605.777
307.973,2692.334
308.923,2876.748
309.874,2757.113
310.824,2745.121
311.775,2744.630
312.725,2665.538
313.676,2636.910
314.626,2652.154
315.577,2751.232
316.527,2805.342
317.478,2917.512
318.428,2899.168
319.379,2824.513
320.329,2824.537
321.280,2870.149
322.230,2976.218
323.181,3131.051
324.132,3164.487
325.082,2902.098
326.033,2822.356
326.983,2684.162
327.934,2648.049
328.884,2701.450
329.835,2611.227
330.785,2614.871
331.736,2660.385
332.686,2825.359
333.637,2903.511
334.587,2917.489
335.538,2920.995
336.488,2960.194
337.439,2809.061
338.390,2698.821
339.340,2707.670
340.291,2783.703
341.241,2891.203
342.192,2891.043
343.142,2775.341
344.093,2702.452
345.043,2658.650
345.994,2601.557
346.944,2551.671
347.895,2662.396
348.845,2608.735
349.796,2575.992
350.746,2511.578
351.697,2482.693
352.648,2436.570
353.598,2516.242
354.549,2603.665
355.499,2537.640
356.450,2544.505
357.400,2578.626
358.351,2671.625
359.301,2901.413
360.252,2952.612
361.202,2933.738
362.153,2950.587
363.103,3055.297
364.054,2930.417
365.004,2916.408
365.955,2726.852
366.906,2637.053
367.856,2621.462
368.807,2542.012
369.757,2593.106
370.708,2460.137
371.658,2451.380
372.609,2450.968
373.559,2438.004
374.510,2372.356
375.460,2252.787
376.411,2182.083
377.361,2176.139
378.312,2143.031
379.262,2279.712
380.213,2300.371
381.163,2227.948
382.114,2223.054
383.065,2269.366
384.015,2357.309
384.966,2383.087
385.916,2354.090
386.867,2302.067
387.817,2241.954
388.768,2341.163
389.718,2347.483
390.669,2303.266
391.619,2251.117
392.570,2321.300
393.520,2329.896
394.471,2377.633
395.421,2383.856
396.372,2364.592
397.323,2379.749
398.273,2365.940
399.224,2306.302
400.174,2300.570
401.125,2318.199
402.075,2415.512
403.026,2287.966
403.976,2404.827
404.927,2356.568
405.877,2507.265
406.828,2502.320
407.778,2526.455
408.729,2609.736
409.679,2586.490
410.630,2519.580
411.581,2432.790
412.531,2481.593
413.482,2539.515
414.432,2495.522
415.383,2438.457
416.333,2451.396
417.284,2392.537
418.234,2298.354
419.185,2439.062
420.135,2496.679
421.086,2576.380
422.036,2532.996
422.987,2584.006
423.937,2405.353
424.888,2374.113
425.839,2408.637
426.789,2476.328
427.740,2220.053
428.690,2218.518
429.641,2194.700
430.591,2196.372
431.542,2351.253
432.492,2321.063
433.443,2486.740
434.393,2532.075
435.344,2416.731
436.294,2253.639
437.245,2151.723
438.195,2143.512
439.146,2183.015
440.096,2291.656
441.047,2340.350
441.998,2479.823
442.948,2747.269
443.899,2658.458
444.849,2526.180
445.800,2440.377
446.750,2331.357
447.701,2266.582
448.651,2276.181
449.602,2139.834
450.552,2263.260
451.503,2374.055
452.453,2463.193
453.404,2433.488
454.354,2541.144
455.305,2706.585
456.256,2690.376
457.206,2497.624
458.157,2443.941
459.107,2435.847
460.058,2482.588
461.008,2414.360
461.959,2438.776
462.909,2475.847
463.860,2628.153
464.810,2812.134
465.761,2890.378
466.711,2989.142
467.662,2820.868
468.612,2690.155
469.563,2698.234
470.514,2554.261
471.464,2640.511
472.415,2659.164
473.365,2613.677
474.316,2499.248
475.266,2508.127
476.217,2531.719
477.167,2515.579
478.118,2575.385
479.068,2613.807
480.019,2699.039
480.969,2704.644
481.920,2726.908
482.870,2664.318
483.821,2647.482
484.772,2513.248
485.722,2382.453
486.673,2511.432
487.623,2621.172
488.574,2552.827
489.524,2642.968
490.475,2665.688
491.425,2674.242
492.376,2532.447
493.326,2592.681
494.277,2583.549
495.227,2688.719
496.178,2638.517
497.128,2602.414
498.079,2547.223
499.030,2555.224
499.980,2492.255
500.931,2535.897
501.881,2529.926
502.832,2662.292
503.782,2990.807
504.733,3130.513
505.683,3334.752
506.634,3225.705
507.584,3001.282
508.535,2773.794
509.485,2775.444
510.436,2966.907
511.386,3054.618
512.337,3259.901
513.287,3257.280
514.238,3282.141
515.189,3259.707
516.139,3144.778
517.090,2667.791
518.040,2553.050
518.991,2863.655
519.941,2992.873
520.892,3046.099
521.842,3249.954
522.793,3446.878
523.743,3764.195
524.694,3776.988
525.644,3923.161
526.595,3852.921
527.545,3743.013
528.496,3603.118
529.447,3527.469
530.397,3553.219
531.348,3787.211
532.298,3810.007
533.249,3805.749
534.199,3792.372
535.150,3613.691
536.100,3562.255
537.051,3632.449
538.001,3831.644
538.952,4149.050
539.902,4349.818
540.853,4248.107
541.803,4144.501
542.754,4004.092
543.705,3963.705
544.655,4061.154
545.606,4287.250
546.556,4382.284
547.507,4554.082
548.457,5034.494
549.408,5078.473
550.358,5133.703
551.309,5035.969
552.259,5186.002
553.210,5205.548
554.160,5218.173
555.111,4970.588
556.061,4722.187
557.012,4771.798
557.963,5020.705
558.913,5457.066
559.864,5573.965
560.814,5903.546
561.765,5920.861
562.715,5875.705
563.666,5436.933
564.616,5040.626
565.567,4525.166
566.517,4277.983
567.468,4420.142
568.418,4902.525
569.369,5378.919
570.319,5634.907
571.270,6084.005
572.221,6012.691
573.171,5979.847
574.122,5975.750
575.072,6149.631
576.023,6356.763
576.973,6747.443
577.924,7090.359
578.874,7224.507
579.825,6968.715
580.775,6655.386
581.726,6249.411
582.676,6069.819
583.627,5844.655
584.577,5768.050
585.528,5823.172
586.479,6351.221
587.429,6751.006
588.380,6996.054
589.330,6860.177
590.281,7065.597
591.231,7223.405
592.182,7631.310
593.132,7534.482
594.083,7680.468
595.033,7715.433
595.984,7820.719
596.934,7548.589
597.885,7543.558
598.835,7458.185
599.786,7562.122
600.736,7448.233
601.687,7463.827
602.638,7222.580
603.588,7357.258
604.539,7530.061
605.489,7884.776
606.440,7924.140
607.390,7978.842
608.341,7705.606
609.291,7467.646
610.242,7371.896
611.192,7461.932
612.143,7625.311
613.093,8078.232
614.044,8370.944
614.994,8587.671
615.945,8522.551
616.896,8436.490
617.846,8429.231
618.797,8449.410
619.747,8391.352
620.698,8145.867
621.648,8133.582
622.599,7900.903
623.549,8113.053
624.500,8401.573
625.450,8254.639
626.401,8024.312
627.351,8045.803
628.302,8457.680
629.252,8565.680
630.203,8408.022
631.154,8402.815
632.104,8204.975
633.055,8014.641
634.005,7944.179
634.956,7801.731
635.906,7565.238
636.857,7285.861
637.807,7046.539
638.758,7198.783
639.708,7709.430
640.659,7951.795
641.609,8078.909
642.560,8125.773
643.510,8085.151
644.461,8437.655
645.411,8651.430
646.362,8359.863
647.313,8038.752
648.263,8156.832
649.214,8189.672
650.164,8271.444
651.115,8355.470
652.065,8580.817
653.016,8626.084
653.966,8602.601
654.917,8296.701
655.867,7778.658
656.818,7467.785
657.768,7971.998
658.719,8585.539
659.669,8972.121
660.620,9148.974
661.571,9279.129
662.521,9360.324
663.472,9283.251
664.422,9068.556
665.373,8921.169
666.323,8803.324
667.274,8815.915
668.224,8859.261
669.175,9203.771
670.125,9578.156
671.076,9603.840
672.026,8982.078
672.977,8685.925
673.927,8324.044
674.878,8195.744
675.829,8143.837
676.779,7515.889
677.730,6482.817
678.680,5744.523
679.631,4951.887
680.581,4846.869
681.532,4993.677
682.482,5263.309
683.433,5314.648
684.383,5367.183
685.334,5624.248
686.284,6213.740
687.235,6145.081
688.185,6233.239
689.136,6184.105
690.087,6387.177
691.037,6456.624
691.988,7254.482
692.938,7575.279
693.889,7993.902
694.839,7815.344
695.790,7472.860
696.740,7324.286
697.691,7016.738
698.641,6793.679
699.592,7183.674
700.542,7896.084
701.493,8640.669
702.443,9185.225
703.394,9638.353
704.344,10553.963
705.295,11105.293
706.246,11468.379
707.196,10968.027
708.147,10542.743
709.097,10297.954
710.048,10500.168
710.998,10491.935
711.949,10131.722
712.899,9668.353
713.850,9305.242
714.800,9490.912
715.751,9945.703
716.701,10929.388
717.652,11253.159
718.602,11384.076
719.553,11203.040
720.504,10851.577
721.454,10613.662
722.405,10736.983
723.355,10511.622
724.306,10440.192
725.256,11220.496
726.207,11776.618
727.157,11841.003
728.108,11270.356
729.058,10504.842
730.009,10255.655
730.959,9896.610
731.910,9696.523
732.860,9966.395
733.811,10922.523
734.762,11360.016
735.712,12030.814
736.663,11911.830
737.613,11950.163
738.564,11265.974
739.514,10878.478
740.465,10822.706
741.415,11067.031
742.366,11139.702
743.316,10514.160
744.267,10560.005
745.217,9915.864
746.168,9395.889
747.118,8856.470
748.069,8656.033
749.020,8651.000
749.970,8821.729
750.921,8831.505
751.871,9223.336
752.822,9073.819
753.772,8909.914
754.723,8890.850
755.673,8792.690
756.624,8496.137
757.574,8577.044
758.525,8689.873
759.475,9181.680
760.426,9818.413
761.376,10454.888
762.327,10582.017
763.278,10314.957
764.228,9735.778
765.179,9368.684
766.129,9458.135
767.080,9707.200
768.030,9811.048
768.981,9684.075
769.931,9413.235
770.882,9233.054
771.832,10019.065
772.783,10560.454
773.733,10805.536
774.684,10794.086
775.634,11142.962
776.585,11252.400
777.536,10962.543
778.486,10492.815
779.437,10404.362
780.387,10777.601
781.338,11244.797
782.288,11542.065
783.239,11260.125
784.189,11126.638
785.140,10762.439
786.090,10760.121
787.041,11483.756
787.991,11933.951
788.942,12382.170
789.892,12729.433
790.843,12826.223
791.793,12427.008
792.744,12123.257
793.695,11920.863
794.645,11390.914
795.596,10962.511
796.546,10625.381
797.497,9762.672
798.447,9230.138
799.398,9070.215
800.348,8905.374
801.299,8779.425
802.249,9001.579
803.200,8918.589
804.150,8569.813
805.101,7981.749
806.051,6985.546
807.002,5629.925
807.953,4280.691
808.903,3254.265
809.854,2829.077
810.804,2859.104
811.755,2971.176
812.705,3185.597
813.656,3216.795
814.606,3241.548
815.557,3434.732
816.507,4139.682
817.458,5376.431
818.408,6647.899
819.359,7611.341
820.309,8455.790
821.260,9018.292
822.211,9471.403
823.161,9773.267
824.112,10446.561
825.062,10662.800
826.013,10779.304
826.963,10687.010
827.914,10791.631
828.864,10657.244
829.815,10661.627
830.765,10732.755
831.716,10599.781
832.666,10793.203
833.617,11306.968
834.567,11858.033
835.518,11719.769
836.469,11606.459
837.419,11706.092
838.370,11373.220
839.320,10972.120
840.271,10698.709
841.221,11155.774
842.172,11346.119
843.122,11346.146
844.073,11260.290
845.023,11840.203
845.974,12527.449
846.924,12117.944
847.875,11697.889
848.825,11079.830
849.776,10997.062
850.727,11468.543
851.677,11615.644
852.628,11883.170
853.578,12054.376
854.529,11833.749
855.479,11563.547
856.430,10898.988
857.380,10600.202
858.331,11054.289
859.281,11748.447
860.232,12629.331
861.182,13312.850
862.133,13646.589
863.083,13938.424
864.034,13712.328
864.984,13222.550
865.935,12736.254
866.886,12659.999
867.836,12917.203
868.787,13719.383
869.737,14252.894
870.688,14511.867
871.638,14167.985
872.589,14133.926
873.539,15188.584
874.490,15802.784
875.440,15580.873
876.391,15576.545
877.341,15250.142
878.292,14445.812
879.242,14271.991
880.193,14290.749
881.144,14453.716
882.094,14889.007
883.045,14706.275
883.995,14417.629
884.946,13444.067
885.896,12995.145
886.847,13175.563
887.797,13824.871
888.748,14398.122
889.698,14463.189
890.649,14502.800
891.599,14287.246
892.550,13529.171
893.500,13730.184
894.451,15015.804
895.401,15743.636
896.352,15615.082
897.303,14921.622
898.253,14338.641
899.204,13233.103
900.154,12877.499
901.105,12581.495
902.055,12044.193
903.006,12187.932
903.956,12175.021
904.907,12875.688
905.857,13756.518
906.808,14436.235
907.758,14514.082
908.709,13934.156
909.659,12894.080
910.610,12100.383
911.561,12930.556
912.511,14310.477
913.462,15637.953
914.412,16239.579
915.363,15884.250
916.313,14952.267
917.264,13698.081
918.214,13488.714
919.165,13542.769
920.115,13735.882
921.066,14498.615
922.016,15099.716
922.967,14951.665
923.917,14000.285
924.868,13393.986
925.819,13129.104
926.769,12649.731
927.720,11691.776
928.670,11595.229
929.621,12067.958
930.571,12221.762
931.522,11585.423
932.472,10798.895
933.423,11098.919
934.373,11401.461
935.324,11412.762
936.274,11406.228
937.225,11771.579
938.175,12116.189
939.126,12753.006
940.077,12988.242
941.027,13184.119
941.978,12890.585
942.928,13388.546
943.879,13460.210
944.829,13226.392
945.780,12463.765
946.730,11633.703
947.681,11746.364
948.631,12132.411
949.582,12155.202
950.532,12867.226
951.483,13127.299
952.433,13579.688
953.384,13911.344
954.335,14042.736
955.285,14683.068
956.236,15240.832
957.186,15853.881
958.137,16331.369
959.087,16195.229
960.038,16013.758
960.988,15874.934
961.939,16264.342
962.889,16383.376
963.840,16175.583
964.790,15994.052
965.741,15240.977
966.691,14247.070
967.642,13410.576
968.593,13116.762
969.543,12270.313
970.494,11208.098
