Distance_(microns),Gray_Value
221.474,2622.848
222.425,2680.782
223.375,2635.675
224.326,2567.458
225.276,2506.049
226.227,2415.651
227.177,2291.163
228.128,2264.796
229.078,2316.972
230.029,2417.688
230.979,2351.599
231.930,2324.310
232.880,2331.914
233.831,2340.532
234.781,2369.926
235.732,2436.598
236.683,2535.023
237.633,2524.491
238.584,2494.094
239.534,2426.811
240.485,2336.926
241.435,2294.762
242.386,2280.023
243.336,2283.920
244.287,2279.115
245.237,2314.515
246.188,2343.484
247.138,2465.713
248.089,2586.943
249.039,2468.795
249.990,2465.188
250.941,2485.121
251.891,2561.998
252.842,2554.048
253.792,2567.426
254.743,2500.833
255.693,2493.679
256.644,2436.449
257.594,2407.571
258.545,2469.769
259.495,2418.388
260.446,2402.883
261.396,2326.885
262.347,2373.164
263.297,2481.806
264.248,2513.052
265.199,2569.760
266.149,2606.070
267.100,2576.930
268.050,2599.255
269.001,2543.099
269.951,2478.403
270.902,2423.488
271.852,2380.078
272.803,2233.585
273.753,2263.848
274.704,2247.160
275.654,2191.672
276.605,2172.875
277.555,2209.879
278.506,2120.018
279.457,2129.409
280.407,2139.750
281.358,2213.375
282.308,2260.242
283.259,2268.243
284.209,2226.909
285.160,2284.371
286.110,2406.332
287.061,2434.608
288.011,2442.703
288.962,2421.189
289.912,2427.320
290.863,2485.314
291.813,2493.044
292.764,2444.846
293.715,2438.475
294.665,2455.061
295.616,2506.921
296.566,2513.613
297.517,2479.681
298.467,2466.905
299.418,2377.874
300.368,2411.612
301.319,2500.255
302.269,2556.480
303.220,2574.992
304.170,2538.401
305.121,2494.925
306.071,2509.281
307.022,2474.279
307.973,2454.455
308.923,2505.171
309.874,2483.499
310.824,2414.943
311.775,2292.568
312.725,2262.712
313.676,2324.809
314.626,2385.544
315.577,2476.167
316.527,2636.078
317.478,2658.270
318.428,2633.067
319.379,2568.952
320.329,2526.747
321.280,2551.074
322.230,2506.721
323.181,2473.211
324.132,2498.916
325.082,2624.169
326.033,2643.083
326.983,2697.946
327.934,2692.002
328.884,2725.183
329.835,2646.448
330.785,2559.356
331.736,2511.179
332.686,2387.586
333.637,2339.270
334.587,2314.687
335.538,2380.938
336.488,2539.780
337.439,2582.084
338.390,2594.230
339.340,2501.304
340.291,2552.749
341.241,2500.732
342.192,2515.040
343.142,2542.168
344.093,2539.713
345.043,2484.609
345.994,2390.570
346.944,2319.389
347.895,2313.854
348.845,2360.542
349.796,2440.865
350.746,2504.356
351.697,2514.921
352.648,2496.185
353.598,2394.200
354.549,2440.322
355.499,2437.422
356.450,2416.834
357.400,2476.014
358.351,2407.695
359.301,2349.131
360.252,2314.084
361.202,2311.682
362.153,2398.115
363.103,2441.934
364.054,2334.460
365.004,2225.359
365.955,2167.863
366.906,2198.507
367.856,2289.598
368.807,2460.196
369.757,2511.686
370.708,2579.732
371.658,2574.677
372.609,2519.642
373.559,2445.735
374.510,2333.751
375.460,2278.231
376.411,2266.332
377.361,2342.114
378.312,2456.097
379.262,2467.109
380.213,2400.036
381.163,2409.135
382.114,2343.890
383.065,2261.798
384.015,2344.862
384.966,2499.000
385.916,2565.289
386.867,2605.467
387.817,2620.972
388.768,2540.389
389.718,2485.518
390.669,2411.466
391.619,2378.353
392.570,2433.178
393.520,2492.419
394.471,2506.333
395.421,2449.565
396.372,2366.391
397.323,2393.622
398.273,2406.553
399.224,2375.482
400.174,2451.459
401.125,2420.330
402.075,2322.348
403.026,2347.216
403.976,2427.832
404.927,2448.025
405.877,2486.276
406.828,2506.201
407.778,2457.865
408.729,2426.391
409.679,2525.029
410.630,2530.624
411.581,2533.646
412.531,2533.494
413.482,2474.139
414.432,2381.317
415.383,2295.428
416.333,2165.846
417.284,2272.981
418.234,2464.537
419.185,2662.502
420.135,2616.670
421.086,2491.661
422.036,2455.735
422.987,2490.237
423.937,2554.563
424.888,2519.770
425.839,2548.275
426.789,2500.109
427.740,2491.482
428.690,2481.233
429.641,2427.780
430.591,2536.424
431.542,2466.930
432.492,2391.783
433.443,2382.832
434.393,2336.770
435.344,2309.269
436.294,2311.449
437.245,2318.540
438.195,2255.240
439.146,2175.830
440.096,2173.899
441.047,2242.553
441.998,2344.763
442.948,2508.040
443.899,2635.859
444.849,2759.135
445.800,2738.171
446.750,2764.385
447.701,2741.141
448.651,2869.975
449.602,2970.607
450.552,2919.147
451.503,2908.542
452.453,3004.342
453.404,3088.577
454.354,3141.588
455.305,3120.523
456.256,3181.505
457.206,3094.498
458.157,3038.867
459.107,3119.478
460.058,3165.830
461.008,3231.055
461.959,3135.893
462.909,2946.954
463.860,2769.825
464.810,2780.369
465.761,2918.551
466.711,3041.967
467.662,3118.270
468.612,3181.809
469.563,3349.272
470.514,3506.107
471.464,3577.710
472.415,3710.140
473.365,3757.701
474.316,3795.057
475.266,3786.925
476.217,3877.106
477.167,3780.762
478.118,3557.584
479.068,3337.319
480.019,3241.702
480.969,3267.843
481.920,3266.914
482.870,3331.615
483.821,3358.712
484.772,3422.116
485.722,3470.966
486.673,3540.418
487.623,3672.600
488.574,3701.102
489.524,3756.953
490.475,3714.985
491.425,3684.207
492.376,3751.710
493.326,3740.267
494.277,3630.600
495.227,3446.371
496.178,3374.743
497.128,3569.594
498.079,3811.663
499.030,3847.517
499.980,3848.381
500.931,3988.901
501.881,3907.770
502.832,3896.384
503.782,3959.326
504.733,4101.169
505.683,4208.215
506.634,4286.844
507.584,4295.506
508.535,4418.039
509.485,4513.373
510.436,4539.104
511.386,4642.249
512.337,4571.750
513.287,4511.602
514.238,4564.299
515.189,4693.536
516.139,4744.242
517.090,4853.617
518.040,4904.418
518.991,4839.101
519.941,4716.929
520.892,4701.175
521.842,4686.904
522.793,4624.106
523.743,4608.981
524.694,4641.588
525.644,4591.252
526.595,4630.870
527.545,4671.951
528.496,4758.549
529.447,4754.090
530.397,4697.224
531.348,4730.625
532.298,4797.139
533.249,4866.582
534.199,4979.930
535.150,5095.777
536.100,5120.901
537.051,5212.257
538.001,5263.461
538.952,5187.170
539.902,5179.888
540.853,5137.024
541.803,5081.161
542.754,5189.504
543.705,5377.707
544.655,5419.959
545.606,5555.154
546.556,5677.999
547.507,5550.601
548.457,5211.843
549.408,4931.118
550.358,5031.206
551.309,5315.372
552.259,5624.889
553.210,5800.993
554.160,5952.235
555.111,5977.041
556.061,5770.077
557.012,5890.033
557.963,5853.588
558.913,5724.774
559.864,5557.842
560.814,5392.151
561.765,5558.096
562.715,5827.386
563.666,6058.103
564.616,6082.467
565.567,5989.258
566.517,5848.013
567.468,5896.926
568.418,5872.375
569.369,6118.288
570.319,6544.052
571.270,6844.434
572.221,6981.960
573.171,7117.284
574.122,6944.479
575.072,6653.826
576.023,6158.595
576.973,5786.070
577.924,5677.546
578.874,6025.677
579.825,6558.294
580.775,6986.827
581.726,7086.473
582.676,7108.711
583.627,7063.269
584.577,6897.929
585.528,6609.128
586.479,6372.024
587.429,6036.429
588.380,5909.917
589.330,6017.515
590.281,5992.593
591.231,5941.455
592.182,5907.283
593.132,5948.818
594.083,6050.491
595.033,6133.033
595.984,6364.553
596.934,6516.783
597.885,6642.918
598.835,6454.579
599.786,6410.865
600.736,6540.832
601.687,6783.101
602.638,7035.290
603.588,7250.229
604.539,7356.615
605.489,6941.886
606.440,6273.098
607.390,5764.871
608.341,5622.351
609.291,5673.601
610.242,5827.788
611.192,5909.756
612.143,5853.994
613.093,5807.728
614.044,5847.685
614.994,5892.767
615.945,5673.583
616.896,5646.132
617.846,5708.136
618.797,5697.680
619.747,5823.984
620.698,5888.017
621.648,5803.094
622.599,5607.607
623.549,5553.416
624.500,5645.324
625.450,5822.421
626.401,6008.189
627.351,6043.027
628.302,5999.480
629.252,5948.725
630.203,5925.101
631.154,5832.885
632.104,5725.527
633.055,5896.035
634.005,6166.744
634.956,6234.342
635.906,6233.144
636.857,6155.648
637.807,5992.217
638.758,5853.455
639.708,5793.758
640.659,6103.991
641.609,6382.579
642.560,6783.896
643.510,7141.914
644.461,7211.236
645.411,7332.255
646.362,7683.431
647.313,8209.762
648.263,8477.715
649.214,8334.906
650.164,8078.067
651.115,7910.105
652.065,7657.177
653.016,7528.411
653.966,7702.500
654.917,8134.797
655.867,8390.726
656.818,8177.696
657.768,7951.145
658.719,7476.660
659.669,7065.215
660.620,7061.823
661.571,7475.224
662.521,7881.335
663.472,8244.213
664.422,8661.318
665.373,8938.472
666.323,8872.399
667.274,8542.663
668.224,8335.409
669.175,8496.461
670.125,8940.488
671.076,9444.200
672.026,9740.221
672.977,9641.196
673.927,9484.058
674.878,9292.761
675.829,9061.735
676.779,8884.021
677.730,9161.587
678.680,9455.030
679.631,9538.934
680.581,9333.955
681.532,9322.775
682.482,9244.207
683.433,9490.650
684.383,9625.470
685.334,9402.894
686.284,9076.512
687.235,8995.825
688.185,9014.351
689.136,9111.185
690.087,8998.136
691.037,8601.714
691.988,8418.718
692.938,8398.232
693.889,8420.152
694.839,8560.066
695.790,8694.537
696.740,8834.269
697.691,8978.663
698.641,8857.128
699.592,8690.995
700.542,8491.306
701.493,8356.202
702.443,8162.125
703.394,8080.601
704.344,8046.383
705.295,8010.725
706.246,8116.745
707.196,8272.997
708.147,8340.852
709.097,8342.642
710.048,8336.821
710.998,8424.986
711.949,8467.686
712.899,8646.651
713.850,8706.234
714.800,8606.246
715.751,8333.434
716.701,8198.333
717.652,8165.892
718.602,8141.531
719.553,7967.572
720.504,7727.075
721.454,7401.045
722.405,6973.476
723.355,6314.902
724.306,5551.606
725.256,4465.264
726.207,3351.469
727.157,2546.769
728.108,2352.724
729.058,2560.382
730.009,2914.558
730.959,3270.657
731.910,3475.649
732.860,3673.430
733.811,3946.674
734.762,4217.110
735.712,4441.117
736.663,4581.451
737.613,4713.468
738.564,5004.801
739.514,5337.345
740.465,5680.377
741.415,6020.396
742.366,6270.271
743.316,6323.779
744.267,6305.157
745.217,6238.363
746.168,6362.428
747.118,6581.374
748.069,6856.558
749.020,7053.913
749.970,6947.521
750.921,6905.164
751.871,6817.338
752.822,6768.763
753.772,6763.489
754.723,6955.115
755.673,7088.624
756.624,7110.471
757.574,7178.597
758.525,7316.601
759.475,7452.937
760.426,7748.653
761.376,8053.820
762.327,8324.002
763.278,8382.785
764.228,8532.227
765.179,8612.299
766.129,8474.277
767.080,8732.213
768.030,9200.467
768.981,9571.226
769.931,9671.188
770.882,9461.645
771.832,9239.935
772.783,9211.144
773.733,9215.040
774.684,9151.145
775.634,8652.475
776.585,8212.788
777.536,8148.980
778.486,8422.290
779.437,8795.555
780.387,9159.192
781.338,9234.851
782.288,9143.408
783.239,9000.140
784.189,8825.694
785.140,8541.725
786.090,8188.770
787.041,8644.816
787.991,9228.986
788.942,9402.550
789.892,9482.020
790.843,9468.098
791.793,9576.806
792.744,9623.442
793.695,9671.283
794.645,9634.476
795.596,9337.262
796.546,8875.833
797.497,8567.230
798.447,8451.257
799.398,8415.589
800.348,8447.287
801.299,8694.481
802.249,9127.840
803.200,9390.652
804.150,9450.457
805.101,9539.410
806.051,9862.028
807.002,9831.069
807.953,9582.262
808.903,9506.512
809.854,9523.375
810.804,9534.575
811.755,9859.649
812.705,10111.630
813.656,10282.051
814.606,10218.438
815.557,10029.884
816.507,9957.891
817.458,9853.913
818.408,9624.398
819.359,9343.408
820.309,9083.762
821.260,8993.509
822.211,9074.561
823.161,9430.364
824.112,9916.853
825.062,10156.704
826.013,10183.862
826.963,10400.816
827.914,10466.777
828.864,10630.396
829.815,10878.705
830.765,10924.300
831.716,10866.186
832.666,10544.414
833.617,10197.730
834.567,10013.532
835.518,10063.930
836.469,10043.738
837.419,9972.094
838.370,9512.923
839.320,8853.627
840.271,8041.105
