Distance_(microns),Gray_Value
578.874,2732.060
579.825,2881.612
580.775,3228.237
581.726,3542.307
582.676,3501.091
583.627,3280.595
584.577,3111.933
585.528,2950.559
586.479,2885.010
587.429,2893.670
588.380,2958.917
589.330,2936.234
590.281,2897.875
591.231,2846.617
592.182,2976.846
593.132,3155.133
594.083,3273.032
595.033,3198.200
595.984,3030.053
596.934,2910.700
597.885,2898.669
598.835,2860.618
599.786,2783.287
600.736,2761.149
601.687,2747.717
602.638,2784.229
603.588,2950.993
604.539,3100.279
605.489,3057.785
606.440,3011.832
607.390,3078.207
608.341,3173.370
609.291,3170.368
610.242,3115.756
611.192,3123.302
612.143,3090.757
613.093,3085.013
614.044,3096.418
614.994,3105.609
615.945,3124.049
616.896,3176.363
617.846,3231.508
618.797,3205.327
619.747,3049.779
620.698,3102.116
621.648,3242.626
622.599,3422.434
623.549,3528.114
624.500,3427.792
625.450,3415.410
626.401,3372.069
627.351,3476.330
628.302,3479.735
629.252,3472.883
630.203,3434.797
631.154,3405.729
632.104,3379.658
633.055,3315.200
634.005,3330.870
634.956,3320.793
635.906,3309.283
636.857,3351.321
637.807,3460.742
638.758,3566.432
639.708,3549.800
640.659,3433.540
641.609,3434.504
642.560,3573.866
643.510,3775.692
644.461,3968.918
645.411,4006.552
646.362,3863.883
647.313,3890.173
648.263,4081.332
649.214,3898.834
650.164,3630.740
651.115,3665.594
652.065,3951.409
653.016,4127.944
653.966,4135.092
654.917,3991.603
655.867,3846.070
656.818,3669.935
657.768,3641.898
658.719,3702.833
659.669,3847.538
660.620,3883.659
661.571,3821.992
662.521,3710.595
663.472,3637.899
664.422,3682.745
665.373,3811.720
666.323,4115.880
667.274,4306.079
668.224,4216.549
669.175,3822.428
670.125,3776.776
671.076,3925.743
672.026,4424.915
672.977,5806.669
673.927,6108.281
674.878,4935.697
675.829,3660.975
676.779,3410.238
677.730,3381.975
678.680,3361.462
679.631,3360.673
680.581,3338.089
681.532,3581.490
682.482,3835.169
683.433,3820.051
684.383,3773.232
685.334,3499.411
686.284,3252.408
687.235,3212.198
688.185,3217.275
689.136,3208.984
690.087,3163.995
691.037,2936.297
691.988,2811.179
692.938,2774.299
693.889,2910.508
694.839,3558.805
695.790,3796.013
696.740,3292.661
697.691,2926.100
698.641,2779.541
699.592,2717.375
700.542,2741.789
701.493,2737.501
702.443,2696.485
703.394,2598.154
704.344,2579.563
705.295,2690.119
706.246,2875.075
707.196,2923.369
708.147,2915.153
709.097,2953.614
710.048,3009.087
710.998,3007.632
711.949,2941.020
712.899,2898.388
713.850,2879.579
714.800,2906.585
715.751,2962.983
716.701,2978.586
717.652,2940.146
718.602,2937.266
719.553,3027.251
720.504,3053.043
721.454,3060.171
722.405,3132.877
723.355,3234.661
724.306,3358.287
725.256,3508.509
726.207,3648.567
727.157,3705.902
728.108,3626.920
729.058,3483.432
730.009,3407.649
730.959,3467.586
731.910,3584.554
732.860,3700.173
733.811,3847.971
734.762,3751.775
735.712,3822.966
736.663,4060.932
737.613,4102.352
738.564,3906.997
739.514,3774.809
740.465,3741.576
741.415,3680.683
742.366,3615.014
743.316,3643.680
744.267,3811.796
745.217,3935.850
746.168,3850.581
747.118,3685.353
748.069,3704.653
749.020,3814.522
749.970,3849.739
750.921,3803.415
751.871,3698.832
752.822,3704.365
753.772,3898.374
754.723,4043.709
755.673,3935.508
756.624,3809.708
757.574,3775.690
758.525,3714.335
759.475,3582.238
760.426,3535.253
761.376,3527.209
762.327,3590.142
763.278,3666.948
764.228,3760.603
765.179,3790.237
766.129,3671.323
767.080,3579.453
768.030,3596.990
768.981,3733.734
769.931,3748.498
770.882,3703.507
771.832,3667.133
772.783,3699.099
773.733,3783.908
774.684,3690.604
775.634,3570.659
776.585,3535.108
777.536,3612.137
778.486,3610.625
779.437,3501.997
780.387,3441.473
781.338,3407.410
782.288,3439.449
783.239,3484.531
784.189,3630.319
785.140,3716.336
786.090,3767.504
787.041,3785.170
787.991,3793.357
788.942,3889.532
789.892,3901.595
790.843,3774.964
791.793,3622.518
792.744,3591.125
793.695,3615.283
794.645,3576.897
795.596,3553.744
796.546,3568.907
797.497,3659.646
798.447,3706.374
799.398,3702.308
800.348,3714.303
801.299,3769.079
802.249,3826.866
803.200,3969.152
804.150,3968.391
805.101,3887.419
806.051,3805.625
807.002,3642.828
807.953,3493.563
808.903,3358.051
809.854,3239.945
810.804,3288.962
811.755,3632.677
812.705,3733.008
813.656,3160.108
814.606,2625.489
815.557,2362.105
816.507,2003.364
817.458,1891.566
818.408,1863.465
819.359,1945.481
820.309,2121.683
821.260,2371.082
822.211,2898.006
823.161,3013.357
824.112,2723.984
825.062,2287.890
826.013,2272.728
826.963,2389.701
827.914,2400.276
828.864,2285.480
829.815,2352.097
830.765,2541.831
831.716,2692.474
832.666,2673.767
833.617,2647.530
834.567,2693.743
835.518,2752.676
836.469,2843.396
837.419,2951.582
838.370,3511.586
839.320,5048.680
840.271,5105.119
841.221,4243.727
842.172,3610.826
843.122,3442.639
844.073,3373.793
845.023,3392.841
845.974,3402.124
846.924,3302.691
847.875,3174.773
