Distance_(microns),Gray_Value
0.000,4747.340
0.951,4805.639
1.901,4784.512
2.852,4924.678
3.802,4972.411
4.753,4897.926
5.703,4966.547
6.654,5018.216
7.604,5055.334
8.555,4893.091
9.505,4812.733
10.456,4695.438
11.406,4555.770
12.357,4773.507
13.307,4765.900
14.258,4741.283
15.209,4672.792
16.159,4671.178
17.110,4642.475
18.060,4692.218
19.011,4612.624
19.961,4625.675
20.912,4674.536
21.862,4852.689
22.813,4720.013
23.763,4511.349
24.714,4527.916
25.664,4439.954
26.615,4562.810
27.565,4475.693
28.516,4558.955
29.467,4669.503
30.417,4654.128
31.368,4756.643
32.318,4733.954
33.269,4714.517
34.219,4612.870
35.170,4755.814
36.120,4700.170
37.071,4568.678
38.021,4497.912
38.972,4519.401
39.922,4531.300
40.873,4600.024
41.823,4526.120
42.774,4374.092
43.724,4312.140
44.675,4368.983
45.626,4456.516
46.576,4602.307
47.527,4500.091
48.477,4471.102
49.428,4410.578
50.378,4351.808
51.329,4337.738
52.279,4370.423
53.230,4204.955
54.180,4232.812
55.131,4436.014
56.081,4456.009
57.032,4387.188
57.982,4356.036
58.933,4373.452
59.884,4214.336
60.834,4213.834
61.785,4135.921
62.735,4205.770
63.686,4186.782
64.636,4172.537
65.587,4136.581
66.537,4286.930
67.488,4364.001
68.438,4364.628
69.389,4390.224
70.339,4306.928
71.290,4212.373
72.240,4050.822
73.191,3976.485
74.142,3817.917
75.092,3751.600
76.043,3812.673
76.993,3736.672
77.944,3816.105
78.894,3882.362
79.845,3874.390
80.795,4008.857
81.746,3935.974
82.696,4026.565
83.647,4010.839
84.597,4162.656
85.548,4106.905
86.498,3977.437
87.449,3769.338
88.400,3848.207
89.350,3682.997
90.301,3639.115
91.251,3829.072
92.202,3923.386
93.152,3982.944
94.103,3825.574
95.053,3739.142
96.004,3702.793
96.954,3771.151
97.905,4091.537
98.855,3852.789
99.806,3648.745
100.756,3570.179
101.707,3711.131
102.658,3717.627
103.608,3771.430
104.559,3885.234
105.509,3720.389
106.460,3506.171
107.410,3450.538
108.361,3488.352
109.311,3535.497
110.262,3526.620
111.212,3517.731
112.163,3385.842
113.113,3485.656
114.064,3485.094
115.014,3514.970
115.965,3650.690
116.915,3559.031
117.866,3623.714
118.817,3585.373
119.767,3505.164
120.718,3391.162
121.668,3325.630
122.619,3440.891
123.569,3312.424
124.520,3252.911
125.470,3231.321
126.421,3248.400
127.371,3285.633
128.322,3285.694
129.272,3312.862
130.223,3504.745
131.173,4219.880
132.124,4355.625
133.075,4248.926
134.025,3591.223
134.976,3350.291
135.926,3212.088
136.877,3224.682
137.827,3247.185
138.778,3239.844
139.728,3301.250
140.679,3362.674
141.629,3322.995
142.580,3303.397
143.530,3310.292
144.481,3375.734
145.431,3320.090
146.382,3190.631
147.333,3217.201
148.283,3326.410
149.234,3216.510
150.184,3225.460
151.135,3085.906
152.085,2998.070
153.036,3009.251
153.986,3095.211
154.937,3147.113
155.887,3177.001
156.838,3373.151
157.788,3759.375
158.739,3610.250
159.689,3561.280
160.640,3466.303
161.590,3585.348
162.541,3361.992
163.492,3214.581
164.442,3327.573
165.393,3199.030
166.343,3268.403
167.294,3271.421
168.244,3097.955
169.195,3033.306
170.145,3130.927
171.096,3226.777
172.046,3429.266
172.997,3660.659
173.947,3664.638
174.898,3613.399
175.848,3567.216
176.799,3570.453
177.750,3399.715
178.700,3454.303
179.651,3506.523
180.601,3320.881
181.552,3452.579
182.502,3290.778
183.453,3288.755
184.403,3273.382
185.354,3509.686
186.304,3573.609
187.255,3541.713
188.205,3266.709
189.156,3044.601
190.106,2966.754
191.057,2853.889
192.008,2850.276
192.958,2882.917
193.909,2919.772
194.859,2917.674
195.810,3016.858
196.760,2995.622
197.711,3015.757
198.661,3158.164
199.612,3112.383
200.562,3041.110
201.513,3118.918
202.463,3239.445
203.414,3215.606
204.364,3145.053
205.315,3116.967
206.266,3032.070
207.216,2898.274
208.167,2900.427
209.117,2867.965
210.068,3140.692
211.018,3227.924
211.969,3140.346
212.919,3003.621
213.870,2975.602
214.820,2952.687
215.771,2922.079
216.721,2919.787
217.672,3031.701
218.622,3198.350
219.573,3007.760
220.524,3011.882
221.474,3101.616
222.425,3013.688
223.375,2994.878
224.326,3018.501
225.276,3101.873
226.227,2980.691
227.177,2820.255
228.128,2824.940
229.078,2879.044
230.029,2941.353
230.979,2883.777
231.930,2925.153
232.880,2759.611
233.831,2795.967
234.781,2850.991
235.732,2983.512
236.683,3081.530
237.633,3096.141
238.584,2999.816
239.534,3025.339
240.485,3064.417
241.435,2982.990
242.386,2918.033
243.336,2887.250
244.287,2937.887
245.237,2879.710
246.188,2905.762
247.138,2934.692
248.089,2912.347
249.039,2971.735
249.990,3035.133
250.941,2933.400
251.891,2876.377
252.842,2875.367
253.792,2880.459
254.743,3068.411
255.693,3086.409
256.644,3099.516
257.594,3107.334
258.545,3007.171
259.495,3078.500
260.446,3147.188
261.396,3151.424
262.347,3119.167
263.297,3049.222
264.248,3104.078
265.199,3055.710
266.149,2994.287
267.100,2983.391
268.050,3088.840
269.001,3070.490
269.951,3071.340
270.902,3069.736
271.852,2996.555
272.803,3027.457
273.753,3007.676
274.704,3038.778
275.654,3034.520
276.605,3060.266
277.555,2975.204
278.506,2855.598
279.457,2876.446
280.407,2789.498
281.358,2801.555
282.308,2925.837
283.259,2923.147
284.209,2767.191
285.160,2806.398
286.110,2969.668
287.061,3054.801
288.011,3044.973
288.962,3015.819
289.912,3079.468
290.863,3079.481
291.813,3093.108
292.764,3039.037
293.715,2967.250
294.665,2971.681
295.616,2978.021
296.566,3033.061
297.517,2985.597
298.467,3000.361
299.418,2953.491
300.368,2964.130
301.319,2972.546
302.269,3034.009
303.220,3069.120
304.170,3023.575
305.121,2960.876
306.071,3042.173
307.022,2989.487
307.973,3050.589
308.923,3058.139
309.874,3065.641
