Distance_(microns),Gray_Value
0.000,1631.160
0.951,1886.127
1.901,2129.989
2.852,2198.280
3.802,2179.032
4.753,2159.880
5.703,2201.176
6.654,2280.600
7.604,2388.206
8.555,2641.930
9.505,2875.804
10.456,3072.475
11.406,2956.407
12.357,2899.910
13.307,2863.175
14.258,2956.931
15.209,3214.302
16.159,3266.473
17.110,3293.796
18.060,3325.081
19.011,3368.950
19.961,3565.123
20.912,3683.662
21.862,3761.115
22.813,3768.356
23.763,3774.814
24.714,3733.513
25.664,3630.835
26.615,3756.504
27.565,3754.016
28.516,3707.525
29.467,3729.638
30.417,3840.813
31.368,4076.469
32.318,4460.327
33.269,4777.709
34.219,4850.283
35.170,4671.278
36.120,4447.172
37.071,4366.809
38.021,4336.421
38.972,4320.279
39.922,4195.281
40.873,4129.366
41.823,3987.344
42.774,3783.033
43.724,3862.645
44.675,4067.018
45.626,4122.956
46.576,4094.846
47.527,4104.590
48.477,4090.990
49.428,4018.276
50.378,3932.389
51.329,3955.348
52.279,3861.752
53.230,3711.591
54.180,3569.473
55.131,3627.675
56.081,3657.878
57.032,3687.303
57.982,3641.557
58.933,3522.027
59.884,3670.234
60.834,3821.608
61.785,3969.715
62.735,3885.739
63.686,3802.261
64.636,3791.289
65.587,3684.136
66.537,3602.805
67.488,3589.175
68.438,3541.538
69.389,3258.270
70.339,3101.293
71.290,2985.721
72.240,2910.169
73.191,2939.500
74.142,2968.353
75.092,3091.266
76.043,3187.186
76.993,3281.368
77.944,3319.372
78.894,3306.115
79.845,3201.924
80.795,3131.845
81.746,3079.308
82.696,3137.346
83.647,3151.245
84.597,3081.009
85.548,3080.398
86.498,3089.725
87.449,3050.758
88.400,3144.941
89.350,3154.471
90.301,3166.217
91.251,3157.284
92.202,3057.986
93.152,3036.551
94.103,3025.211
95.053,2976.317
96.004,2888.781
96.954,2981.272
97.905,2999.011
98.855,3033.165
99.806,2975.558
100.756,2944.811
101.707,3075.259
102.658,3212.334
103.608,3260.028
104.559,3224.924
105.509,3293.558
106.460,3299.842
107.410,3365.423
108.361,3387.781
109.311,3364.823
110.262,3317.185
111.212,3289.216
112.163,3159.679
113.113,3044.195
114.064,2963.228
115.014,3029.686
115.965,2917.662
116.915,2918.186
117.866,3046.869
118.817,3218.443
