Distance_(microns),Gray_Value
0.000,1728.425
0.951,1734.005
1.901,1779.908
2.852,1801.214
3.802,1818.472
4.753,1783.030
5.703,1842.491
6.654,1776.204
7.604,1745.173
8.555,1818.425
9.505,1775.281
10.456,1754.669
11.406,1743.790
12.357,1742.301
13.307,1749.522
14.258,1781.144
15.209,1808.234
16.159,1791.988
17.110,1771.368
18.060,1710.953
19.011,1743.821
19.961,1733.363
20.912,1742.631
21.862,1823.496
22.813,1788.745
23.763,1773.310
24.714,1763.858
25.664,1711.065
26.615,1700.153
27.565,1723.341
28.516,1798.540
29.467,1817.813
30.417,1817.754
31.368,1816.208
32.318,1899.207
33.269,1973.853
34.219,1961.106
35.170,1920.421
36.120,1913.411
37.071,1938.294
38.021,1978.442
38.972,1977.299
39.922,1950.541
40.873,1912.815
41.823,1895.235
42.774,1832.634
43.724,1838.454
44.675,1885.174
45.626,1844.432
46.576,1820.076
47.527,1801.299
48.477,1825.552
49.428,1913.428
50.378,1911.683
51.329,1834.740
52.279,1801.696
53.230,1805.553
54.180,1761.489
55.131,1723.078
56.081,1738.810
57.032,1778.304
57.982,1823.138
58.933,1745.196
59.884,1584.447
60.834,1495.820
61.785,1557.173
62.735,1679.406
63.686,1713.968
64.636,1719.002
65.587,1754.196
66.537,1790.562
67.488,1859.474
68.438,1906.662
69.389,1917.317
70.339,1946.816
71.290,1969.178
72.240,1969.013
73.191,1897.421
74.142,1901.777
75.092,1890.176
76.043,1924.462
76.993,1867.619
77.944,1866.264
78.894,1819.107
79.845,1816.213
80.795,1864.551
81.746,1893.876
82.696,1855.742
83.647,1889.874
84.597,1889.804
85.548,1850.987
86.498,1810.772
87.449,1801.998
88.400,1811.356
89.350,1724.197
90.301,1759.608
91.251,1727.288
92.202,1667.954
93.152,1645.371
94.103,1748.680
95.053,1758.975
96.004,1764.861
96.954,1813.356
97.905,1846.361
98.855,1839.488
99.806,1841.299
100.756,1825.489
101.707,1785.834
102.658,1779.960
103.608,1843.652
104.559,1826.455
105.509,1693.669
106.460,1692.332
107.410,1721.168
108.361,1735.547
109.311,1682.778
110.262,1679.718
111.212,1682.406
112.163,1613.537
113.113,1570.529
114.064,1606.918
115.014,1599.192
115.965,1643.228
116.915,1641.673
117.866,1650.680
118.817,1690.281
119.767,1699.583
120.718,1641.516
121.668,1660.572
122.619,1670.391
123.569,1671.655
