Distance_(microns),Gray_Value
0.000,6509.888
0.951,6533.047
1.901,6739.968
2.852,6608.075
3.802,6127.740
4.753,6144.562
5.703,6130.893
6.654,6185.719
7.604,6119.046
8.555,6132.199
9.505,5860.443
10.456,5756.385
11.406,5903.106
12.357,5754.498
13.307,5746.374
14.258,5506.471
15.209,5434.979
16.159,5667.728
17.110,5408.118
18.060,5495.270
19.011,5547.669
19.961,5562.640
20.912,5873.926
21.862,6067.218
22.813,6429.536
23.763,6487.806
24.714,6342.782
25.664,6128.066
26.615,5589.440
27.565,5071.742
28.516,4991.859
29.467,5175.420
30.417,4975.119
31.368,5209.209
32.318,5464.712
33.269,5256.379
34.219,5184.437
35.170,5329.907
36.120,5274.062
37.071,5036.572
38.021,4858.868
38.972,4982.996
39.922,5176.491
40.873,5420.584
41.823,5494.892
42.774,5288.430
43.724,5127.313
44.675,5093.775
45.626,4905.392
46.576,5218.060
47.527,5288.877
48.477,5151.929
49.428,5136.452
50.378,4800.628
51.329,4541.965
52.279,4284.710
53.230,4243.877
54.180,4657.612
55.131,4883.895
56.081,5154.081
57.032,5087.709
57.982,5174.254
58.933,5148.067
59.884,5172.420
60.834,5152.542
61.785,4815.286
62.735,4445.276
63.686,4145.053
64.636,4015.011
65.587,3937.347
66.537,4016.122
67.488,4128.412
68.438,4409.979
69.389,4580.310
70.339,4700.083
71.290,4747.229
72.240,4602.136
73.191,4583.023
74.142,4563.566
75.092,4429.001
76.043,4375.539
76.993,4472.765
77.944,4502.714
78.894,4537.738
79.845,4698.013
80.795,4451.321
81.746,4334.611
82.696,4237.156
83.647,4043.357
84.597,3977.625
85.548,3890.901
86.498,3829.374
87.449,3983.857
88.400,4193.724
89.350,4344.346
90.301,4357.902
91.251,4432.084
92.202,4450.183
93.152,4404.152
94.103,4321.351
95.053,4139.322
96.004,3849.287
96.954,3528.500
97.905,3352.939
98.855,3211.986
99.806,3256.275
100.756,3255.620
101.707,3407.870
102.658,3353.006
103.608,3366.698
104.559,3292.405
105.509,3368.055
106.460,3504.446
107.410,3468.296
108.361,3465.293
109.311,3804.046
110.262,3822.146
111.212,3610.772
112.163,3510.823
113.113,3396.196
114.064,3356.350
115.014,3476.060
115.965,3517.284
116.915,3572.105
117.866,3585.032
118.817,3618.477
119.767,3638.167
120.718,3496.403
121.668,3538.777
122.619,3654.634
123.569,3679.852
124.520,3681.730
125.470,3803.060
126.421,3918.657
127.371,3837.097
128.322,3642.676
129.272,3432.274
130.223,3365.126
131.173,3256.438
132.124,3358.779
133.075,3454.937
134.025,3523.796
134.976,3454.918
135.926,3564.502
136.877,3520.543
137.827,3493.470
138.778,3510.748
139.728,3294.244
140.679,3331.841
141.629,3459.288
142.580,3459.432
143.530,3634.744
144.481,3660.107
145.431,3637.644
146.382,3753.276
147.333,3666.636
148.283,3581.513
149.234,3459.453
150.184,3298.170
151.135,3158.795
152.085,3160.959
153.036,3043.784
153.986,3034.826
154.937,3114.322
155.887,3236.332
156.838,3268.145
157.788,3336.572
158.739,3304.481
159.689,3282.969
160.640,3308.214
161.590,3300.273
162.541,3286.459
163.492,3306.695
164.442,3421.310
165.393,3404.700
166.343,3344.071
167.294,3281.876
168.244,3225.465
169.195,3388.551
170.145,3555.846
171.096,3683.927
172.046,3573.227
172.997,3486.438
173.947,3607.756
174.898,3653.287
175.848,3532.404
176.799,3386.904
177.750,3287.653
178.700,3175.635
179.651,3138.812
180.601,2964.252
181.552,2857.804
182.502,2883.611
183.453,2826.217
184.403,3012.388
185.354,3175.361
186.304,3371.742
187.255,3438.636
188.205,3390.144
189.156,3366.679
190.106,3277.934
191.057,3148.791
192.008,3085.651
192.958,3156.940
193.909,3198.163
194.859,3219.221
195.810,3302.906
196.760,3350.538
197.711,3406.083
198.661,3253.007
199.612,3075.134
200.562,3053.809
201.513,3040.894
202.463,3012.953
203.414,3129.284
204.364,3009.481
205.315,2997.336
206.266,3022.156
207.216,3025.686
208.167,3142.771
209.117,3105.171
210.068,3040.917
211.018,3089.606
211.969,3025.155
212.919,3060.990
213.870,3060.642
214.820,3024.226
215.771,2941.065
216.721,3005.241
217.672,3036.903
218.622,3034.819
219.573,3010.658
220.524,3039.698
221.474,3160.914
222.425,3261.939
223.375,3433.376
224.326,3602.950
225.276,3549.823
226.227,3513.571
227.177,3407.866
228.128,3330.641
229.078,3180.298
230.029,3037.854
230.979,2960.854
231.930,2958.449
232.880,2940.792
233.831,2954.736
234.781,3119.601
235.732,3229.077
236.683,3345.012
237.633,3364.245
238.584,3242.580
239.534,3083.960
240.485,2919.513
241.435,2880.875
242.386,2825.739
243.336,2906.519
244.287,2932.732
245.237,2989.848
246.188,2991.162
247.138,2944.239
248.089,2973.183
249.039,3003.176
249.990,2945.017
250.941,3008.570
251.891,2937.756
252.842,2950.615
253.792,3058.195
254.743,3103.927
