Distance_(microns),Gray_Value
430.879,1781.465
431.822,1659.203
432.765,1567.724
433.707,1351.398
434.650,1268.168
435.593,1237.066
436.536,1358.060
437.479,1481.167
438.422,1571.003
439.364,1695.170
440.307,1750.899
441.250,1857.924
442.193,2040.645
443.136,2215.837
444.079,2241.396
445.021,2273.745
445.964,2268.921
446.907,2221.901
447.850,2026.438
448.793,1979.562
449.736,2050.893
450.679,2007.266
451.621,2006.014
452.564,2088.412
453.507,2208.984
454.450,2139.981
455.393,2039.743
456.336,1997.266
457.278,1990.788
458.221,1967.416
459.164,1932.699
460.107,2065.011
461.050,2274.244
461.993,2388.443
462.935,2291.254
463.878,2032.243
464.821,1750.382
465.764,1591.896
466.707,1620.936
467.650,1815.841
468.593,2007.752
469.535,2004.131
470.478,2011.428
471.421,1951.145
472.364,2112.374
473.307,2316.423
474.250,2419.024
475.192,2315.096
476.135,2281.633
477.078,2063.014
478.021,1981.752
478.964,1767.902
479.907,1649.831
480.849,1675.750
481.792,1807.273
482.735,2135.363
483.678,2633.041
484.621,2759.357
485.564,2842.210
486.507,2703.781
487.449,2667.975
488.392,2785.776
489.335,2845.152
490.278,2918.696
491.221,3008.263
492.164,2927.136
493.106,2816.498
494.049,2589.748
494.992,2579.647
495.935,2729.836
496.878,2776.131
497.821,2891.965
498.763,2862.747
499.706,3058.375
500.649,3217.110
501.592,3319.369
502.535,3255.994
503.478,3381.011
504.421,3388.181
505.363,3481.078
506.306,3612.435
507.249,3590.027
508.192,3500.556
509.135,3752.810
510.078,4224.736
511.020,4395.332
511.963,4143.676
512.906,3711.826
513.849,3333.408
514.792,2897.174
515.735,2803.278
516.677,3091.287
517.620,3223.625
518.563,3083.758
519.506,3009.845
520.449,2935.097
521.392,2980.025
522.335,3197.981
523.277,3285.718
524.220,3705.323
525.163,3973.022
526.106,4120.138
527.049,4233.176
527.992,4229.638
528.934,4083.018
529.877,3850.472
530.820,3685.023
531.763,3938.849
532.706,4150.869
533.649,4241.756
534.591,4334.678
535.534,4021.370
536.477,3610.779
537.420,3211.899
538.363,2899.788
539.306,2788.938
540.249,2863.720
541.191,3036.531
542.134,3261.382
543.077,3408.288
544.020,3275.358
544.963,3224.849
545.906,3338.583
546.848,3796.130
547.791,4053.802
548.734,4287.806
549.677,4301.800
550.620,4235.177
551.563,4100.959
552.505,4267.753
553.448,4640.788
554.391,5042.582
555.334,5066.217
556.277,4942.448
557.220,4693.953
558.163,4465.854
559.105,4327.154
560.048,4502.367
560.991,4652.250
561.934,4559.093
562.877,4310.486
563.820,4038.760
564.762,3817.861
565.705,3769.884
566.648,3757.399
567.591,3764.519
568.534,3801.082
569.477,3875.953
570.419,4544.235
571.362,4792.820
572.305,5113.715
573.248,5046.797
574.191,4912.410
575.134,4595.560
576.077,4523.270
577.019,4518.316
577.962,4478.300
578.905,4937.024
579.848,5157.604
580.791,5129.180
581.734,5089.063
582.676,5016.159
583.619,5160.866
584.562,5058.465
585.505,5057.131
586.448,5001.960
587.391,5316.327
588.333,5334.477
589.276,5518.417
590.219,5688.284
591.162,5623.939
592.105,5646.088
593.048,5623.749
593.991,5509.431
594.933,5648.375
595.876,5651.185
596.819,5853.790
597.762,6110.395
598.705,6408.519
599.648,6260.175
600.590,6070.759
601.533,6036.381
602.476,5859.181
603.419,5903.074
604.362,6060.864
605.305,6112.409
606.247,6492.717
607.190,6561.876
608.133,6492.113
609.076,6069.493
610.019,5626.142
610.962,5466.480
611.905,5817.418
612.847,6251.431
613.790,6740.480
614.733,6660.495
615.676,6892.532
616.619,6670.221
617.562,7153.391
618.504,7518.231
619.447,7711.579
620.390,7576.436
621.333,7269.133
622.276,7114.068
623.219,6921.717
624.161,6448.654
625.104,6296.979
626.047,6458.112
626.990,6668.620
627.933,6688.505
628.876,6549.018
629.819,6470.090
630.761,6657.312
631.704,7219.762
632.647,7598.290
633.590,7816.111
634.533,7719.978
635.476,7187.379
636.418,6806.094
637.361,6671.712
638.304,6551.143
639.247,6414.187
640.190,6370.801
641.133,6538.400
642.075,7047.486
643.018,7697.742
643.961,7854.836
644.904,7712.054
645.847,7279.250
646.790,6773.750
647.732,6276.668
648.675,5891.772
649.618,6062.680
650.561,6232.970
651.504,6582.924
652.447,6325.452
653.390,6205.591
654.332,6361.592
655.275,6665.315
656.218,7112.375
657.161,7209.973
658.104,7046.667
659.047,6326.300
659.989,5710.563
660.932,5069.886
661.875,4564.496
662.818,4022.983
663.761,3644.381
664.704,2805.154
665.646,2180.700
666.589,1861.876
667.532,1856.788
668.475,2195.859
669.418,2741.994
670.361,3119.427
671.304,3349.820
672.246,3504.511
673.189,3596.266
674.132,3528.386
675.075,3386.504
676.018,3286.609
676.961,3240.988
677.903,3590.685
678.846,3758.156
679.789,3880.367
680.732,4151.147
681.675,4350.385
682.618,4666.364
683.560,5083.861
684.503,5194.703
685.446,5231.505
686.389,5445.058
687.332,5442.608
688.275,5492.150
689.218,5619.854
690.160,5618.619
691.103,6023.592
692.046,6194.064
692.989,6197.168
693.932,5772.192
694.875,5507.559
695.817,5676.661
696.760,5890.812
697.703,6182.296
698.646,6526.558
699.589,6692.496
700.532,6558.366
701.474,6351.179
702.417,6569.227
703.360,6732.625
704.303,6858.039
705.246,7301.156
706.189,7188.542
707.132,7288.612
708.074,7140.521
709.017,7236.893
709.960,7311.289
710.903,7078.646
711.846,6966.853
712.789,6824.998
713.731,7177.052
714.674,7702.678
715.617,8290.441
716.560,8953.991
717.503,9297.966
718.446,8690.865
719.388,8322.973
720.331,7676.330
721.274,7341.273
722.217,7638.019
723.160,8041.401
724.103,8491.767
725.046,8805.898
725.988,8760.099
726.931,8444.533
727.874,7524.257
728.817,7226.155
729.760,7423.306
730.703,8256.475
731.645,8967.307
732.588,9574.881
733.531,9519.648
734.474,9185.399
735.417,8550.370
736.360,8569.394
737.302,8529.682
738.245,8771.028
739.188,9203.700
740.131,9682.148
741.074,10264.261
742.017,10039.491
742.960,9940.266
743.902,9090.037
744.845,8840.606
745.788,9039.119
746.731,9308.553
747.674,8884.951
748.617,8412.462
749.559,8019.977
750.502,8149.856
751.445,8251.594
752.388,8304.476
753.331,8419.092
754.274,8975.819
755.216,9018.177
756.159,9070.399
757.102,8893.896
758.045,8662.231
758.988,8615.621
759.931,8296.587
760.874,8176.545
761.816,8073.495
762.759,8513.510
763.702,8830.885
764.645,9107.579
765.588,8903.199
766.531,8848.618
767.473,9130.353
768.416,8826.547
769.359,8543.409
770.302,8505.441
771.245,8644.846
772.188,8273.087
773.130,8105.702
774.073,8258.039
775.016,8462.542
775.959,8503.297
776.902,8513.729
777.845,8175.899
778.788,7987.254
779.730,7459.958
780.673,6737.621
781.616,5729.877
782.559,4644.717
783.502,3462.824
784.445,2783.815
785.387,2236.661
786.330,1844.697
787.273,1641.783
788.216,1425.141
789.159,1297.142
790.102,1357.989
791.044,1339.312
791.987,1381.449
792.930,1543.222
793.873,1768.957
794.816,2109.883
795.759,2390.878
796.702,2659.143
797.644,2864.239
798.587,3028.507
799.530,3156.290
800.473,3245.867
801.416,3455.840
802.359,3734.498
803.301,3982.911
804.244,4230.793
805.187,4231.441
806.130,4385.568
807.073,4496.817
808.016,4577.070
808.958,4614.551
809.901,4548.069
810.844,4410.973
811.787,4397.698
812.730,4337.941
813.673,4542.088
814.616,4629.148
815.558,5059.958
816.501,5215.259
817.444,5625.689
818.387,5980.944
819.330,6083.301
820.273,6255.565
821.215,6624.571
822.158,6946.056
823.101,7053.580
824.044,6932.616
824.987,6872.851
825.930,7267.512
826.872,7515.316
827.815,7811.863
828.758,7768.030
829.701,7841.612
830.644,7998.746
831.587,7971.209
832.530,8079.142
833.472,8209.702
834.415,8564.081
835.358,8560.172
836.301,9219.010
837.244,8603.640
838.187,8008.273
839.129,7042.102
840.072,6659.659
841.015,6618.436
841.958,6880.795
842.901,7391.248
843.844,7522.789
844.786,7376.411
845.729,6848.638
846.672,6102.616
847.615,5808.629
848.558,5708.351
849.501,5566.084
850.444,5943.629
851.386,6264.336
852.329,6743.469
853.272,7465.594
854.215,7969.303
855.158,8234.501
856.101,7815.188
857.043,7825.562
857.986,8032.684
858.929,8602.900
859.872,9202.963
860.815,9281.581
861.758,9729.344
862.701,9499.896
863.643,9531.651
864.586,9339.228
865.529,8964.062
866.472,8742.392
867.415,8550.223
868.358,8344.628
869.300,8582.813
870.243,9339.120
871.186,9895.333
872.129,9734.962
873.072,9295.013
874.015,8252.726
874.957,8092.333
875.900,7985.792
876.843,8246.635
877.786,8564.099
878.729,9103.101
879.672,9494.822
880.615,9714.903
881.557,9808.926
882.500,9628.922
883.443,9258.601
884.386,9087.031
885.329,8950.716
886.272,9011.135
887.214,8686.551
888.157,8957.049
889.100,8810.396
890.043,8913.279
890.986,8522.686
891.929,8717.892
892.871,7768.823
893.814,6581.466
