Distance_(microns),Gray_Value
0.000,1173.144
0.951,1162.156
1.901,1199.802
2.852,1242.998
3.802,1311.074
4.753,1300.149
5.703,1312.024
6.654,1288.252
7.604,1300.940
8.555,1319.428
9.505,1334.533
10.456,1363.461
11.406,1379.928
12.357,1401.887
13.307,1416.469
14.258,1441.545
15.209,1429.399
16.159,1472.426
17.110,1469.984
18.060,1461.153
19.011,1515.027
19.961,1575.226
20.912,1580.617
21.862,1623.724
22.813,1635.241
23.763,1625.137
24.714,1627.753
25.664,1596.202
26.615,1611.868
27.565,1578.297
28.516,1588.733
29.467,1526.438
30.417,1531.213
31.368,1537.050
32.318,1545.707
33.269,1543.279
34.219,1526.623
35.170,1539.211
36.120,1502.742
37.071,1514.823
38.021,1569.438
38.972,1585.269
39.922,1593.979
40.873,1640.295
41.823,1668.540
42.774,1710.915
43.724,1765.349
44.675,1686.501
45.626,1645.967
46.576,1651.102
47.527,1699.729
48.477,1690.377
49.428,1708.721
50.378,1736.427
51.329,1744.850
52.279,1769.803
53.230,1781.538
54.180,1793.914
55.131,1822.714
56.081,1835.950
57.032,1926.851
57.982,1937.581
58.933,1897.968
59.884,1840.172
60.834,1852.026
61.785,1841.698
62.735,1839.845
63.686,1829.956
64.636,1826.165
65.587,1768.048
66.537,1748.412
67.488,1776.481
68.438,1839.427
69.389,1862.083
70.339,1820.540
71.290,1799.706
72.240,1769.540
73.191,1756.810
74.142,1793.215
75.092,1750.104
76.043,1746.841
76.993,1761.249
77.944,1766.917
78.894,1782.864
79.845,1794.140
80.795,1857.771
81.746,1835.860
82.696,1859.519
83.647,1868.748
84.597,1864.437
85.548,1865.158
86.498,1838.941
87.449,1778.138
88.400,1750.986
89.350,1731.400
90.301,1710.597
91.251,1730.122
92.202,1711.920
93.152,1764.864
94.103,1800.258
95.053,1799.248
96.004,1767.828
96.954,1819.636
97.905,1879.966
98.855,1891.841
99.806,1833.224
100.756,1840.226
101.707,1832.133
102.658,1807.950
103.608,1809.916
104.559,1774.295
105.509,1732.546
106.460,1719.048
107.410,1767.159
108.361,1743.443
109.311,1732.355
110.262,1798.319
111.212,1840.859
112.163,1824.180
113.113,1831.432
114.064,1796.722
115.014,1775.568
115.965,1738.820
116.915,1684.227
117.866,1750.469
118.817,1800.224
119.767,2029.371
120.718,1933.517
121.668,1932.706
122.619,1988.607
123.569,2053.492
124.520,2026.501
125.470,1994.788
126.421,2003.411
127.371,1986.236
128.322,2001.967
129.272,2005.395
130.223,1992.836
131.173,2041.460
132.124,2062.292
133.075,2072.692
134.025,2071.525
134.976,2029.239
135.926,2050.901
136.877,2126.275
137.827,2127.815
138.778,1964.361
139.728,1992.047
140.679,1928.124
141.629,1902.335
142.580,1898.844
143.530,1890.950
144.481,1850.964
145.431,1843.610
146.382,1856.394
147.333,1849.292
148.283,1862.159
149.234,1874.179
150.184,1842.366
151.135,1851.136
152.085,1842.570
153.036,1798.396
153.986,1841.285
154.937,1817.807
155.887,1731.181
156.838,1701.953
157.788,1640.753
158.739,1629.880
159.689,1601.406
160.640,1612.161
161.590,1634.607
162.541,1748.043
163.492,1776.413
164.442,1788.904
165.393,1790.765
166.343,1813.682
167.294,1840.704
168.244,1815.874
169.195,1787.390
170.145,1767.643
171.096,1766.663
172.046,1805.331
172.997,1837.625
173.947,1842.692
174.898,1841.546
175.848,1874.116
176.799,1852.144
177.750,1940.282
178.700,1892.997
179.651,1857.739
180.601,1872.632
181.552,1886.134
182.502,1894.185
183.453,1905.337
184.403,1971.175
185.354,1974.785
186.304,1982.956
187.255,1955.520
188.205,1895.337
189.156,1853.177
190.106,1834.294
191.057,1812.333
192.008,1798.677
192.958,1796.509
193.909,1798.439
194.859,1795.627
195.810,1796.064
196.760,1807.121
197.711,1757.413
198.661,1753.362
199.612,1738.437
200.562,1728.837
201.513,1745.356
202.463,1754.234
203.414,1770.068
204.364,1817.365
205.315,1798.387
206.266,1854.961
207.216,1868.536
208.167,1915.174
209.117,1924.993
210.068,1983.099
211.018,2011.495
211.969,2006.066
212.919,2055.562
213.870,2026.774
214.820,2029.229
215.771,2011.433
216.721,1993.287
217.672,2033.762
218.622,2071.824
219.573,2150.237
220.524,2149.712
221.474,2206.653
222.425,2240.343
223.375,2240.217
224.326,2232.569
225.276,2292.280
226.227,2256.807
227.177,2234.791
228.128,2241.986
229.078,2237.357
230.029,2229.770
230.979,2255.860
231.930,2253.844
232.880,2234.896
233.831,2190.381
234.781,2339.806
235.732,2308.306
236.683,2334.122
237.633,2394.409
238.584,2417.494
239.534,2443.847
240.485,2372.532
241.435,2353.251
242.386,2262.172
243.336,2299.842
244.287,2262.853
245.237,2339.835
246.188,2347.853
247.138,2387.538
248.089,2428.024
249.039,2439.483
249.990,2448.048
250.941,2467.542
251.891,2528.582
252.842,2442.597
253.792,2489.556
254.743,2483.099
255.693,2467.167
256.644,2518.127
257.594,2457.269
258.545,2347.958
259.495,2309.234
260.446,2276.886
261.396,2319.379
262.347,2272.552
263.297,2286.313
264.248,2268.251
265.199,2237.315
266.149,2226.298
267.100,2219.169
268.050,2217.808
269.001,2204.232
269.951,2253.636
270.902,2287.626
271.852,2311.162
272.803,2291.733
273.753,2302.923
274.704,2314.390
275.654,2335.457
276.605,2424.889
277.555,2442.770
278.506,2456.722
279.457,2426.161
280.407,2441.325
281.358,2437.317
282.308,2423.819
283.259,2410.971
284.209,2400.679
285.160,2423.853
286.110,2457.392
287.061,2496.938
288.011,2489.215
288.962,2533.407
289.912,2489.090
290.863,2484.119
291.813,2447.294
292.764,2481.127
293.715,2479.386
294.665,2504.584
295.616,2505.029
296.566,2474.991
297.517,2352.185
298.467,2354.185
299.418,2350.790
300.368,2391.985
301.319,2463.149
302.269,2488.320
303.220,2577.657
304.170,2613.536
305.121,2629.987
306.071,2686.240
307.022,2702.007
307.973,2693.047
308.923,2635.670
309.874,2638.462
310.824,2646.490
311.775,2681.795
312.725,2696.709
313.676,2680.961
314.626,2712.825
315.577,2728.249
316.527,2749.296
317.478,2768.492
318.428,2823.613
319.379,2881.425
320.329,2897.278
321.280,2926.655
322.230,2902.717
323.181,2938.099
324.132,2952.706
325.082,2993.243
326.033,3160.935
326.983,3147.777
327.934,3208.145
328.884,3277.429
329.835,3291.769
330.785,3275.757
331.736,3142.811
332.686,3103.072
333.637,3164.304
334.587,3006.929
335.538,3012.412
336.488,2993.687
337.439,3031.642
338.390,3089.387
339.340,3079.361
340.291,3049.838
341.241,3038.031
342.192,3144.974
343.142,3168.158
344.093,3236.564
345.043,3243.942
345.994,3221.036
346.944,3198.306
347.895,3184.944
348.845,3174.199
349.796,3146.410
350.746,3081.293
351.697,2993.430
352.648,3014.367
353.598,3040.852
354.549,3119.786
355.499,3151.493
356.450,3198.145
357.400,3128.912
358.351,3004.165
359.301,2935.818
360.252,2897.309
361.202,2855.406
362.153,2901.961
363.103,2983.268
364.054,3042.899
365.004,2994.103
365.955,2936.493
366.906,3010.535
367.856,3062.737
368.807,3021.806
369.757,2988.411
370.708,3042.240
371.658,3049.222
372.609,3021.339
373.559,3051.166
374.510,3024.992
375.460,3006.726
376.411,2956.296
377.361,3034.725
378.312,3087.901
379.262,3211.115
380.213,3380.451
381.163,3510.798
382.114,3606.485
383.065,3629.150
384.015,3504.284
384.966,3316.449
385.916,3231.379
386.867,3219.404
387.817,3269.983
388.768,3315.974
389.718,3412.861
390.669,3426.739
391.619,3482.713
392.570,3523.188
393.520,3569.907
394.471,3537.888
395.421,3402.298
396.372,3339.740
397.323,3253.920
398.273,3368.525
399.224,3469.416
400.174,3575.615
401.125,3711.563
402.075,3735.634
403.026,3759.685
403.976,3657.614
404.927,3647.656
405.877,3530.404
406.828,3569.160
407.778,3549.120
408.729,3522.292
409.679,3553.890
410.630,3626.237
411.581,3670.309
412.531,3833.496
413.482,3925.956
414.432,4001.749
415.383,4097.406
416.333,4027.825
417.284,3964.720
418.234,3990.033
419.185,3905.879
420.135,3880.556
421.086,3860.789
422.036,4003.439
422.987,4104.693
423.937,4089.006
424.888,4067.308
425.839,4082.727
426.789,4043.168
427.740,3927.543
428.690,3846.134
429.641,3819.239
430.591,3948.753
431.542,4000.716
432.492,4109.409
433.443,4032.765
434.393,4065.209
435.344,3965.199
436.294,3847.271
437.245,3924.815
438.195,3944.757
439.146,4022.283
440.096,4080.520
441.047,4021.476
441.998,3978.021
442.948,3929.399
443.899,3883.723
444.849,3908.412
445.800,3863.106
446.750,4007.799
447.701,4039.192
448.651,4114.038
449.602,4197.303
450.552,4277.170
451.503,4287.558
452.453,4219.215
453.404,4090.225
454.354,3960.982
455.305,4031.720
456.256,4134.499
457.206,4315.068
458.157,4451.064
459.107,4387.551
460.058,4257.453
461.008,4070.385
461.959,3979.862
462.909,4140.411
463.860,4252.782
464.810,4342.398
465.761,4441.290
466.711,4398.203
467.662,4466.239
468.612,4502.307
469.563,4536.940
470.514,4504.207
471.464,4493.127
472.415,4588.782
473.365,4473.514
474.316,4474.782
475.266,4418.845
476.217,4341.016
477.167,4298.926
478.118,4242.877
479.068,4351.030
480.019,4242.440
480.969,4330.828
481.920,4389.050
482.870,4301.570
483.821,4343.444
484.772,4325.354
485.722,4393.061
486.673,4516.201
487.623,4696.193
488.574,4877.229
489.524,4924.926
490.475,5031.391
491.425,4991.846
492.376,4988.088
493.326,4966.737
494.277,4891.096
495.227,4887.684
496.178,5161.760
497.128,5242.042
498.079,5274.636
499.030,5240.586
499.980,5138.510
500.931,5116.124
501.881,5146.720
502.832,5284.436
503.782,5319.982
504.733,5390.363
505.683,5394.619
506.634,5353.516
507.584,5411.752
508.535,5588.162
509.485,5772.750
510.436,5702.015
511.386,5461.294
512.337,5269.007
513.287,5151.651
514.238,5211.649
515.189,5289.328
516.139,5454.867
517.090,5564.776
518.040,5446.349
518.991,5302.118
519.941,5213.384
520.892,5100.154
521.842,5172.761
522.793,5310.740
