Distance_(microns),Gray_Value
334.587,3755.344
335.538,3943.263
336.488,4265.413
337.439,4591.385
338.390,4765.705
339.340,4553.834
340.291,4577.631
341.241,4708.327
342.192,4857.832
343.142,5003.879
344.093,4964.710
345.043,4686.060
345.994,4401.397
346.944,4342.784
347.895,4253.709
348.845,4095.657
349.796,4091.721
350.746,4240.925
351.697,4610.122
352.648,5050.807
353.598,5163.896
354.549,5111.369
355.499,4836.956
356.450,4620.284
357.400,4601.391
358.351,4777.796
359.301,4995.236
360.252,5086.470
361.202,4896.635
362.153,4680.808
363.103,4439.921
364.054,4472.839
365.004,4865.665
365.955,5542.464
366.906,5939.574
367.856,5910.026
368.807,5841.194
369.757,5853.445
370.708,5816.048
371.658,5887.670
372.609,5857.033
373.559,6052.530
374.510,6089.500
375.460,6196.452
376.411,6060.308
377.361,5940.972
378.312,5819.260
379.262,5385.221
380.213,5149.431
381.163,4891.142
382.114,4700.271
383.065,4609.500
384.015,4487.795
384.966,4492.343
385.916,4383.289
386.867,4245.180
387.817,4145.109
388.768,4116.378
389.718,4325.711
390.669,4717.085
391.619,4933.401
392.570,4941.436
393.520,4724.424
394.471,4562.927
395.421,4457.428
396.372,4332.537
397.323,4072.916
398.273,3826.627
399.224,3672.944
400.174,3677.751
401.125,3918.569
402.075,4108.957
403.026,3924.368
403.976,3419.109
404.927,3164.646
405.877,3585.736
406.828,4497.464
407.778,5320.591
408.729,5630.509
409.679,5816.633
410.630,5974.375
411.581,5781.387
412.531,5493.403
413.482,5272.938
414.432,5368.275
415.383,5483.324
416.333,5586.745
417.284,5714.674
418.234,5954.456
419.185,6014.732
420.135,6148.265
421.086,5980.497
422.036,5756.279
422.987,5633.877
423.937,5387.511
424.888,5385.500
425.839,5406.961
426.789,5613.584
427.740,5556.257
428.690,5411.130
429.641,4982.037
430.591,4695.203
431.542,4626.431
432.492,4690.342
433.443,4752.080
434.393,4711.888
435.344,4690.168
436.294,4801.827
437.245,4921.524
438.195,4974.199
439.146,5018.044
440.096,4986.611
441.047,4928.960
441.998,4949.231
442.948,5124.153
443.899,5325.116
444.849,5720.782
445.800,6548.464
446.750,7416.531
447.701,7276.611
448.651,6515.546
449.602,5876.388
450.552,5505.693
451.503,5060.556
452.453,4955.309
453.404,5104.040
454.354,5432.065
455.305,5533.622
456.256,5663.074
457.206,5740.505
458.157,5734.221
459.107,5552.150
460.058,5408.420
461.008,5506.263
461.959,5685.728
462.909,5782.840
463.860,6062.026
464.810,6377.838
465.761,6349.752
466.711,5812.423
467.662,5226.656
468.612,4762.670
469.563,4668.311
470.514,4815.918
471.464,5067.337
472.415,5151.634
473.365,4977.213
474.316,4699.723
475.266,4588.839
476.217,4766.136
477.167,4743.257
478.118,4615.662
479.068,4318.354
480.019,3992.501
480.969,3788.902
481.920,3655.177
482.870,3482.912
483.821,3162.252
484.772,2991.618
485.722,3052.828
486.673,3340.570
487.623,3703.617
488.574,3942.985
489.524,4148.784
490.475,4218.326
491.425,4251.203
492.376,3990.707
493.326,3579.706
494.277,3274.433
495.227,3116.539
496.178,3074.489
497.128,3089.180
498.079,3081.170
499.030,3070.739
499.980,2956.610
500.931,2799.330
501.881,2663.142
502.832,2640.546
503.782,2719.565
504.733,2781.884
505.683,2825.513
506.634,2944.575
507.584,3068.507
508.535,3157.931
509.485,3051.038
510.436,2853.622
511.386,2643.612
512.337,2530.393
513.287,2582.437
514.238,2714.584
515.189,2792.798
516.139,2830.661
517.090,2790.416
518.040,2740.250
518.991,2675.803
519.941,2634.173
520.892,2525.311
521.842,2397.416
522.793,2373.060
523.743,2370.130
524.694,2380.297
525.644,2520.657
526.595,2733.503
527.545,2849.958
528.496,2781.070
529.447,2640.324
530.397,2591.941
531.348,2519.177
532.298,2405.998
533.249,2325.921
534.199,2232.977
535.150,2150.993
536.100,2181.486
537.051,2333.122
538.001,2540.637
538.952,2744.914
539.902,2840.038
540.853,2908.110
541.803,2958.248
542.754,3068.878
543.705,3140.508
544.655,3063.472
545.606,2994.577
546.556,2908.131
547.507,2839.022
548.457,2729.555
549.408,2644.588
550.358,2506.705
551.309,2453.873
552.259,2373.759
553.210,2246.060
554.160,2164.615
555.111,2163.874
556.061,2237.695
557.012,2317.710
557.963,2397.112
558.913,2470.844
559.864,2457.550
560.814,2396.220
561.765,2292.738
562.715,2178.841
563.666,2100.702
564.616,2141.781
565.567,2194.306
566.517,2296.896
567.468,2438.711
568.418,2633.513
569.369,2892.324
570.319,3138.420
571.270,3219.591
572.221,2973.193
573.171,2724.649
574.122,2600.365
575.072,2490.401
576.023,2432.781
576.973,2375.572
577.924,2390.712
578.874,2484.075
579.825,2657.101
580.775,2783.081
581.726,2826.756
582.676,2795.493
583.627,2680.192
584.577,2533.588
585.528,2370.498
586.479,2242.893
587.429,2099.202
588.380,2021.202
589.330,1996.889
590.281,2028.109
591.231,2080.647
592.182,2066.612
593.132,2068.500
594.083,2081.927
595.033,2125.499
595.984,2167.379
596.934,2154.767
597.885,2047.064
598.835,1881.806
599.786,1705.785
600.736,1597.025
601.687,1574.760
602.638,1626.514
603.588,1704.162
604.539,1764.763
605.489,1837.365
606.440,1902.981
607.390,1958.015
608.341,1971.861
609.291,1996.033
610.242,1989.200
611.192,1989.302
612.143,1967.348
613.093,1919.971
614.044,1882.011
614.994,1885.438
615.945,1902.485
616.896,1898.688
617.846,1891.001
618.797,1853.802
619.747,1829.595
620.698,1843.326
621.648,1865.340
622.599,1854.484
623.549,1851.802
624.500,1826.684
625.450,1806.417
626.401,1776.978
627.351,1818.826
628.302,1804.194
629.252,1792.395
630.203,1772.842
631.154,1738.623
632.104,1678.033
633.055,1646.151
634.005,1612.312
634.956,1601.590
635.906,1554.521
636.857,1506.386
637.807,1492.265
638.758,1538.166
639.708,1587.953
640.659,1645.033
641.609,1695.401
642.560,1740.438
643.510,1777.913
644.461,1778.764
645.411,1732.662
646.362,1648.494
647.313,1557.407
648.263,1501.844
649.214,1509.797
650.164,1514.110
651.115,1533.637
652.065,1564.422
653.016,1557.255
653.966,1542.594
654.917,1528.894
655.867,1537.724
656.818,1563.547
657.768,1599.629
658.719,1609.108
659.669,1646.927
660.620,1650.237
661.571,1659.009
662.521,1605.528
663.472,1561.263
664.422,1548.047
665.373,1537.339
666.323,1522.430
667.274,1496.493
668.224,1503.133
669.175,1567.517
670.125,1643.249
671.076,1686.124
672.026,1735.565
672.977,1752.833
673.927,1746.611
674.878,1683.811
675.829,1594.955
676.779,1558.742
677.730,1577.151
678.680,1592.771
679.631,1558.696
680.581,1485.950
681.532,1387.612
682.482,1346.760
683.433,1325.636
684.383,1321.906
685.334,1336.081
686.284,1374.806
687.235,1354.194
688.185,1307.825
689.136,1324.039
690.087,1320.497
691.037,1245.612
691.988,1195.167
692.938,1185.808
693.889,1190.110
694.839,1199.819
695.790,1205.804
696.740,1181.807
697.691,1161.804
698.641,1159.275
699.592,1171.413
700.542,1213.926
701.493,1250.725
702.443,1288.387
703.394,1282.749
704.344,1274.911
705.295,1293.436
706.246,1305.627
707.196,1336.812
708.147,1386.620
709.097,1421.802
710.048,1430.019
710.998,1444.651
711.949,1459.740
712.899,1473.336
713.850,1499.759
714.800,1508.038
715.751,1521.953
716.701,1524.832
717.652,1520.760
718.602,1482.936
719.553,1451.931
720.504,1458.243
721.454,1480.040
722.405,1474.423
723.355,1457.536
724.306,1448.873
725.256,1456.753
726.207,1488.235
727.157,1505.877
728.108,1502.790
729.058,1508.756
730.009,1479.374
730.959,1471.623
731.910,1466.657
732.860,1433.354
733.811,1438.854
734.762,1442.396
735.712,1454.806
736.663,1438.309
737.613,1412.335
738.564,1385.102
739.514,1371.268
740.465,1374.068
741.415,1370.794
742.366,1399.632
743.316,1440.437
744.267,1454.749
745.217,1434.095
746.168,1402.277
747.118,1381.767
748.069,1375.621
749.020,1373.974
749.970,1369.190
750.921,1371.379
751.871,1373.647
752.822,1372.815
753.772,1390.737
754.723,1399.777
755.673,1418.581
756.624,1432.745
757.574,1421.275
758.525,1389.793
759.475,1378.713
760.426,1388.936
761.376,1420.646
762.327,1439.738
763.278,1427.344
764.228,1426.806
765.179,1427.872
766.129,1412.777
767.080,1371.358
768.030,1353.399
768.981,1342.046
769.931,1310.108
770.882,1254.363
771.832,1174.292
772.783,1114.222
773.733,1092.043
774.684,1074.671
775.634,1068.606
776.585,1071.763
777.536,1092.163
778.486,1092.471
779.437,1109.964
780.387,1148.628
781.338,1169.556
782.288,1185.555
783.239,1206.096
784.189,1237.699
785.140,1250.349
786.090,1261.140
787.041,1289.053
787.991,1304.793
788.942,1301.206
789.892,1301.886
790.843,1333.014
791.793,1377.998
792.744,1412.245
793.695,1440.134
794.645,1443.355
795.596,1437.743
796.546,1430.011
797.497,1427.488
798.447,1421.289
799.398,1404.490
800.348,1427.385
801.299,1444.483
802.249,1439.955
803.200,1429.182
804.150,1382.923
805.101,1336.838
806.051,1317.050
807.002,1304.487
807.953,1285.373
808.903,1217.940
809.854,1136.818
810.804,1059.223
811.755,1033.796
812.705,989.828
813.656,962.738
814.606,1000.570
815.557,1146.431
816.507,1388.352
817.458,1646.298
818.408,1938.665
819.359,2224.721
820.309,2494.891
821.260,2728.238
822.211,2843.407
823.161,2842.698
824.112,2818.731
825.062,2795.052
826.013,2603.863
826.963,2332.536
827.914,2096.705
828.864,1900.354
829.815,1644.261
830.765,1525.323
831.716,1464.848
832.666,1413.467
833.617,1411.858
834.567,1413.598
835.518,1391.451
836.469,1372.264
837.419,1364.638
838.370,1372.182
839.320,1371.656
840.271,1365.273
841.221,1359.795
842.172,1322.670
843.122,1287.708
844.073,1289.562
845.023,1265.034
845.974,1238.156
846.924,1240.146
847.875,1226.471
