Distance_(microns),Gray_Value
0.000,3459.756
1.168,3466.367
2.337,3430.849
3.505,3481.297
4.673,3503.434
5.842,3378.679
7.010,3449.778
8.178,3626.722
9.347,3574.406
10.515,3711.270
11.683,3745.983
12.852,3771.162
14.020,3671.398
15.188,3739.983
16.357,3535.871
17.525,3399.663
18.693,3327.014
19.862,3421.577
21.030,3404.562
22.198,3506.302
23.367,3696.198
24.535,3828.015
25.703,3926.179
26.872,3977.535
28.040,3949.516
29.208,3818.327
30.377,3697.710
31.545,3787.953
32.713,3741.939
33.882,3598.340
35.050,3616.996
36.219,3528.963
37.387,3433.406
38.555,3511.034
39.724,3414.357
40.892,3461.656
42.060,3655.752
43.229,3745.497
44.397,3810.260
45.565,3810.871
46.734,3797.593
47.902,3958.630
49.070,4093.682
50.239,4216.891
51.407,4203.155
52.575,4267.585
53.744,4182.183
54.912,4022.306
56.080,3731.091
57.249,3585.515
58.417,3596.470
59.585,3493.719
60.754,3824.914
61.922,3856.382
63.090,3967.346
64.259,3942.171
65.427,3758.653
66.595,3738.979
67.764,3564.551
68.932,3480.839
70.100,3188.452
71.269,3135.760
72.437,3049.592
73.605,3141.248
74.774,3210.589
75.942,3319.348
77.110,3376.972
78.279,3330.261
79.447,3367.318
80.615,3443.746
81.784,3572.743
82.952,3311.198
84.120,3319.231
85.289,3328.090
86.457,3403.830
87.625,3402.489
88.794,3693.280
89.962,3769.174
91.130,3751.505
92.299,3875.166
93.467,3829.472
94.635,3804.113
95.804,3758.428
96.972,3916.810
98.140,3695.062
99.309,3764.882
100.477,3681.000
101.645,3613.261
102.814,3636.073
103.982,3818.246
105.151,3911.134
106.319,4004.667
107.487,3913.208
108.656,3944.849
109.824,3988.637
110.992,3855.671
112.161,3968.551
113.329,3792.708
114.497,3651.160
115.666,3548.647
116.834,3532.635
118.002,3659.406
119.171,3778.557
120.339,3874.369
121.507,4048.677
122.676,3706.983
123.844,3632.890
125.012,3440.857
126.181,3381.113
127.349,3366.149
128.517,3581.414
129.686,3876.245
130.854,3840.393
132.022,4114.062
133.191,4032.655
134.359,3733.462
135.527,3763.528
136.696,3899.005
137.864,4161.450
139.032,3993.133
140.201,3838.064
141.369,3861.264
142.537,3867.574
143.706,3974.742
144.874,3898.945
146.042,3947.143
147.211,3980.710
148.379,4089.132
149.547,4060.221
150.716,4204.098
151.884,4413.384
153.052,4610.562
154.221,4532.707
155.389,4431.116
156.557,4512.126
157.726,4564.208
158.894,4453.555
160.062,4403.474
161.231,4299.299
162.399,4072.295
163.567,4266.418
164.736,4446.053
165.904,4299.078
167.072,4114.599
168.241,3887.498
169.409,3911.018
170.577,4244.246
171.746,4487.927
172.914,4645.077
174.083,4710.993
175.251,4843.287
176.419,4899.371
177.588,4799.891
178.756,4399.025
179.924,4080.362
181.093,4172.584
182.261,4437.409
183.429,4592.631
184.598,4975.233
185.766,4825.057
186.934,4663.406
188.103,4524.884
189.271,4386.806
190.439,4325.305
191.608,4228.375
192.776,4432.167
193.944,4551.966
195.113,4617.968
196.281,4534.665
197.449,4421.542
198.618,4229.962
199.786,4382.758
200.954,4502.288
202.123,4264.200
203.291,4266.861
204.459,4250.291
205.628,4316.825
206.796,4305.291
207.964,4384.975
209.133,4506.286
210.301,4644.814
211.469,4668.455
212.638,4499.423
213.806,4378.626
214.974,4123.819
216.143,3989.025
217.311,3928.066
218.479,3881.091
219.648,3994.831
220.816,3987.825
221.984,3941.733
223.153,3904.167
224.321,3921.648
225.489,4081.596
226.658,3955.030
227.826,3768.565
228.994,3795.502
230.163,4054.879
231.331,4047.163
232.499,3948.005
233.668,4056.852
234.836,4285.499
236.004,4267.855
237.173,4280.003
238.341,4336.255
239.509,4427.245
240.678,4635.823
241.846,5022.242
243.014,5225.621
244.183,5182.864
245.351,5224.380
246.520,4940.821
247.688,4673.226
248.856,4585.781
250.025,4565.422
251.193,4719.456
252.361,4783.971
253.530,4902.627
254.698,4987.527
255.866,5180.156
257.035,5470.957
258.203,5512.916
259.371,5734.567
260.540,5742.146
261.708,5364.646
262.876,4996.628
264.045,4783.326
265.213,4906.132
266.381,5029.122
267.550,4844.843
268.718,4846.540
269.886,4908.303
271.055,4723.343
272.223,4460.010
273.391,4293.888
274.560,4536.600
275.728,4757.006
276.896,5012.542
278.065,5140.313
279.233,5155.673
280.401,5065.684
281.570,4898.643
282.738,4674.291
283.906,4482.175
285.075,4505.194
286.243,4599.401
287.411,4542.438
288.580,4207.489
289.748,4119.601
290.916,4166.866
292.085,4291.904
293.253,4359.562
294.421,4355.125
295.590,4586.574
296.758,4794.887
297.926,4815.787
299.095,4841.644
300.263,4770.585
301.431,4632.053
302.600,4853.041
303.768,5082.750
304.936,5501.951
306.105,5823.687
307.273,5990.652
308.441,5845.251
309.610,5506.158
310.778,5121.045
311.947,4879.295
313.115,4960.337
314.283,4862.465
315.452,5123.228
316.620,5162.038
317.788,5222.530
318.957,5590.132
320.125,5592.199
321.293,5587.361
322.462,5284.581
323.630,5249.278
324.798,5489.567
325.967,5988.784
327.135,6364.873
328.303,6418.851
329.472,5960.684
330.640,5524.277
331.808,5279.195
332.977,5064.248
334.145,5189.593
335.313,5456.609
336.482,5657.351
337.650,5771.996
338.818,5486.938
339.987,5301.542
341.155,5286.991
342.323,5040.326
343.492,4990.035
344.660,5187.838
345.828,5310.496
346.997,5179.395
348.165,5326.006
349.333,5439.175
350.502,5693.695
351.670,5981.864
352.838,6014.355
354.007,5862.066
355.175,5924.715
356.343,5735.471
357.512,5826.213
358.680,5955.223
359.848,6010.146
361.017,5738.864
362.185,5309.537
363.353,5099.486
364.522,5206.405
365.690,5188.955
366.858,5064.515
368.027,5065.613
369.195,5122.494
370.363,5321.030
371.532,5275.789
372.700,5390.466
373.868,5634.569
375.037,5801.583
376.205,5839.682
377.373,5874.612
378.542,5726.383
379.710,5814.741
380.879,5861.807
382.047,6006.211
383.215,6062.518
384.384,6017.891
385.552,5944.383
386.720,5658.373
387.889,5397.539
389.057,5511.243
390.225,5551.717
391.394,5699.169
392.562,5760.333
393.730,5559.862
394.899,5494.198
396.067,5241.191
397.235,5299.782
398.404,5532.359
399.572,5633.949
400.740,5682.781
401.909,5596.045
403.077,5675.689
404.245,5989.974
405.414,5959.639
406.582,5735.655
407.750,5426.814
408.919,5442.401
410.087,5607.397
411.255,5673.815
412.424,5814.420
413.592,5822.149
414.760,5638.521
415.929,5787.974
417.097,5504.458
418.265,5546.237
419.434,5577.842
420.602,5502.315
421.770,5267.843
422.939,5496.689
424.107,5229.004
425.275,5313.976
426.444,5534.044
427.612,5449.465
428.780,5410.813
429.949,5392.654
431.117,5426.694
432.285,5358.031
433.454,5627.389
434.622,5353.770
435.790,5490.837
436.959,5456.614
438.127,5039.312
439.295,4628.735
440.464,4646.101
441.632,4644.521
442.800,4704.413
443.969,4840.995
445.137,5035.972
446.305,5163.104
447.474,5310.448
448.642,5317.233
449.810,5047.432
450.979,5275.795
452.147,5416.983
453.316,5315.527
454.484,5421.920
455.652,5382.568
456.821,5111.676
457.989,5160.594
459.157,5401.783
460.326,5214.646
461.494,5130.316
462.662,5063.520
463.831,5009.548
464.999,4878.857
466.167,4959.431
467.336,5137.694
468.504,5358.601
469.672,5451.474
470.841,5643.420
472.009,5573.379
473.177,5297.047
474.346,5118.246
475.514,4762.689
476.682,4509.158
477.851,4573.728
479.019,4323.784
480.187,4244.190
481.356,4577.569
482.524,4726.100
483.692,4523.434
484.861,4227.185
486.029,4235.697
487.197,4473.127
488.366,4826.682
489.534,4855.811
490.702,4639.384
491.871,4398.293
493.039,4256.260
494.207,4159.060
495.376,4135.992
