Distance_(microns),Gray_Value
238.584,839.653
239.534,851.482
240.485,922.468
241.435,785.755
242.386,755.423
243.336,741.507
244.287,754.645
245.237,805.922
246.188,829.446
247.138,862.613
248.089,884.905
249.039,858.348
249.990,854.984
250.941,854.481
251.891,794.516
252.842,762.170
253.792,739.236
254.743,765.008
255.693,761.589
256.644,757.686
257.594,697.079
258.545,636.775
259.495,567.682
260.446,576.911
261.396,558.148
262.347,564.148
263.297,584.079
264.248,620.538
265.199,679.812
266.149,714.574
267.100,743.879
268.050,782.965
269.001,751.043
269.951,729.372
270.902,727.235
271.852,670.986
272.803,629.411
273.753,578.863
274.704,598.431
275.654,572.826
276.605,503.742
277.555,429.901
278.506,437.850
279.457,441.258
280.407,444.061
281.358,473.644
282.308,549.211
283.259,574.228
284.209,615.885
285.160,607.233
286.110,626.127
287.061,619.110
288.011,584.233
288.962,520.708
289.912,490.899
290.863,526.405
291.813,519.733
292.764,528.635
293.715,557.842
294.665,620.545
295.616,638.475
296.566,624.703
297.517,609.142
298.467,555.171
299.418,531.686
300.368,500.244
301.319,506.083
302.269,541.382
303.220,529.579
304.170,522.839
305.121,536.197
306.071,498.734
307.022,493.348
307.973,496.248
308.923,537.318
309.874,493.770
310.824,478.936
311.775,447.591
312.725,450.398
313.676,483.019
314.626,581.302
315.577,611.587
316.527,613.105
317.478,628.325
318.428,624.050
319.379,632.350
320.329,612.409
321.280,587.883
322.230,571.286
323.181,588.157
324.132,567.306
325.082,603.456
326.033,603.041
326.983,625.513
327.934,648.796
328.884,655.049
329.835,626.254
330.785,638.821
331.736,593.679
332.686,564.458
333.637,523.014
334.587,532.341
335.538,583.097
336.488,625.579
337.439,631.616
338.390,650.673
339.340,642.986
340.291,613.046
341.241,618.948
342.192,615.953
343.142,636.694
344.093,684.313
345.043,683.207
345.994,606.739
346.944,574.526
347.895,605.978
348.845,643.015
349.796,719.958
350.746,720.091
351.697,680.686
352.648,643.171
353.598,647.420
354.549,605.333
355.499,562.465
356.450,569.071
357.400,518.971
358.351,527.057
359.301,531.648
360.252,540.055
361.202,545.504
362.153,591.907
363.103,616.325
364.054,594.021
365.004,554.829
365.955,528.711
366.906,536.829
367.856,607.079
368.807,690.585
369.757,800.333
370.708,810.298
371.658,795.930
372.609,758.340
373.559,705.408
374.510,687.345
375.460,680.236
376.411,671.661
377.361,680.086
378.312,721.233
379.262,749.278
380.213,705.866
381.163,663.372
382.114,616.748
383.065,597.525
384.015,654.637
384.966,730.114
385.916,786.550
386.867,788.348
387.817,772.663
388.768,727.220
389.718,683.158
390.669,622.848
391.619,636.787
392.570,650.711
393.520,669.773
394.471,678.290
395.421,717.617
396.372,694.878
397.323,690.841
398.273,713.285
399.224,773.625
400.174,759.323
401.125,740.257
402.075,734.461
403.026,724.047
403.976,852.118
404.927,789.203
405.877,805.101
406.828,790.011
407.778,821.624
408.729,816.842
409.679,827.811
410.630,872.936
411.581,825.139
412.531,776.660
413.482,720.257
414.432,652.450
415.383,620.954
416.333,630.670
417.284,720.186
418.234,865.876
419.185,948.075
420.135,947.880
421.086,921.855
422.036,848.037
422.987,843.897
423.937,877.729
424.888,876.191
425.839,851.338
426.789,833.049
427.740,829.479
428.690,834.818
429.641,832.055
430.591,860.161
431.542,903.316
432.492,858.786
433.443,877.028
434.393,857.385
435.344,913.835
436.294,987.063
437.245,943.636
438.195,866.156
439.146,777.274
440.096,681.953
441.047,691.688
441.998,779.984
442.948,856.180
443.899,868.794
444.849,867.345
445.800,907.458
446.750,966.731
447.701,1006.008
448.651,1036.376
449.602,1080.641
450.552,1073.694
451.503,1019.441
452.453,1004.544
453.404,954.747
454.354,987.374
455.305,1041.384
456.256,1090.451
457.206,1079.253
458.157,1056.655
459.107,1073.492
460.058,1088.679
461.008,1100.694
461.959,1074.735
462.909,1026.487
463.860,968.231
464.810,941.581
465.761,983.042
466.711,1003.506
467.662,1073.662
468.612,1146.780
469.563,1206.804
470.514,1193.039
471.464,1200.836
472.415,1206.043
473.365,1159.074
474.316,1155.860
475.266,1108.332
476.217,1071.454
477.167,1046.183
478.118,1002.055
479.068,918.156
480.019,922.586
480.969,957.170
481.920,933.977
482.870,945.082
483.821,906.381
484.772,865.574
485.722,887.802
486.673,890.918
487.623,919.421
488.574,941.881
489.524,966.095
490.475,944.468
491.425,909.164
492.376,911.779
493.326,818.290
494.277,752.381
495.227,762.450
496.178,825.474
497.128,897.058
498.079,925.109
499.030,904.605
499.980,854.940
500.931,822.926
501.881,777.738
502.832,743.002
503.782,689.740
504.733,658.539
505.683,633.526
506.634,610.736
507.584,596.923
508.535,628.249
509.485,614.501
510.436,599.133
511.386,616.587
512.337,589.231
513.287,584.811
514.238,613.658
515.189,631.318
516.139,643.863
517.090,637.174
518.040,600.137
518.991,554.803
519.941,544.694
520.892,546.403
521.842,598.815
522.793,574.825
523.743,544.372
524.694,514.518
525.644,471.090
526.595,468.854
527.545,429.686
528.496,401.288
529.447,389.327
530.397,353.138
531.348,338.623
532.298,334.786
533.249,346.733
534.199,337.995
535.150,342.882
536.100,343.707
537.051,335.533
538.001,329.558
538.952,313.056
539.902,278.740
540.853,288.859
541.803,291.681
542.754,302.971
543.705,302.252
544.655,304.206
545.606,309.266
546.556,305.737
547.507,293.071
548.457,271.025
549.408,252.846
550.358,239.706
551.309,252.589
552.259,253.182
553.210,260.700
554.160,254.180
555.111,237.925
556.061,238.235
557.012,278.186
557.963,364.278
558.913,252.401
559.864,224.291
560.814,222.756
561.765,221.802
562.715,254.780
563.666,270.680
564.616,277.918
565.567,273.995
566.517,228.866
567.468,226.477
568.418,243.365
569.369,239.707
570.319,229.356
571.270,201.451
572.221,224.683
573.171,241.011
574.122,243.221
575.072,235.061
576.023,219.623
576.973,206.037
577.924,207.632
578.874,217.396
579.825,243.482
580.775,249.317
581.726,247.292
582.676,240.655
583.627,231.819
584.577,227.364
585.528,210.691
586.479,210.370
587.429,226.851
588.380,320.103
589.330,433.730
590.281,421.069
591.231,391.917
592.182,288.631
593.132,242.174
594.083,219.816
595.033,224.947
595.984,223.329
596.934,218.886
597.885,235.042
598.835,229.664
599.786,186.358
600.736,177.180
601.687,180.319
602.638,180.045
603.588,187.409
604.539,170.432
605.489,150.810
606.440,129.840
607.390,115.061
608.341,97.920
609.291,97.910
610.242,90.538
611.192,82.415
612.143,77.261
613.093,75.354
614.044,86.291
614.994,94.415
615.945,87.705
616.896,103.751
617.846,108.882
618.797,111.609
619.747,125.413
620.698,117.831
621.648,131.296
622.599,116.916
623.549,121.985
624.500,109.231
625.450,115.703
626.401,126.667
627.351,134.185
628.302,130.761
629.252,128.901
630.203,136.300
631.154,115.716
632.104,112.524
633.055,125.371
634.005,128.555
634.956,145.797
635.906,156.685
636.857,139.555
637.807,127.874
638.758,123.281
639.708,107.679
640.659,98.653
641.609,111.178
642.560,212.288
643.510,271.138
644.461,232.695
645.411,187.232
646.362,158.760
647.313,137.318
648.263,144.552
649.214,149.457
650.164,155.143
651.115,135.781
652.065,120.743
653.016,105.754
653.966,108.925
654.917,108.531
655.867,116.213
656.818,121.436
657.768,116.026
658.719,99.082
659.669,85.170
660.620,80.640
661.571,78.903
662.521,81.517
663.472,82.392
664.422,83.148
665.373,122.538
666.323,88.127
667.274,84.003
668.224,83.079
669.175,91.572
670.125,91.541
671.076,99.793
672.026,110.051
672.977,101.876
673.927,78.500
674.878,64.385
675.829,72.419
676.779,70.704
677.730,66.349
678.680,74.607
679.631,80.533
680.581,87.564
681.532,92.153
682.482,86.485
683.433,107.133
684.383,97.438
685.334,102.240
686.284,94.070
687.235,103.924
688.185,82.671
689.136,87.648
690.087,96.990
691.037,97.052
691.988,93.250
692.938,77.064
693.889,65.384
694.839,71.694
695.790,73.561
696.740,65.044
697.691,59.086
698.641,73.751
699.592,78.090
700.542,64.605
701.493,65.772
702.443,49.968
703.394,56.732
704.344,51.440
705.295,57.233
706.246,62.133
707.196,58.870
708.147,66.038
709.097,63.185
710.048,57.781
710.998,43.839
711.949,45.151
712.899,63.347
713.850,57.526
714.800,49.024
715.751,53.584
716.701,57.148
717.652,49.400
718.602,47.208
719.553,47.344
720.504,43.721
721.454,37.530
722.405,40.553
723.355,30.035
724.306,28.724
725.256,27.415
726.207,28.546
727.157,17.923
728.108,14.006
729.058,7.762
730.009,19.053
730.959,29.532
731.910,22.942
732.860,24.535
733.811,34.039
734.762,30.781
735.712,32.932
736.663,43.475
737.613,50.966
738.564,92.093
739.514,201.556
740.465,143.575
741.415,48.894
742.366,39.922
743.316,34.938
744.267,42.112
745.217,39.748
746.168,33.823
747.118,28.352
748.069,40.512
749.020,44.564
749.970,48.601
750.921,43.201
751.871,51.562
752.822,53.552
753.772,55.606
754.723,43.285
755.673,42.153
756.624,41.077
757.574,45.974
758.525,40.436
759.475,43.095
760.426,51.691
761.376,48.705
762.327,53.731
763.278,54.451
764.228,56.475
765.179,52.386
766.129,45.283
767.080,50.873
768.030,51.334
768.981,47.964
769.931,40.193
770.882,42.594
771.832,55.721
772.783,48.398
773.733,41.361
774.684,50.337
775.634,44.828
776.585,46.031
777.536,41.197
778.486,41.261
779.437,42.787
780.387,42.276
781.338,41.304
782.288,46.570
783.239,43.174
784.189,46.217
785.140,50.641
786.090,39.357
787.041,37.777
787.991,41.764
788.942,45.129
789.892,29.075
790.843,35.816
791.793,41.924
792.744,32.522
793.695,32.413
794.645,43.105
795.596,40.109
796.546,33.345
797.497,33.442
798.447,31.121
799.398,22.599
800.348,20.358
801.299,22.871
802.249,20.670
803.200,21.644
804.150,17.674
805.101,26.533
806.051,27.636
807.002,24.668
807.953,26.730
808.903,32.687
809.854,35.017
810.804,34.466
811.755,37.986
812.705,34.863
813.656,41.530
814.606,35.758
815.557,40.776
816.507,37.979
817.458,39.020
818.408,32.984
819.359,33.874
820.309,30.045
821.260,33.676
822.211,33.031
823.161,33.798
824.112,34.763
825.062,30.423
826.013,29.111
826.963,76.627
827.914,142.694
828.864,66.665
829.815,36.306
830.765,33.617
831.716,33.979
832.666,30.536
833.617,33.240
834.567,35.363
835.518,33.649
836.469,36.210
837.419,30.755
838.370,27.875
839.320,31.108
840.271,21.760
