Distance_(microns),Gray_Value
546.556,1105.619
547.507,1069.378
548.457,1088.192
549.408,1002.458
550.358,1004.527
551.309,993.827
552.259,943.297
553.210,959.929
554.160,986.092
555.111,991.973
556.061,1016.130
557.012,1011.270
557.963,1016.322
558.913,1017.813
559.864,989.979
560.814,1044.120
561.765,1027.422
562.715,1011.451
563.666,995.780
564.616,1010.972
565.567,979.247
566.517,978.549
567.468,978.262
568.418,1014.583
569.369,934.882
570.319,923.626
571.270,921.468
572.221,903.299
573.171,902.638
574.122,882.608
575.072,880.226
576.023,867.684
576.973,876.957
577.924,878.009
578.874,858.757
579.825,902.068
580.775,934.156
581.726,925.710
582.676,922.404
583.627,935.442
584.577,917.419
585.528,877.478
586.479,867.244
587.429,870.098
588.380,871.345
589.330,852.725
590.281,861.137
591.231,834.117
592.182,831.751
593.132,802.598
594.083,809.517
595.033,798.145
595.984,793.575
596.934,775.746
597.885,776.559
598.835,758.618
599.786,761.180
600.736,736.942
601.687,692.865
602.638,690.509
603.588,663.698
604.539,633.183
605.489,633.143
606.440,613.908
607.390,625.833
608.341,602.171
609.291,575.216
610.242,563.504
611.192,629.541
612.143,573.447
613.093,539.418
614.044,504.789
614.994,471.810
615.945,454.382
616.896,425.598
617.846,522.219
618.797,347.164
619.747,320.887
620.698,313.361
621.648,312.348
622.599,359.753
623.549,416.297
624.500,453.101
625.450,492.999
626.401,515.059
627.351,537.934
628.302,542.429
629.252,568.206
630.203,560.538
631.154,567.799
632.104,587.218
633.055,586.494
634.005,584.866
634.956,552.071
635.906,517.257
636.857,517.771
637.807,529.651
638.758,561.283
639.708,570.342
640.659,608.383
641.609,574.630
642.560,552.810
643.510,560.893
644.461,573.590
645.411,545.599
646.362,542.627
647.313,536.633
648.263,535.455
649.214,542.249
650.164,548.155
651.115,553.823
652.065,543.350
653.016,535.060
653.966,526.404
654.917,596.467
655.867,711.355
656.818,749.681
657.768,772.529
658.719,773.724
659.669,820.558
660.620,769.987
661.571,709.851
662.521,573.802
663.472,478.391
664.422,439.654
665.373,451.252
666.323,432.952
667.274,444.279
668.224,508.884
669.175,525.672
670.125,480.270
671.076,469.032
672.026,427.101
672.977,437.707
673.927,442.851
674.878,459.446
675.829,446.080
676.779,447.668
677.730,425.584
678.680,420.222
679.631,405.890
680.581,411.310
681.532,410.798
682.482,419.142
683.433,422.091
684.383,428.547
685.334,429.292
686.284,436.982
687.235,452.706
688.185,428.142
689.136,413.065
690.087,425.716
691.037,422.216
691.988,433.852
692.938,415.249
693.889,418.880
694.839,411.790
695.790,426.659
696.740,417.438
697.691,406.737
698.641,390.712
699.592,380.478
700.542,346.103
701.493,313.559
702.443,277.251
703.394,255.631
704.344,216.692
705.295,198.110
706.246,181.383
707.196,188.537
708.147,190.507
709.097,197.538
710.048,212.894
710.998,197.463
711.949,174.360
712.899,186.448
713.850,202.024
714.800,213.402
715.751,238.736
716.701,296.349
717.652,353.267
718.602,378.609
719.553,384.763
720.504,389.510
721.454,405.091
722.405,383.882
723.355,393.997
724.306,410.764
725.256,415.997
726.207,405.406
727.157,404.249
728.108,416.104
729.058,395.036
730.009,385.819
730.959,394.132
731.910,384.809
732.860,380.412
733.811,385.980
734.762,392.875
735.712,403.298
736.663,382.750
737.613,379.456
738.564,381.361
739.514,376.887
740.465,387.873
741.415,367.984
742.366,358.279
743.316,392.655
744.267,381.267
745.217,367.132
746.168,373.884
747.118,399.635
748.069,366.115
749.020,349.496
749.970,342.539
750.921,406.403
751.871,492.647
752.822,353.699
753.772,352.628
754.723,357.586
755.673,350.803
756.624,350.471
757.574,332.572
758.525,330.344
759.475,328.840
760.426,319.350
761.376,315.069
762.327,322.313
763.278,328.440
764.228,326.158
765.179,336.805
766.129,319.762
767.080,314.499
768.030,323.349
768.981,327.358
769.931,322.270
770.882,312.493
771.832,312.782
772.783,306.952
773.733,284.804
774.684,273.375
775.634,274.653
776.585,283.875
777.536,280.368
778.486,317.380
779.437,476.444
780.387,287.109
781.338,297.037
782.288,270.778
783.239,273.001
784.189,268.539
785.140,259.848
786.090,282.326
787.041,291.414
787.991,278.097
788.942,272.488
789.892,283.129
790.843,282.247
791.793,273.771
792.744,276.145
793.695,247.341
794.645,265.106
795.596,266.550
796.546,268.520
797.497,257.643
798.447,252.826
799.398,241.201
800.348,244.819
801.299,242.076
802.249,240.906
803.200,249.309
804.150,234.003
805.101,232.474
806.051,230.720
807.002,366.778
807.953,299.382
808.903,210.181
809.854,198.999
810.804,180.767
811.755,147.167
812.705,139.322
