Distance_(microns),Gray_Value
0.000,1958.357
0.943,1740.372
1.886,1567.497
2.829,1387.114
3.771,1261.641
4.714,1152.035
5.657,1232.495
6.600,1299.961
7.543,1361.987
8.486,1563.019
9.428,1437.597
10.371,1401.684
11.314,1471.206
12.257,1580.300
13.200,1655.760
14.143,1620.869
15.085,1577.226
16.028,1481.060
16.971,1347.057
17.914,1246.960
18.857,1275.925
19.800,1311.483
20.743,1418.643
21.685,1461.449
22.628,1539.666
23.571,1610.010
24.514,1653.551
25.457,1614.347
26.400,1634.729
27.342,1768.643
28.285,1647.990
29.228,1716.657
30.171,1679.117
31.114,1620.744
32.057,1675.090
32.999,1787.176
33.942,1898.051
34.885,1891.749
35.828,1879.530
36.771,1824.878
37.714,1700.717
38.657,1651.928
39.599,1686.926
40.542,1609.918
41.485,1565.844
42.428,1613.813
43.371,1676.674
44.314,1632.354
45.256,1624.592
46.199,1664.974
47.142,1654.372
48.085,1575.034
49.028,1507.241
49.971,1417.839
50.913,1355.300
51.856,1300.973
52.799,1229.388
53.742,1251.922
54.685,1142.190
55.628,1098.211
56.571,1148.556
57.513,1293.351
58.456,1355.692
59.399,1394.391
60.342,1423.967
61.285,1614.018
62.228,1757.366
63.170,1884.920
64.113,1942.413
65.056,1803.984
65.999,1669.921
66.942,1538.161
67.885,1427.208
68.827,1427.158
69.770,1353.462
70.713,1337.082
71.656,1259.061
72.599,1183.519
73.542,1173.856
74.485,1402.855
75.427,1755.369
76.370,1985.749
77.313,1811.194
78.256,1853.854
79.199,2106.315
80.142,2093.189
81.084,2151.623
82.027,2499.591
82.970,1881.064
83.913,1798.155
84.856,1651.719
85.799,1395.268
86.741,1264.109
87.684,1270.418
88.627,1401.747
89.570,1592.188
90.513,1724.023
91.456,1780.138
92.399,1867.654
93.341,1961.095
94.284,2019.983
95.227,1803.747
96.170,1747.230
97.113,1839.468
98.056,1988.858
98.998,2388.896
99.941,2088.911
100.884,2079.625
101.827,1898.269
102.770,1663.101
103.713,1618.989
104.655,1748.080
105.598,2059.188
106.541,2163.186
107.484,2320.536
108.427,2449.313
109.370,2648.122
110.313,2679.351
111.255,2560.733
112.198,2555.040
113.141,2272.122
114.084,2179.334
115.027,2179.441
115.970,2169.291
116.912,2214.495
117.855,2212.902
118.798,2167.665
119.741,2102.479
120.684,2008.466
121.627,1932.492
122.569,1941.368
123.512,2310.415
124.455,2403.283
125.398,2668.223
126.341,2625.247
127.284,2732.227
128.227,2664.463
129.169,2532.113
130.112,2429.323
131.055,2262.500
131.998,2105.965
132.941,1952.252
133.884,1876.674
134.826,1775.069
135.769,1847.016
136.712,1773.184
137.655,1866.313
138.598,1845.924
139.541,1896.611
140.483,2004.546
141.426,2242.159
142.369,2481.950
143.312,2685.022
144.255,2697.070
145.198,2799.907
146.141,2571.871
147.083,2564.871
148.026,2526.831
148.969,2425.696
149.912,2276.267
150.855,2058.204
151.798,1825.453
152.740,1697.862
153.683,1855.878
154.626,2179.986
155.569,2522.508
156.512,2910.033
157.455,2923.576
158.397,2783.318
159.340,2660.534
160.283,2498.548
161.226,2548.893
162.169,2532.534
163.112,2577.039
164.055,2656.225
164.997,2715.495
165.940,2664.328
166.883,2767.334
167.826,2679.520
168.769,2774.186
169.712,2697.211
170.654,2630.017
171.597,2521.032
172.540,2681.299
173.483,2724.383
174.426,2749.104
175.369,3002.411
176.311,3163.071
177.254,3351.973
178.197,3357.889
179.140,3467.898
180.083,3390.382
181.026,3331.345
181.969,3196.971
182.911,3127.275
183.854,2946.811
184.797,3217.707
185.740,2715.017
186.683,2611.927
187.626,2811.004
188.568,3054.438
189.511,3168.631
190.454,3060.684
191.397,2897.864
192.340,2602.185
193.283,2359.129
194.225,2278.774
195.168,2310.391
196.111,2598.938
197.054,2942.534
197.997,3231.911
198.940,3452.569
199.883,3404.112
200.825,3186.244
201.768,2988.420
202.711,2895.871
203.654,2820.877
204.597,2692.875
205.540,2621.013
206.482,2639.805
207.425,2745.089
208.368,2958.486
209.311,3114.291
210.254,3173.823
211.197,3290.149
212.139,3293.103
213.082,3157.701
214.025,2962.639
214.968,2842.992
215.911,2624.011
216.854,2654.051
217.797,3102.015
218.739,3639.738
219.682,3832.945
220.625,3798.745
221.568,3431.029
222.511,3116.862
223.454,2840.277
224.396,2549.586
225.339,2370.544
226.282,2226.888
227.225,2200.345
228.168,2150.668
229.111,2413.523
230.053,3130.283
230.996,3753.985
231.939,4006.804
232.882,4068.919
233.825,3658.721
234.768,3636.607
235.711,3299.301
236.653,3056.621
237.596,2829.397
238.539,2862.117
239.482,2931.562
240.425,2992.970
241.368,3155.915
242.310,2968.752
243.253,2816.617
244.196,2842.786
245.139,2710.899
246.082,2607.669
247.025,2750.653
247.967,3005.954
248.910,3215.550
249.853,3171.185
250.796,3216.584
251.739,3249.839
252.682,3401.961
253.625,3420.320
254.567,3357.442
255.510,3202.610
256.453,2975.246
257.396,2832.214
258.339,2833.383
259.282,2645.589
260.224,2817.330
261.167,3056.619
262.110,3128.985
263.053,3297.887
263.996,3258.080
264.939,3136.661
265.881,2916.571
266.824,2798.014
267.767,2967.744
268.710,3281.807
269.653,3455.486
270.596,3474.792
271.539,3415.573
272.481,3466.141
273.424,3445.665
274.367,3699.123
275.310,4043.829
276.253,4043.056
277.196,3950.281
278.138,3904.552
279.081,3624.212
280.024,3702.100
280.967,3752.431
281.910,3585.251
282.853,3219.597
283.795,3012.209
284.738,3083.216
285.681,3255.741
286.624,3004.419
287.567,2862.590
288.510,2773.296
289.453,2953.281
290.395,3154.215
291.338,3315.913
292.281,3388.697
293.224,3455.711
294.167,3536.444
295.110,3499.053
296.052,3550.161
296.995,3504.807
297.938,3547.305
298.881,3470.475
299.824,3793.318
300.767,4131.691
301.709,4583.707
302.652,4391.971
303.595,4284.105
304.538,3973.806
305.481,3664.925
306.424,3482.325
307.367,3418.533
308.309,3706.421
309.252,3844.533
310.195,4158.792
311.138,3905.255
312.081,4324.031
313.024,4556.678
313.966,4939.257
314.909,4986.217
315.852,4763.589
316.795,4492.037
317.738,3735.742
318.681,3590.076
319.623,3560.188
320.566,3667.910
321.509,3588.700
322.452,3389.568
323.395,3313.786
324.338,3221.608
325.281,3385.416
326.223,3844.405
327.166,4307.898
328.109,4164.691
329.052,4027.135
329.995,3677.529
330.938,3490.424
331.880,3354.008
332.823,3797.380
333.766,4434.094
334.709,4933.011
335.652,5054.493
336.595,4958.868
337.537,4607.427
338.480,3832.540
339.423,3165.628
340.366,3222.555
341.309,3417.561
342.252,3945.840
343.195,4379.674
344.137,4431.876
345.080,3867.820
346.023,3013.479
346.966,2475.934
347.909,2615.422
348.852,2714.399
349.794,3193.923
350.737,3313.919
351.680,3321.014
352.623,3020.556
353.566,2601.650
354.509,2631.141
355.451,2809.848
356.394,2883.591
357.337,2869.261
358.280,2905.000
359.223,2731.547
360.166,2664.294
361.109,2682.942
362.051,2704.617
362.994,2689.747
363.937,2629.117
364.880,2847.517
365.823,2664.794
366.766,2504.063
367.708,2242.830
368.651,2068.809
369.594,2189.194
370.537,2408.113
371.480,2803.368
372.423,2868.777
373.365,3103.134
374.308,3074.974
375.251,2896.419
376.194,2909.750
377.137,2673.027
378.080,2783.426
379.023,2976.553
379.965,3200.632
380.908,3496.069
381.851,3652.276
382.794,3742.883
383.737,3824.672
384.680,4097.500
385.622,3965.787
386.565,3546.079
387.508,3287.082
388.451,3043.761
389.394,2665.723
390.337,2649.476
391.279,2600.062
392.222,2811.480
393.165,3037.458
394.108,3168.160
395.051,3300.606
395.994,3277.983
396.937,2907.889
397.879,2697.800
398.822,2796.833
399.765,2956.453
400.708,3272.740
401.651,3667.420
402.594,3992.387
403.536,4381.892
404.479,4329.820
405.422,4338.340
406.365,4207.384
407.308,4240.417
408.251,3866.689
409.193,3277.006
410.136,2990.293
411.079,2944.390
412.022,2933.068
412.965,2941.277
413.908,3548.562
414.851,4024.719
415.793,4554.841
416.736,4397.229
417.679,4105.705
418.622,3882.653
419.565,4122.203
420.508,4434.659
421.450,4343.396
422.393,4154.298
423.336,3858.828
424.279,3425.516
425.222,3061.447
426.165,2796.740
427.107,3231.375
428.050,3503.964
428.993,3908.948
429.936,4026.342
430.879,4146.441
431.822,4194.362
432.765,3799.777
433.707,3404.349
434.650,2987.997
435.593,2498.417
436.536,2451.009
437.479,2755.284
438.422,3056.422
439.364,3433.502
440.307,3844.048
441.250,3725.091
442.193,3635.935
443.136,3530.455
444.079,3370.908
445.021,3340.333
445.964,3103.315
446.907,2716.025
447.850,2470.363
448.793,2337.966
449.736,2160.610
450.679,1985.557
451.621,2057.463
452.564,2203.651
453.507,2384.538
454.450,2599.879
455.393,2777.662
456.336,2731.725
457.278,2554.551
458.221,2441.716
459.164,2321.256
460.107,2138.524
461.050,1993.049
461.993,1984.646
462.935,2134.624
463.878,2149.446
464.821,1944.592
465.764,1516.674
466.707,1230.609
467.650,1259.842
468.593,1563.007
469.535,1616.950
470.478,1607.583
471.421,1564.727
472.364,1454.323
473.307,1558.115
474.250,1768.880
475.192,1869.807
476.135,1969.622
477.078,1955.243
478.021,1802.822
478.964,1676.745
479.907,1465.635
480.849,1250.802
481.792,1069.445
482.735,1081.356
483.678,1123.360
484.621,1241.402
485.564,1303.123
486.507,1490.815
487.449,1579.395
488.392,1678.766
489.335,1735.316
490.278,1689.953
491.221,1671.982
492.164,1750.809
493.106,1771.351
494.049,1649.976
494.992,1480.086
495.935,1459.907
496.878,1807.900
497.821,1884.175
498.763,2054.031
499.706,2045.552
500.649,2004.368
501.592,1817.543
502.535,1813.451
503.478,1820.764
504.421,1930.843
505.363,1951.859
506.306,1953.979
507.249,2070.511
508.192,1940.625
509.135,1943.160
510.078,2193.247
511.020,2338.987
511.963,2293.070
512.906,2047.414
513.849,1787.815
514.792,1592.651
515.735,1427.609
516.677,1503.701
517.620,1779.662
518.563,1867.439
519.506,1844.169
520.449,1693.097
521.392,1577.441
522.335,1456.609
523.277,1436.616
524.220,1582.651
525.163,1835.458
526.106,2135.191
527.049,2202.298
527.992,2291.508
528.934,2339.896
529.877,2056.372
530.820,1804.451
531.763,1594.173
532.706,1455.925
533.649,1596.537
534.591,1645.437
535.534,1591.650
536.477,1445.059
537.420,1336.604
538.363,1181.157
539.306,1000.322
540.249,940.259
541.191,918.280
542.134,945.403
543.077,993.056
544.020,1106.689
544.963,1097.607
545.906,1131.568
546.848,1225.876
547.791,1256.160
548.734,1310.260
549.677,1347.655
550.620,1388.851
551.563,1421.365
552.505,1420.645
553.448,1281.709
554.391,1237.195
555.334,1258.865
556.277,1243.963
557.220,1221.712
558.163,1120.937
559.105,1025.282
560.048,966.216
560.991,919.564
561.934,920.368
562.877,843.460
563.820,774.232
564.762,690.020
565.705,652.447
566.648,522.757
567.591,457.034
568.534,409.199
569.477,321.317
570.419,329.142
571.362,473.899
572.305,695.816
573.248,882.265
574.191,946.397
575.134,946.448
576.077,974.311
577.019,875.907
577.962,705.995
578.905,598.062
579.848,634.465
580.791,665.612
581.734,736.904
582.676,697.989
583.619,602.485
584.562,564.177
585.505,650.603
586.448,709.015
587.391,766.927
588.333,866.322
589.276,828.682
590.219,826.861
591.162,817.424
592.105,752.418
593.048,575.927
593.991,373.282
594.933,258.447
595.876,243.602
596.819,259.647
597.762,265.514
598.705,322.233
599.648,374.181
600.590,418.908
601.533,439.346
602.476,400.910
603.419,388.883
604.362,369.165
605.305,323.284
606.247,309.129
607.190,352.994
608.133,338.593
609.076,366.719
610.019,324.297
610.962,248.797
611.905,217.667
612.847,201.529
613.790,226.842
614.733,217.538
615.676,210.374
616.619,220.136
617.562,297.055
618.504,331.792
619.447,337.245
620.390,368.502
621.333,342.758
622.276,336.107
623.219,345.639
624.161,325.915
625.104,281.540
626.047,276.450
626.990,267.398
627.933,288.182
628.876,268.506
629.819,258.697
630.761,234.363
631.704,228.120
632.647,238.576
633.590,229.666
634.533,254.559
635.476,221.314
636.418,217.156
637.361,239.936
638.304,240.329
639.247,203.295
640.190,214.971
641.133,218.393
642.075,241.208
643.018,310.036
643.961,327.809
644.904,312.651
645.847,223.195
646.790,168.548
647.732,158.493
648.675,97.165
649.618,86.277
650.561,103.425
651.504,96.949
652.447,79.879
653.390,66.218
654.332,40.465
655.275,27.725
656.218,50.208
657.161,18.332
658.104,29.356
659.047,40.979
659.989,35.428
660.932,27.875
661.875,27.171
662.818,21.015
663.761,25.353
664.704,7.779
665.646,0.375
666.589,0.000
667.532,0.000
668.475,0.000
669.418,1.915
670.361,0.724
671.304,5.319
672.246,6.683
673.189,15.791
674.132,14.428
675.075,31.822
676.018,39.072
676.961,47.639
677.903,47.919
678.846,37.452
679.789,61.828
680.732,63.360
681.675,69.535
682.618,67.399
683.560,65.779
684.503,107.661
685.446,98.352
686.389,95.012
687.332,77.736
688.275,53.878
689.218,71.267
690.160,82.873
691.103,49.667
692.046,42.873
692.989,52.108
693.932,38.853
694.875,34.006
695.817,36.167
696.760,41.471
697.703,50.792
698.646,58.213
699.589,52.369
700.532,70.675
701.474,71.622
702.417,69.746
703.360,58.986
704.303,55.173
705.246,47.137
706.189,68.178
707.132,47.885
708.074,45.786
709.017,57.476
709.960,82.007
710.903,93.372
711.846,94.233
712.789,83.810
713.731,73.098
714.674,65.041
715.617,70.786
716.560,51.903
717.503,59.073
718.446,56.489
719.388,69.241
720.331,57.588
721.274,56.020
722.217,29.831
723.160,34.737
724.103,43.480
725.046,43.480
725.988,31.240
726.931,43.086
727.874,31.288
728.817,30.556
729.760,87.718
730.703,49.535
731.645,42.785
732.588,36.961
733.531,117.893
734.474,90.509
735.417,41.234
736.360,31.663
737.302,23.206
738.245,26.040
739.188,51.951
740.131,27.556
741.074,19.143
742.017,15.161
742.960,15.198
743.902,20.408
744.845,17.735
745.788,4.990
746.731,8.575
747.674,24.718
748.617,24.307
749.559,33.471
750.502,26.613
751.445,17.380
752.388,27.570
753.331,14.087
754.274,18.371
755.216,15.514
756.159,3.470
757.102,15.533
758.045,17.443
758.988,8.785
759.931,6.834
760.874,23.945
761.816,15.385
762.759,16.752
763.702,9.551
764.645,9.299
765.588,11.155
766.531,20.493
767.473,27.237
768.416,8.930
769.359,15.631
770.302,12.401
771.245,18.773
772.188,12.257
773.130,11.348
774.073,20.198
775.016,15.222
775.959,5.155
776.902,11.520
777.845,6.893
778.788,188.968
779.730,137.969
780.673,16.558
781.616,5.986
782.559,8.887
783.502,5.799
784.445,1.114
785.387,4.681
786.330,1.110
787.273,0.000
788.216,0.000
789.159,0.000
790.102,0.099
791.044,3.104
791.987,9.551
792.930,8.242
793.873,3.011
794.816,3.780
795.759,2.265
796.702,12.744
797.644,15.385
798.587,4.769
799.530,7.263
800.473,13.722
801.416,5.913
802.359,14.470
803.301,9.198
804.244,18.419
805.187,8.936
806.130,3.579
807.073,4.898
808.016,17.517
808.958,9.057
809.901,4.730
810.844,3.262
811.787,11.770
812.730,8.498
813.673,5.206
814.616,8.984
815.558,7.845
816.501,6.255
817.444,3.793
818.387,8.776
819.330,9.636
820.273,13.489
821.215,7.065
822.158,14.692
823.101,3.699
824.044,10.442
824.987,8.112
825.930,14.997
826.872,15.006
827.815,9.002
828.758,6.565
829.701,2.373
830.644,1.987
831.587,6.185
832.530,10.959
833.472,9.521
834.415,8.193
835.358,3.947
836.301,9.765
837.244,20.866
838.187,38.995
839.129,25.115
840.072,20.948
841.015,7.848
841.958,6.479
842.901,6.275
843.844,6.693
844.786,8.637
845.729,8.984
846.672,4.553
847.615,8.993
848.558,16.893
849.501,1.899
850.444,1.660
851.386,0.664
852.329,0.870
853.272,1.331
854.215,1.849
855.158,5.305
856.101,4.110
857.043,3.144
857.986,1.683
858.929,2.095
859.872,3.389
860.815,12.032
861.758,9.030
862.701,6.937
863.643,5.217
864.586,8.486
865.529,21.154
866.472,24.326
867.415,17.446
868.358,28.114
869.300,11.696
870.243,14.510
871.186,20.611
872.129,10.395
873.072,7.991
874.015,1.805
874.957,3.934
875.900,3.792
876.843,5.341
877.786,2.788
878.729,1.423
879.672,4.290
880.615,1.102
881.557,3.492
882.500,3.338
883.443,7.042
884.386,9.777
885.329,7.784
886.272,6.426
887.214,11.623
888.157,5.678
889.100,0.758
890.043,2.879
890.986,9.294
891.929,3.939
892.871,6.498
893.814,4.966
