Distance_(microns),Gray_Value
0.000,2948.216
0.951,2954.066
1.901,2976.727
2.852,2976.438
3.802,2999.554
4.753,3077.892
5.703,3115.841
6.654,3120.624
7.604,3122.514
8.555,3013.907
9.505,2988.398
10.456,2984.405
11.406,2927.195
12.357,2887.428
13.307,2793.308
14.258,2728.337
15.209,2753.886
16.159,2880.047
17.110,2949.700
18.060,3069.042
19.011,3102.598
19.961,3132.323
20.912,3140.520
21.862,3117.656
22.813,3021.246
23.763,2920.976
24.714,2829.687
25.664,2841.555
26.615,2880.831
27.565,2943.570
28.516,3032.753
29.467,3176.367
30.417,3192.217
31.368,3198.527
32.318,3079.575
33.269,3098.343
34.219,3074.738
35.170,2987.030
36.120,2885.548
37.071,2863.905
38.021,2834.465
38.972,2830.571
39.922,2872.393
40.873,2862.981
41.823,2917.528
42.774,2986.326
43.724,2895.390
44.675,2884.269
45.626,2834.631
46.576,2821.268
47.527,2814.508
48.477,2898.802
49.428,3002.642
50.378,3053.092
51.329,2976.113
52.279,2956.840
53.230,2905.413
54.180,2845.576
55.131,2898.864
56.081,2928.378
57.032,2941.670
57.982,2949.833
58.933,2915.800
59.884,2818.094
60.834,2805.993
61.785,2921.531
62.735,3064.774
63.686,3165.226
64.636,3162.697
65.587,3054.524
66.537,2967.212
67.488,2950.250
68.438,3027.080
69.389,3074.411
70.339,3126.040
71.290,3235.225
72.240,3330.730
73.191,3434.947
74.142,3407.703
75.092,3334.446
76.043,3231.575
76.993,3184.832
77.944,3157.272
78.894,3178.824
79.845,3283.494
80.795,3433.326
81.746,3412.033
82.696,3302.228
83.647,3234.611
84.597,3137.140
85.548,3065.480
86.498,2959.302
87.449,2907.505
88.400,2989.236
89.350,3003.939
90.301,3073.325
91.251,3165.990
92.202,3139.470
93.152,3128.922
94.103,3226.053
95.053,3336.198
96.004,3515.456
96.954,3588.630
97.905,3568.924
98.855,3431.817
99.806,3461.213
100.756,3597.964
101.707,3777.027
102.658,3809.174
103.608,3706.155
104.559,3574.874
105.509,3391.782
106.460,3346.419
107.410,3126.544
108.361,2986.505
109.311,3010.906
110.262,3251.863
111.212,3361.190
112.163,3574.651
113.113,3639.693
114.064,3622.583
115.014,3585.365
115.965,3239.585
116.915,3181.948
117.866,3310.273
118.817,3396.138
119.767,3429.837
120.718,3585.979
121.668,3687.167
122.619,3572.477
123.569,3584.733
124.520,3694.248
125.470,3788.661
126.421,3852.370
127.371,3910.698
128.322,3977.538
129.272,3911.247
130.223,3875.748
131.173,3822.695
132.124,3877.333
133.075,3788.010
134.025,3819.448
134.976,3847.624
135.926,4004.036
136.877,4157.197
137.827,4194.970
138.778,4027.141
139.728,4046.964
140.679,4117.784
141.629,4117.803
142.580,4224.126
143.530,4176.504
144.481,4130.586
145.431,4032.637
146.382,3953.817
147.333,3867.807
148.283,3858.043
149.234,3898.997
150.184,4008.298
151.135,4079.600
152.085,4119.154
153.036,4179.682
153.986,4183.412
154.937,4087.365
155.887,3951.138
156.838,3714.768
157.788,3658.409
158.739,3759.925
159.689,4006.494
160.640,4086.793
161.590,4202.080
162.541,4199.174
163.492,4146.433
164.442,3977.699
165.393,4010.434
166.343,4028.843
167.294,3995.783
168.244,4072.556
169.195,4128.418
170.145,4215.124
171.096,4346.846
172.046,4553.504
172.997,4727.311
173.947,4780.011
174.898,4764.985
175.848,4700.937
176.799,4537.668
177.750,4580.364
178.700,4680.114
179.651,4751.939
