Distance_(microns),Gray_Value
0.000,1421.632
0.951,1518.545
1.901,1531.896
2.852,1517.232
3.802,1546.043
4.753,1643.544
5.703,1807.604
6.654,1870.474
7.604,1961.702
8.555,2124.181
9.505,2243.095
10.456,2283.709
11.406,2343.401
12.357,2397.339
13.307,2431.308
14.258,2380.866
15.209,2377.036
16.159,2495.367
17.110,2459.274
18.060,2492.728
19.011,2710.926
19.961,3116.249
20.912,2723.138
21.862,2718.277
22.813,2711.611
23.763,2590.815
24.714,2384.049
25.664,2281.040
26.615,2400.369
27.565,2584.283
28.516,2883.374
29.467,3079.857
30.417,3145.668
31.368,3105.583
32.318,2918.561
33.269,2686.777
34.219,2421.620
35.170,2397.853
36.120,2282.959
37.071,2312.086
38.021,2402.616
38.972,2669.255
39.922,2986.871
40.873,3175.989
41.823,3379.431
42.774,3595.933
43.724,3529.377
44.675,3315.619
45.626,3121.142
46.576,3044.020
47.527,3060.750
48.477,3108.072
49.428,3256.378
50.378,3380.844
51.329,3547.262
52.279,3672.767
53.230,3527.269
54.180,3367.401
55.131,3169.732
56.081,2960.875
57.032,2777.836
57.982,2595.078
58.933,2445.664
59.884,2219.601
60.834,2183.775
61.785,2289.935
62.735,2368.346
63.686,2604.503
64.636,2687.869
65.587,2636.095
66.537,2622.618
67.488,2674.994
68.438,2448.077
69.389,2216.807
70.339,2123.709
71.290,2101.407
72.240,2096.372
73.191,1982.102
74.142,2013.528
75.092,2155.310
76.043,2456.769
76.993,2604.580
77.944,2714.135
78.894,2825.125
79.845,2926.684
80.795,2912.254
81.746,2815.914
82.696,2593.027
83.647,2356.150
84.597,2281.236
85.548,2352.814
86.498,2402.732
87.449,2474.420
88.400,2467.683
89.350,2406.407
90.301,2475.928
91.251,2688.296
92.202,2940.489
93.152,3030.900
94.103,3045.799
95.053,3063.205
96.004,2875.140
96.954,2913.724
97.905,3019.636
98.855,3173.096
99.806,3187.567
100.756,3038.172
101.707,2989.101
102.658,2943.428
103.608,3031.123
104.559,3267.929
105.509,3221.392
106.460,3059.255
107.410,2993.500
108.361,2942.307
109.311,2812.618
110.262,2682.566
111.212,2539.165
112.163,2493.076
113.113,2499.275
114.064,2572.280
115.014,2518.603
115.965,2402.326
116.915,2243.444
117.866,2179.339
118.817,2180.257
119.767,2260.975
120.718,2269.919
121.668,2288.326
122.619,2301.269
123.569,2288.253
124.520,2251.784
125.470,2306.268
126.421,2233.272
127.371,2057.107
128.322,1895.076
129.272,1732.660
130.223,1707.192
131.173,1657.915
132.124,1743.662
133.075,1872.391
134.025,2004.329
134.976,2067.131
135.926,2079.055
136.877,2096.573
137.827,2099.662
138.778,2170.418
139.728,2003.093
140.679,1911.732
141.629,1854.215
142.580,1829.651
143.530,1813.831
144.481,1834.073
145.431,1856.798
146.382,1828.195
147.333,1801.462
148.283,1771.031
149.234,1816.698
150.184,1895.749
151.135,1986.600
152.085,2143.603
153.036,2258.181
153.986,2588.974
154.937,2512.992
155.887,2325.149
156.838,2240.652
157.788,2193.100
158.739,1978.323
159.689,1886.600
160.640,1811.198
161.590,1813.764
162.541,1851.841
163.492,2035.503
164.442,2058.812
165.393,2193.011
166.343,2244.851
167.294,2266.344
168.244,2206.723
169.195,2185.039
170.145,2017.950
171.096,2036.008
172.046,1981.426
172.997,1997.630
173.947,2033.889
174.898,2041.002
175.848,2031.573
176.799,2017.249
177.750,1864.010
178.700,1834.566
179.651,1774.208
180.601,1915.188
181.552,2048.973
182.502,2122.104
183.453,2077.550
184.403,1991.772
185.354,1957.507
186.304,1940.195
187.255,1925.136
188.205,2011.851
189.156,2125.908
190.106,2176.895
191.057,2223.923
192.008,2086.031
192.958,2054.719
193.909,2124.886
194.859,2278.879
195.810,2479.757
196.760,2403.629
197.711,2299.395
198.661,2253.419
199.612,2083.540
200.562,2054.438
201.513,2095.791
202.463,2179.811
203.414,2137.551
204.364,2094.219
205.315,2112.173
206.266,2063.632
207.216,1975.269
208.167,1949.657
209.117,2013.192
210.068,2063.314
211.018,2005.122
211.969,2143.040
212.919,2188.521
213.870,2202.240
214.820,2242.114
215.771,2191.002
216.721,2024.305
217.672,2058.388
218.622,2234.256
219.573,2367.052
220.524,2580.703
221.474,2586.536
222.425,2545.416
223.375,2454.501
224.326,2312.595
225.276,2220.387
226.227,2105.021
227.177,1951.078
228.128,1823.570
229.078,1868.563
230.029,2056.449
230.979,1985.720
231.930,1996.484
232.880,2001.790
233.831,1939.294
234.781,1895.268
235.732,1886.610
236.683,1917.896
237.633,1998.528
238.584,2055.167
239.534,2031.586
240.485,2089.510
241.435,2103.573
242.386,2076.501
243.336,1976.271
244.287,1841.854
245.237,1902.456
246.188,1990.126
247.138,1916.570
248.089,1908.857
249.039,1831.964
249.990,1806.179
250.941,1779.510
251.891,1664.868
252.842,1712.217
253.792,1764.026
254.743,1844.016
255.693,1874.441
256.644,1920.735
257.594,1907.450
258.545,1908.494
259.495,1884.027
260.446,1847.866
261.396,1755.315
262.347,1738.257
263.297,1741.668
264.248,1860.417
265.199,1870.041
266.149,1954.319
267.100,1983.398
268.050,1972.653
269.001,1983.467
269.951,1938.571
270.902,1896.960
271.852,2017.679
272.803,2060.917
273.753,2009.301
274.704,1873.990
275.654,1783.799
276.605,1691.856
277.555,1705.254
278.506,1874.946
279.457,1946.407
280.407,1897.943
281.358,1916.778
282.308,1911.829
283.259,1963.872
284.209,2046.021
285.160,2140.873
286.110,1994.624
287.061,1847.509
288.011,1816.460
288.962,1771.338
289.912,1766.865
290.863,1721.807
291.813,1766.378
292.764,1828.277
293.715,1876.668
294.665,1918.673
295.616,1947.229
296.566,2025.368
297.517,2378.469
298.467,2247.897
299.418,2309.103
300.368,2249.058
301.319,2231.622
302.269,2218.756
303.220,2303.042
304.170,2131.892
305.121,2013.677
306.071,1885.560
307.022,1871.077
307.973,2021.905
308.923,2094.295
309.874,2041.534
310.824,2029.601
311.775,2106.665
312.725,1900.187
313.676,1923.215
314.626,1986.503
315.577,2142.341
316.527,2102.195
317.478,2165.827
318.428,2266.442
319.379,2251.965
320.329,2412.047
321.280,2605.828
322.230,2699.745
323.181,2647.871
324.132,2340.984
325.082,2149.750
326.033,2024.817
326.983,1855.870
327.934,1730.307
328.884,1669.982
329.835,1574.362
330.785,1816.486
331.736,1946.405
332.686,2148.084
333.637,2193.736
334.587,2214.004
335.538,2122.969
336.488,1958.300
337.439,1881.871
338.390,1920.041
339.340,2071.731
340.291,2086.049
341.241,2166.742
342.192,2108.033
343.142,2116.415
344.093,2171.307
345.043,2133.337
345.994,2157.564
346.944,2342.248
347.895,2343.608
348.845,2411.354
349.796,2341.432
350.746,2260.318
351.697,2156.602
352.648,2115.176
353.598,2147.848
354.549,2131.506
355.499,2076.093
356.450,2082.922
357.400,2132.719
358.351,2234.997
359.301,2374.652
360.252,2403.116
361.202,2483.486
362.153,2488.225
363.103,2638.598
364.054,2463.842
365.004,2398.310
365.955,2337.877
366.906,2225.320
367.856,2131.691
368.807,2228.992
369.757,2220.361
370.708,2215.764
371.658,2199.761
372.609,2188.836
373.559,2169.162
374.510,1951.749
375.460,1820.801
376.411,1849.843
377.361,1812.670
378.312,1776.260
379.262,1775.730
380.213,1670.281
381.163,1576.805
382.114,1663.495
383.065,1801.196
384.015,1939.337
384.966,1994.725
385.916,1934.978
386.867,1866.902
387.817,1883.459
388.768,2029.632
389.718,2030.556
390.669,1978.935
391.619,1846.070
392.570,1815.303
393.520,1836.045
394.471,1877.693
395.421,1984.612
396.372,2119.980
397.323,2065.724
398.273,2181.117
399.224,2197.210
400.174,2208.200
401.125,2080.975
402.075,1947.277
403.026,1965.333
403.976,2134.287
404.927,2321.345
405.877,2541.452
406.828,2731.023
407.778,2868.288
408.729,2918.223
409.679,2859.237
410.630,2707.791
411.581,2600.177
412.531,3140.292
413.482,2574.896
414.432,2174.519
415.383,2119.482
416.333,2207.000
417.284,2761.400
418.234,3170.896
419.185,3266.239
420.135,3157.726
421.086,3055.775
422.036,2734.349
422.987,2591.457
423.937,2587.508
424.888,2549.918
425.839,2340.224
426.789,2200.657
427.740,2241.070
428.690,2352.406
429.641,2351.948
430.591,2504.009
431.542,2615.904
432.492,2626.836
433.443,2661.902
434.393,2469.225
435.344,2247.710
436.294,2100.639
437.245,2042.879
438.195,2095.640
439.146,2321.363
440.096,2471.413
441.047,2670.641
441.998,2884.801
442.948,3155.969
443.899,3263.260
444.849,3336.705
445.800,3150.085
446.750,2886.198
447.701,2841.257
448.651,2863.352
449.602,3038.320
450.552,3156.591
451.503,3217.209
452.453,3092.803
453.404,2955.461
454.354,2998.340
455.305,2865.285
456.256,2779.502
457.206,2752.771
458.157,2878.878
459.107,2893.308
460.058,3090.781
461.008,3298.736
461.959,3710.113
462.909,4171.562
463.860,4492.514
464.810,4328.160
465.761,4295.668
466.711,4314.468
467.662,4220.814
468.612,4049.239
469.563,3759.914
470.514,3335.057
471.464,3285.964
472.415,3572.941
473.365,3807.769
474.316,4024.225
475.266,3856.623
476.217,3675.864
477.167,3691.450
478.118,3976.896
479.068,4319.095
480.019,4343.869
480.969,4181.099
481.920,4048.700
482.870,3815.182
483.821,3736.559
484.772,3607.555
485.722,3482.357
486.673,3617.770
487.623,4039.499
488.574,4315.025
489.524,4937.559
490.475,5174.451
491.425,5219.447
492.376,4927.322
493.326,5037.115
494.277,4773.402
495.227,4581.779
496.178,4446.898
497.128,4517.853
498.079,4308.088
499.030,4364.887
499.980,3970.243
500.931,3567.002
501.881,3323.965
502.832,3503.955
503.782,4188.200
504.733,4836.398
505.683,5376.098
506.634,5234.180
507.584,4643.017
508.535,4183.290
509.485,3998.882
510.436,4064.434
511.386,3949.489
512.337,3886.976
513.287,3799.145
514.238,3846.329
515.189,3797.563
516.139,3667.555
517.090,3945.654
518.040,4755.565
518.991,5377.154
519.941,5657.742
520.892,5283.429
521.842,5233.710
522.793,5353.347
