Distance_(microns),Gray_Value
0.000,3509.199
0.951,3408.137
1.901,3250.656
2.852,3140.972
3.802,3207.650
4.753,3576.033
5.703,3964.610
6.654,4199.068
7.604,4320.011
8.555,4283.888
9.505,4094.067
10.456,3898.257
11.406,3668.532
12.357,3507.271
13.307,3489.583
14.258,3569.723
15.209,3685.434
16.159,4094.515
17.110,4543.507
18.060,4839.657
19.011,4785.431
19.961,4508.267
20.912,4104.817
21.862,3915.479
22.813,3894.666
23.763,4105.898
24.714,4290.896
25.664,4357.567
26.615,4279.109
27.565,4389.808
28.516,4258.358
29.467,4218.668
30.417,4261.271
31.368,4332.249
32.318,4424.018
33.269,4562.475
34.219,4573.812
35.170,4400.705
36.120,4261.024
37.071,4296.593
38.021,4550.375
38.972,4507.684
39.922,4528.734
40.873,4438.353
41.823,4246.507
42.774,4258.760
43.724,4372.515
44.675,4412.086
45.626,4241.726
46.576,4139.218
47.527,4088.805
48.477,4134.414
49.428,4031.650
50.378,3919.400
51.329,3797.519
52.279,3733.428
53.230,3746.159
54.180,3945.711
55.131,4057.706
56.081,4264.480
57.032,4449.875
57.982,4543.828
58.933,4665.380
59.884,4659.182
60.834,4682.214
61.785,4681.562
62.735,4585.348
63.686,4429.321
64.636,4418.060
65.587,4413.634
66.537,4539.314
67.488,4476.524
68.438,4298.456
69.389,4284.616
70.339,4311.146
71.290,4253.875
72.240,4254.812
73.191,4288.486
74.142,4319.646
75.092,4250.412
76.043,4199.628
76.993,4337.986
77.944,4426.956
78.894,4524.408
79.845,4442.241
80.795,4366.726
81.746,4290.593
82.696,4328.265
83.647,4261.192
84.597,4191.037
85.548,4008.075
86.498,3917.577
87.449,3980.325
88.400,4151.216
89.350,4396.624
90.301,4629.524
91.251,4958.495
92.202,5324.878
93.152,5355.685
94.103,5213.049
95.053,4899.997
96.004,4420.356
96.954,3948.599
97.905,3656.254
98.855,3631.068
99.806,3843.961
100.756,3908.932
101.707,3865.948
102.658,3816.004
103.608,3734.564
104.559,3715.746
105.509,3477.220
106.460,3308.443
107.410,3337.679
108.361,3432.223
109.311,3445.138
110.262,3506.860
111.212,3488.510
112.163,3563.172
113.113,3731.542
114.064,3872.899
115.014,4041.916
115.965,4207.604
116.915,4179.900
117.866,4106.016
118.817,4258.686
119.767,4390.665
120.718,4312.906
121.668,4133.575
122.619,4015.848
123.569,3949.720
124.520,3879.609
125.470,3869.736
126.421,3927.715
127.371,3997.421
128.322,4087.717
129.272,3999.758
130.223,3687.116
131.173,3588.274
132.124,3588.858
133.075,3587.041
134.025,3677.057
134.976,3785.532
135.926,3897.570
136.877,3873.381
137.827,3900.262
138.778,4031.325
139.728,4104.643
140.679,4217.587
141.629,4211.097
142.580,4094.592
143.530,4062.355
144.481,4015.428
145.431,3773.769
146.382,3609.786
147.333,3549.991
148.283,3660.964
149.234,3815.287
150.184,3878.971
151.135,3843.109
152.085,3932.432
153.036,3733.205
153.986,3716.292
154.937,3689.980
155.887,3623.774
156.838,3650.437
157.788,3483.361
158.739,3348.627
159.689,3243.975
160.640,3254.048
161.590,3180.842
162.541,3148.873
163.492,3094.884
164.442,3178.872
165.393,3253.414
166.343,3328.491
167.294,3312.878
168.244,3311.988
169.195,3229.110
170.145,3202.130
171.096,2999.361
172.046,3147.772
172.997,3232.311
173.947,3400.386
174.898,3382.093
175.848,3306.006
176.799,3092.460
177.750,3114.699
178.700,3166.454
179.651,3232.082
180.601,3270.614
181.552,3217.623
182.502,3225.515
183.453,3268.502
184.403,3235.927
185.354,3230.779
186.304,3220.683
187.255,3322.318
188.205,3247.396
189.156,3143.302
190.106,3069.556
191.057,2946.333
192.008,2854.606
192.958,2774.236
193.909,2736.108
194.859,2693.525
195.810,2691.646
196.760,2685.887
197.711,2597.400
198.661,2512.271
199.612,2474.077
200.562,2500.047
201.513,2533.120
202.463,2495.379
203.414,2501.351
204.364,2535.884
205.315,2639.194
206.266,2631.112
207.216,2721.491
208.167,2749.200
209.117,2754.342
210.068,2785.224
211.018,2879.054
211.969,2923.710
212.919,2960.159
213.870,3000.654
214.820,2927.909
215.771,2821.382
216.721,2779.404
217.672,2736.092
218.622,2741.801
219.573,2612.865
220.524,2636.682
221.474,2612.316
222.425,2563.065
223.375,2604.188
224.326,2623.319
225.276,2603.315
226.227,2298.335
227.177,2241.178
228.128,2380.752
229.078,2395.504
230.029,2369.950
230.979,2245.025
231.930,2193.839
232.880,2172.028
233.831,2223.917
234.781,2328.632
235.732,2567.975
236.683,2658.725
237.633,2727.992
238.584,2585.855
239.534,2472.006
240.485,2356.048
241.435,2292.234
242.386,2191.177
243.336,2098.208
244.287,2121.883
245.237,2240.287
246.188,2263.908
247.138,2131.727
248.089,2316.147
249.039,2387.434
249.990,2473.647
250.941,2541.005
251.891,2616.957
252.842,2603.842
253.792,2564.869
254.743,2426.917
255.693,2219.414
256.644,2111.836
257.594,2016.750
258.545,2067.043
259.495,2207.695
260.446,2313.695
261.396,2457.122
262.347,2543.500
263.297,2465.490
264.248,2283.644
265.199,2164.187
266.149,2057.449
267.100,1999.289
268.050,1948.791
269.001,1909.138
269.951,1855.383
270.902,1892.433
271.852,1906.216
272.803,1917.715
273.753,2027.979
274.704,2065.363
275.654,2160.968
276.605,2131.089
277.555,2186.039
278.506,2292.269
279.457,2317.906
280.407,2282.748
281.358,2239.664
282.308,2219.304
283.259,2210.213
284.209,2402.536
285.160,2573.744
286.110,2694.498
287.061,2700.563
288.011,2639.430
288.962,2550.273
289.912,2395.807
290.863,2183.593
291.813,2080.693
292.764,2068.578
293.715,2190.688
294.665,2102.333
295.616,2075.364
296.566,2074.584
297.517,1989.771
