Distance_(microns),Gray_Value
677.637,2430.520
678.805,2472.733
679.973,2403.698
681.142,2404.238
682.310,2384.751
683.478,2387.534
684.647,2311.645
685.815,2344.549
686.983,2336.977
688.152,2388.884
689.320,2396.389
690.488,2375.621
691.657,2430.194
692.825,2342.146
693.993,2260.672
695.162,2197.545
696.330,2124.055
697.498,2101.018
698.667,1998.169
699.835,1921.660
701.003,1765.199
702.172,1681.395
703.340,1678.587
704.508,1764.802
705.677,1902.620
706.845,1925.831
708.013,2045.440
709.182,2106.810
710.350,2160.968
711.518,2251.452
712.687,2217.790
713.855,2277.942
715.023,2364.222
716.192,2326.177
717.360,2316.542
718.528,2364.276
719.697,2393.099
720.865,2346.898
722.033,2281.515
723.202,2306.123
724.370,2264.164
725.539,2266.036
726.707,2278.572
727.875,2193.569
729.044,2279.538
730.212,2302.003
731.380,2252.797
732.549,2219.024
733.717,2225.606
734.885,2234.140
736.054,2267.659
737.222,2242.865
738.390,2232.671
739.559,2223.067
740.727,2173.087
741.895,2103.459
743.064,2128.491
744.232,2092.806
745.400,2094.503
746.569,2144.033
747.737,2202.925
748.905,2177.176
750.074,2214.055
751.242,2197.677
752.410,2252.368
753.579,2217.320
754.747,2258.469
755.915,2283.590
757.084,2290.438
758.252,2392.615
759.420,2364.487
760.589,2405.139
761.757,2393.639
762.925,2428.956
764.094,2395.797
765.262,2457.809
766.430,2502.208
767.599,2470.114
768.767,2409.976
769.935,2295.121
771.104,2368.314
772.272,2322.765
773.440,2248.968
774.609,2252.990
775.777,2283.938
776.945,2234.194
778.114,2251.615
779.282,2263.293
780.450,2223.837
781.619,2233.140
782.787,2180.174
783.955,2190.489
785.124,2174.684
786.292,2185.480
787.460,2212.833
788.629,2120.515
789.797,2040.549
790.965,1934.198
792.134,1840.147
793.302,1696.138
794.470,1623.752
795.639,1539.239
796.807,1422.035
797.976,1521.437
799.144,1758.267
800.312,1965.293
801.481,1899.517
802.649,1875.186
803.817,1765.588
804.986,1802.776
806.154,1893.069
807.322,1983.252
808.491,1974.556
809.659,2034.645
810.827,2068.845
811.996,2078.980
813.164,2169.365
814.332,2177.474
815.501,2185.593
816.669,2170.551
817.837,2150.520
819.006,2165.934
820.174,2222.267
821.342,2244.160
822.511,2223.751
823.679,2207.098
824.847,2186.510
826.016,2228.376
827.184,2129.347
828.352,2126.131
829.521,2129.976
830.689,2122.191
831.857,2110.156
833.026,2100.046
834.194,2059.737
835.362,2063.074
836.531,2037.965
837.699,1976.284
838.867,1942.953
840.036,2078.462
841.204,2066.869
842.372,2060.652
843.541,2109.070
844.709,2130.067
845.877,2087.136
847.046,2138.783
848.214,2135.362
849.382,2172.212
850.551,2271.882
851.719,2212.809
852.887,2163.822
